date,open,high,low,close,volume,simple_return,log_return,momentum,avg_price,range,ohlc,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_hist,adx,plus_di,minus_di,rsi,stoch_k,stoch_d,cci,williams_r,bb_middle,bb_upper,bb_lower,bb_width,bb_position,atr
2002-02-06,0.86721,0.87061,0.86331,0.86781,0,0.0006918739405679,0.0006916347061334,0.0031999999999999,0.8690599999999999,0.0078999999999999,0.868935,0.8684828036972458,0.8743537505068429,0.8831465380282396,0.8880355315407401,0.8913430507646496,-0.0071387395497182,-0.0062637171555476,-0.0008750223941705,58.66808654372029,11.121495327102814,28.31775700934565,37.28522336769777,33.43558282208599,30.00101448578924,-55.2907884931084,-66.56441717791401,0.8768800000000001,0.9006578401923054,0.8531021598076948,0.0475556803846106,0.2966594122554212,0.0076428571428571
2002-02-07,0.86781,0.87151,0.86451,0.87041,0,0.002996047521923,0.0029915683159254,-0.0005999999999999,0.86696,0.0072999999999999,0.867235,0.868360475752292,0.8737305361728579,0.8825451051643871,0.8876350259656759,0.8911088910555487,-0.0067670459876992,-0.006364382921978,-0.0004026630657212,61.71346883438559,10.947562097516109,28.51885924563006,38.5146804835925,35.2760736196318,37.32106339468305,-53.78180703367959,-64.7239263803682,0.875705,0.898792975909101,0.8526170240908989,0.0461759518182021,0.3290235568703999,0.0077642857142857
2002-02-08,0.87041,0.87531,0.86981,0.87281,0,0.0027573212623934,0.0027535268255087,-0.0026,0.86801,0.007,0.86856,0.8687331165246025,0.8734142946325857,0.8820692186873523,0.8872939363425931,0.8909029319405682,-0.006191308342383,-0.006329768006059,0.0001384596636759,64.54673447457806,11.594202898550735,28.079710144927414,37.65323992994754,43.25153374233135,37.32106339468304,-36.31749498258461,-56.74846625766866,0.8746699999999998,0.8966810402920243,0.8526589597079753,0.0440220805840489,0.4032303802209795,0.0078857142857142
2002-02-11,0.87281,0.88001,0.87061,0.87631,0,0.0040100365486188,0.0040020177819415,-0.0023999999999999,0.87256,0.0055,0.872085,0.8694743680655839,0.8733567427628156,0.8817061120721621,0.8870071257219476,0.8907229027670303,-0.0054782226277633,-0.0061594589303998,0.0006812363026365,65.93977187629227,13.4461264470169,27.604630454140576,40.71550255536631,50.61349693251527,43.04703476482613,-7.315485372829537,-49.386503067484725,0.87368,0.894010542230071,0.853349457769929,0.040661084460142,0.4786036203522104,0.0080214285714285
2002-02-12,0.87631,0.87981,0.87391,0.87681,0,0.0005705743401307,0.0005704116244832,-0.0035,0.87531,0.0093999999999999,0.874935,0.8707172102354777,0.8736380053568331,0.8814944998340382,0.8867953014502259,0.8905794907991991,-0.0045779050721183,-0.0058431481587435,0.0012652430866252,62.10011620223811,16.99570815450637,25.150214592274565,41.708542713567866,61.34969325153386,51.7382413087935,16.223234921064744,-38.650306748466136,0.872765,0.8906266289703365,0.8549033710296635,0.0357232579406729,0.5992350699336365,0.0083214285714285
2002-02-13,0.87681,0.87701,0.87071,0.87121,0,-0.0063867884718467,-0.0064072712647587,-0.0004999999999999,0.87686,0.0059,0.87671,0.8718249901926635,0.8739401000847538,0.8813107939581936,0.8865975727086373,0.8904424809405006,-0.0037804721715744,-0.0054306129613097,0.0016501407897353,57.45944236513571,17.95104261106067,22.665457842248323,48.75239923224572,86.4978902953587,66.15369349313595,26.53102993458221,-13.502109704641304,0.87248,0.8898623988411831,0.855097601158817,0.0347647976823661,0.6245512785537153,0.0078785714285714
2002-02-14,0.87121,0.87471,0.86801,0.87361,0,0.0027547893160086,0.0027510018381288,0.0055999999999999,0.87386,0.0062999999999999,0.8739349999999999,0.8717131737939974,0.8736800905528724,0.8809146843912056,0.8862928682985652,0.8902511129709435,-0.0035593441478256,-0.0050563591986129,0.0014970150507872,53.10010369295798,17.61565836298927,23.48754448398566,43.9236111111111,62.86919831223654,70.23892728637638,6.131523274065057,-37.13080168776346,0.87194,0.8887370047455292,0.8551429952544709,0.0335940094910582,0.4782699352932459,0.0080285714285714
2002-02-15,0.87361,0.87421,0.86951,0.87341,0,-0.0002289351083435,-0.0002289613179857,-0.0023999999999999,0.8713599999999999,0.0067,0.8718849999999999,0.8720580512859979,0.8736734152621227,0.8806282261797858,0.8860417223916629,0.8900855297573023,-0.0031540803782464,-0.0046759034345396,0.0015218230562931,47.93309995452567,19.09353905496618,16.586306653809054,59.06183368869932,72.9957805907174,74.12095639943755,3.8640382474285806,-27.004219409282605,0.871565,0.8878263490733238,0.8553036509266763,0.0325226981466475,0.5628791618327265,0.0074071428571428
2002-02-18,0.87321,0.87391,0.87011,0.87061,0,-0.0032058254428046,-0.0032109751100911,0.0001999999999999,0.8718600000000001,0.0047,0.872685,0.8723038601430891,0.8736483280943016,0.8803451584864608,0.8857915892749963,0.8899196040880755,-0.0028165765088811,-0.0043040380494079,0.0014874615405268,44.0173970946919,19.919517102615615,11.368209255533172,63.09794988610491,72.1518987341774,69.33895921237712,9.33035389259523,-27.8481012658226,0.8710099999999998,0.8861286187060596,0.85589138129394,0.0302372374121195,0.5793723304576172,0.0071
2002-02-19,0.87061,0.87821,0.86651,0.87651,0,0.0067768576055868,0.0067539979258316,0.0026,0.87201,0.0037999999999999,0.87196,0.8719958855716183,0.8733589635138919,0.8799633875654231,0.8854909637447984,0.8897274687240151,-0.0027434144857729,-0.0039919133366809,0.0012484988509079,40.15646434473384,20.475698035160217,11.685625646328829,55.71095571095576,60.3375527426161,68.49507735583695,8.157313099551446,-39.66244725738391,0.870355,0.8842418320816315,0.8564681679183684,0.0277736641632631,0.5091813596686785,0.0069071428571428
