date,open,high,low,close,volume,simple_return,log_return,momentum,avg_price,range,ohlc,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_hist,adx,plus_di,minus_di,rsi,stoch_k,stoch_d,cci,williams_r,bb_middle,bb_upper,bb_lower,bb_width,bb_position,atr
2000-01-18,1.01211,1.01531,1.00731,1.01531,0,0.00316171167165602,0.003156723971656255,-0.0031999999999998696,1.01131,0.008000000000000007,1.01251,1.0218265763671115,1.0238514223241864,1.024600115386367,1.0246399000193913,1.0245992983118153,-0.00169072035232265,7.091920421436999e-05,-0.00176163955653702,,,,,,,,,,,,,,
2000-01-19,1.01531,1.01661,1.00921,1.01261,0,-0.0026592863263436017,-0.002662828509405952,0.0026999999999999247,1.01291,0.007400000000000073,1.0134349999999999,1.0201508352094548,1.0227808106742637,1.02412991478298,1.0244016841774233,1.0244800018112004,-0.0023567793385150804,-0.0004146205043315201,-0.0019421588341835602,,,,,,,,,,,,,,
2000-01-20,1.01261,1.01881,1.00801,1.01691,0,0.004246452237287812,0.004237461502483425,-0.0042999999999999705,1.01341,0.01079999999999992,1.014085,1.0195615924440993,1.0222216858481434,1.023846780869922,1.024253333995692,1.024404678410094,-0.002508742597343794,-0.0008334449229339749,-0.0016752976744098189,,,,,32.04419889502776,,,-67.95580110497224,,,,,,0.01112857142857144
2000-01-21,1.01691,1.01941,1.00291,1.00291,0,-0.013767196703739826,-0.013862843429065822,0.014000000000000012,1.0111599999999998,0.01649999999999996,1.010535,1.0165340301815358,1.0203824776721298,1.023025730639729,1.0238306937185495,1.0241908010129785,-0.003716021588194396,-0.0014099602559860592,-0.0023060613322083367,,15.906040268456263,20.805369127517018,34.70254957507069,0.0,,,-100.0,,,,,,0.010642857142857145
2000-01-24,1.00291,1.00771,1.00011,1.00711,0,0.004187813462823264,0.004179068977039463,-0.0041999999999999815,1.00391,0.007600000000000051,1.0044600000000001,1.014820570148529,1.019118432179546,1.022401584340132,1.0234995908726374,1.024020842793944,-0.004284504882015039,-0.001984869181191855,-0.0022996357008231837,,12.552011095700255,23.43966712898769,33.381502890173195,16.908212560386268,16.31747048513801,,-83.09178743961373,,,,,,0.010300000000000007
2000-01-25,1.00711,1.00961,0.99881,1.00121,0,-0.005858347151751042,-0.005875574583225875,0.005900000000000016,1.00421,0.01079999999999992,1.004185,1.0123459210306147,1.0174128672100653,1.0215705418169896,1.0230582128355556,1.023793869233805,-0.005151726780227683,-0.002618240700999021,-0.0025334860792286624,,9.636871508379603,23.603351955307453,28.374655647382724,5.620608899297331,7.509607153227866,,-94.37939110070268,,,,,,0.010228571428571429
2000-01-26,1.00121,1.00541,0.99961,1.00071,0,-0.0004993957311651975,-0.0004995204707446883,0.0004999999999999449,1.00251,0.005799999999999916,1.001735,1.0102302990250482,1.0158221179519638,1.0207524813535782,1.0226156739675247,1.0235641789926728,-0.005812351039166552,-0.0032570627686325272,-0.002555288270534025,,9.365781710914238,24.92625368731583,27.785419532324482,4.973821989528828,9.167547816404143,,-95.02617801047117,,,,,,0.009685714285714289
2000-01-27,1.00071,1.00281,0.98661,0.98841,0,-0.01229127319603085,-0.012367435626710256,0.012299999999999978,0.99471,0.016199999999999992,0.9946349999999999,1.0062629719295848,1.0132114400517767,1.0194841487514772,1.0219383338889598,1.023214386166875,-0.007244893110538664,-0.0040546288370137545,-0.0031902642735249093,,8.825573314801744,30.78526754690765,24.999999999999858,3.5714285714286182,4.721953153418259,,-96.42857142857139,,,,,,0.01027857142857143
2000-01-28,0.98841,0.98931,0.97361,0.97741,0,-0.011128984935401265,-0.011191375415250312,0.01100000000000001,0.98146,0.015700000000000047,0.982185,1.0010169770332966,1.0098017790944647,1.0178341821337722,1.02105658470304,1.0227586211303887,-0.009162185125311195,-0.005076140094673243,-0.004086045030637952,,8.427339084273203,35.23556735235579,22.87655719139285,5.993690851735055,4.846313804230834,,-94.00630914826495,1.01565,1.0471725833833125,0.9841274166166872,0.0630451667666253,-0.10654927191410464,0.01076428571428571
2000-01-31,0.97741,0.98291,0.96691,0.97121,0,-0.006343295034836993,-0.006363499216829433,0.006199999999999983,0.9749099999999999,0.015999999999999903,0.97461,0.9955975266636062,1.0061263715616584,1.0160057828344087,1.0200695236198116,1.0222456995271012,-0.011054511517223253,-0.006271814379183246,-0.004782697138040007,,5.654383735705018,37.99237611181713,13.604651162790574,6.134094151212516,5.23307119145873,,-93.86590584878748,1.012985,1.0499040223397955,0.9760659776602045,0.07383804467959099,-0.06576525260489079,0.011242857142857126
2000-02-01,0.97121,0.97821,0.96691,0.97141,0,0.00020592868689561783,0.00020590748649403851,-0.00019999999999997797,0.9725600000000001,0.011299999999999977,0.971935,0.9911997945429505,1.002820050460548,1.0142569286056082,1.019105968696647,1.0217398716711104,-0.01239517166453652,-0.007496485836253901,-0.0048986858282826186,,3.799873337555282,37.87207093096906,14.268585131894312,6.955177743431156,6.360987582126242,,-93.04482225656885,1.0100500000000001,1.0504095628790686,0.9696904371209317,0.08071912575813689,0.021303041415744395,0.011278571428571416
2000-02-02,0.97141,0.98041,0.96951,0.97701,0,0.005764816092072467,0.005748263125854254,-0.005600000000000049,0.97496,0.01090000000000002,0.974585,0.9886198318987776,1.0003619504166863,1.0127962647387216,1.0182723851580995,1.021294798321149,-0.012857567259559222,-0.008568702120914965,-0.004288865138644257,,5.099502487562047,35.57213930348257,20.80856123662295,16.666666666666696,9.918646187103457,,-83.3333333333333,1.0072699999999999,1.0487311244674484,0.9658088755325513,0.08292224893489708,0.13507984420734645,0.011485714285714274
2000-02-03,0.97701,0.99481,0.97191,0.98981,0,0.013101196507712132,0.013016118112935945,-0.012799999999999923,0.98336,0.02289999999999992,0.983385,0.9888362260989998,0.9993570027579542,1.011894842592105,1.0177087735708104,1.0209815167458143,-0.012052235406547984,-0.00926540877804157,-0.0027868266285064145,,13.484486873508214,26.849642004773266,36.15751789976126,43.61904761904757,22.41363067638181,,-56.38095238095243,1.00511,1.0454098236903548,0.9648101763096452,0.08059964738070968,0.31017286679021056,0.011971428571428553
2000-02-04,0.98981,0.99411,0.97511,0.98301,0,-0.006870005354562947,-0.006893712482469394,0.006799999999999917,0.98461,0.019000000000000017,0.98551,0.9877769122628179,0.9978001453524349,1.0107621036669245,1.0170216691436655,1.0206036907085425,-0.011826380132461622,-0.009777603048925582,-0.002048777083536041,,12.632755729457667,22.69424259362774,33.779264214046734,30.666666666666742,30.317460317460334,,-69.33333333333326,1.00282,1.0426517461329528,0.9629882538670472,0.07966349226590552,0.25132900358075005,0.012778571428571408
2000-02-07,0.98301,0.98341,0.97561,0.98161,0,-0.0014241971088799765,-0.0014252122415295816,0.0014000000000000679,0.97951,0.007800000000000029,0.9809100000000001,0.98665565548776,0.9962582267474411,1.0096188839152804,1.0163204479725039,1.0202156937860694,-0.0116263353435625,-0.010147349507852966,-0.0014789858357095332,,12.311135982092797,22.719641857862353,30.83048919226391,27.999999999999943,34.09523809523808,,-72.00000000000006,1.000635,1.0400645574410872,0.9612054425589127,0.07885911488217445,0.2587469751793977,0.012764285714285697
2000-02-08,0.98161,0.99161,0.97861,0.98531,0,0.0037693177534867672,0.0037622316761927255,-0.0037000000000000366,0.9851099999999999,0.013000000000000012,0.984285,0.9864109908536217,0.99521553848578,1.0086655943499754,1.0157063796958206,1.0198683734498897,-0.011041954550623734,-0.01032627051640712,-0.0007156840342166133,,15.680954964731281,22.02930005425938,34.645669291338564,35.04761904761907,31.23809523809525,,-64.95238095238093,0.99821,1.0349206466702423,0.9614993533297578,0.07342129334048453,0.32430165129103006,0.013164285714285693
2000-02-09,0.98531,0.99681,0.98511,0.99451,0,0.009337162923343856,0.009293841077580236,-0.009199999999999986,0.9909600000000001,0.011699999999999933,0.9904350000000001,0.9878835379711449,0.9951483443442771,1.0081104730029176,1.0152866494048143,1.0196160513260102,-0.009724368977231612,-0.01020589020857202,0.0004815212313404073,42.76905277630676,17.224622030237448,21.922246220302394,38.059701492537314,52.57142857142861,38.53968253968254,,-47.42857142857139,0.9963849999999999,1.0297022232999846,0.963067776700015,0.06663444659996964,0.47186140058675524,0.013228571428571407
2000-02-10,0.99451,0.99631,0.98331,0.98531,0,-0.009250786819639756,-0.009293841077580235,0.009199999999999986,0.9898100000000001,0.013000000000000012,0.98986,0.9874156219763912,0.9942113591686317,1.0072163368067248,1.014693052386897,1.0192746975814728,-0.009315156702041416,-0.010027743507265898,0.000712586805224482,42.373191860901464,17.556411667583795,20.528343423225063,40.11235955056181,43.09133489461367,43.57012750455379,,-56.90866510538633,0.994345,1.0248789345302034,0.9638110654697968,0.06106786906040662,0.35204985634814107,0.01297857142857141
2000-02-11,0.98531,0.98811,0.97881,0.98711,0,0.0018268362241324887,0.0018251695883093446,-0.0018000000000000238,0.98346,0.009300000000000086,0.9848349999999999,0.9873600543443201,0.9935350392478096,1.0064278530103827,1.0141468533297309,1.0189546508393685,-0.00874480341860695,-0.009771155489534108,0.0010263520709271577,40.9277363378148,17.393675027262674,21.26499454743734,38.45265588914553,47.30679156908681,47.65651834504303,,-52.693208430913195,0.9930499999999999,1.0224257794969365,0.9636742205030634,0.058751558993873076,0.3988962999157291,0.013099999999999985
2000-02-14,0.98711,0.99161,0.97761,0.97831,0,-0.0089149132315548,-0.008954888833884277,0.00880000000000003,0.98461,0.014000000000000012,0.98366,0.9857145899180799,0.9920850355099229,1.0053251921080149,1.0134372126697362,1.0185502264529072,-0.008900283855590163,-0.00959698116274532,0.0006966973071551568,38.46840777880489,17.95284030010712,20.90032154340839,37.20670391061456,29.610389610389625,40.00283869136337,,-70.38961038961038,0.9913599999999999,1.0199986194903976,0.9627213805096021,0.05727723898079551,0.2721608053702558,0.01332857142857142
2000-02-15,0.97831,0.98651,0.97651,0.98171,0,0.0034753810141978647,0.003469355833431326,-0.0033999999999999586,0.98151,0.010000000000000009,0.9807600000000001,0.9849864826602471,0.9910969368899303,1.0043991061429947,1.0128089510327118,1.0181836570354652,-0.008649446205299616,-0.00940747417125618,0.0007580279659565644,35.86776829439956,17.55765199161419,21.01677148846962,39.718614718614695,41.22562674094694,39.380935973474465,,-58.77437325905306,0.9896799999999999,1.016271973462524,0.9630880265374758,0.05318394692504824,0.3501427505703546,0.013628571428571426
2000-02-16,0.98171,0.98741,0.97921,0.98661,0,0.004991290707031526,0.004978875510336688,-0.0049000000000000155,0.98331,0.008199999999999985,0.983735,0.9852816676311111,0.9906696095670797,1.003701494137387,1.012290159923153,1.0178694912938189,-0.007963468602305124,-0.009118673057465968,0.0011552044551608447,32.75571988068226,18.81838074398243,14.824945295404826,48.94117647058822,65.88628762541802,45.57410132558487,,-34.11371237458198,0.98838,1.012696864410052,0.964063135589948,0.04863372882010397,0.4636055050077021,0.013057142857142854
2000-02-17,0.98661,0.99531,0.98431,0.98821,0,0.0016217147606449878,0.0016204012012165933,-0.0016000000000000458,0.9898100000000001,0.01100000000000001,0.98861,0.9858140916981819,0.9904353610368817,1.003093984563372,1.0118133250731898,1.0175743719774624,-0.00720763465577301,-0.008736465377127377,0.001528830721354367,31.941564431268386,23.750701852891584,7.916900617630549,57.14285714285716,71.23745819398006,59.44979085344835,,-28.762541806019943,0.9869450000000001,1.0072251718045253,0.9666648281954748,0.040560343609050475,0.5311880987053003,0.012721428571428566
2000-02-18,0.98821,0.99021,0.98141,0.98551,0,-0.0027322127887797754,-0.0027359520947474528,0.0027000000000000357,0.9858100000000001,0.00880000000000003,0.986335,0.9857588022985124,0.9899662790333691,1.002404416541279,1.0112924671509484,1.0172553235000747,-0.006748703391045274,-0.008338912979910957,0.0015902095888656823,30.994868320443143,24.751316559391388,6.0269163253365035,59.916782246879315,62.207357859531754,66.44370122630994,,-37.79264214046824,0.9860750000000001,1.0049130661651382,0.9672369338348622,0.037676132330276,0.485003768565008,0.01220714285714286
2000-02-21,0.98551,0.98881,0.98461,0.98801,0,0.0025367576178831897,0.002533545479408263,-0.0025000000000000577,0.98671,0.0041999999999999815,0.986735,0.9861681109715101,0.9897799667444768,1.0018399296180918,1.0108314281974642,1.016964325256293,-0.006112803358668373,-0.00789369105566244,0.0017808876969940667,29.500124318158075,25.82417582417575,6.2881562881563395,61.155913978494645,67.76556776556805,67.0701279396933,,-32.23443223443195,0.98512,1.0012031916183197,0.9690368083816803,0.03216638323663945,0.5898453512394944,0.011700000000000004
2000-02-22,0.98801,1.00801,0.98791,1.00401,0,0.016194168075222004,0.016064441207299,-0.016000000000000014,0.99796,0.020100000000000118,0.996985,0.9894120907948719,0.9911352080069076,1.0019250304173823,1.0106963504113757,1.016835426497524,-0.004268576229499499,-0.0071686680904298515,0.0029000918609303527,29.177177993155386,34.27745664739882,5.953757225433571,65.91981132075472,88.9196675900277,72.96419773837584,,-11.080332409972304,0.98526,1.0019694678487823,0.9685505321512178,0.03341893569756449,1.0610591602821902,0.012357142857142869
2000-02-23,1.00401,1.00911,1.00091,1.00361,0,-0.00039840240635069524,-0.00039848178967442655,0.000400000000000178,1.00501,0.008199999999999985,1.00441,0.9919935288321678,0.9923232834348211,1.0019911076559165,1.0105560266408533,1.0167038302139666,-0.0028069330231192957,-0.006296321076967741,0.003489388053848445,31.339621370245514,29.05874921035999,6.50663297536328,59.530386740331394,83.82352941176448,80.16958825578673,,-16.17647058823551,0.9854049999999999,1.0027183930512589,0.968091606948741,0.034626786102517904,1.025749052947082,0.011307142857142873
2000-02-24,1.00361,1.00421,0.98891,0.99151,0,-0.012056476121202309,-0.012129744934076633,0.012099999999999889,0.99656,0.015300000000000091,0.99706,0.9919056144990464,0.9922458278696001,1.0015800838262727,1.0101788775984601,1.0164531453362158,-0.0025950252913612415,-0.005556061919846441,0.0029610366284852,31.783824293737446,29.75420439844751,14.424320827943117,55.46975546975541,47.46268656716429,73.40196118965216,39.986871909653395,-52.53731343283571,0.9855600000000001,1.0030413584923157,0.9680786415076845,0.03496271698463116,0.6701812820386753,0.011042857142857163
2000-02-25,0.99151,0.99261,0.97261,0.97411,0,-0.017548990933021313,-0.017704800027008503,0.01739999999999997,0.98261,0.020000000000000018,0.98271,0.9886700482264924,0.9905186061677335,1.0005028256370072,1.0094646423984905,1.0160318205069998,-0.0037874619654384434,-0.005202341928964842,0.0014148799635263984,30.286294640405973,27.577937649880006,23.141486810551566,45.99786552828178,4.109589041096049,45.131935006674944,-27.622322746498426,-95.89041095890394,0.9853950000000001,1.0032583732890283,0.9675316267109718,0.03572674657805652,0.18413020829242463,0.011914285714285735
2000-02-28,0.97411,0.97471,0.93911,0.97091,0,-0.0032850499430249203,-0.0032904575657104625,0.0031999999999999806,0.9569099999999999,0.035599999999999965,0.96471,0.9854409485489484,0.9886511198660446,0.9993423226708501,1.008701184133174,1.0155828471686217,-0.004933815918456874,-0.005148636726863248,0.00021482080840637408,31.31312740531322,19.957761351636698,38.067581837381184,42.27467811158802,45.42857142857154,32.333615678943964,-118.58405584005169,-54.57142857142847,0.9853800000000001,1.003293958097999,0.9674660419020015,0.035827916195997456,0.09612499033318948,0.013528571428571445
2000-02-29,0.97091,0.99011,0.96281,0.96361,0,-0.007518719551760755,-0.007547127607993383,0.007300000000000084,0.9764600000000001,0.02729999999999999,0.9718600000000001,0.9814716851764123,0.9862662513073737,0.9979410551151305,1.0078082893978635,1.015065704410725,-0.006358066839842302,-0.00539052274945906,-0.0009675440903832424,31.889313916553824,23.41463414634145,35.170731707317046,33.07776560788612,34.99999999999998,28.17938682322252,-71.93701643732182,-65.00000000000003,0.98499,1.0044568517174577,0.9655231482825424,0.03893370343491531,-0.04913861548620929,0.014642857142857164
2000-03-01,0.96361,0.97691,0.96291,0.97301,0,0.009754983862766187,0.00970771118851241,-0.009400000000000075,0.96991,0.013999999999999901,0.9691099999999999,0.9799331969625191,0.9850037511828619,0.996963366679243,1.007119214360282,1.0146472396902204,-0.006651618794319747,-0.005642741958431198,-0.001008876835888549,32.67837907232162,23.300970873786408,34.12621359223299,43.2786885245902,48.42857142857152,42.95238095238102,-84.14456752825335,-51.57142857142848,0.9847899999999999,1.0046796534859077,0.9649003465140921,0.03977930697181564,0.20386613300361947,0.014714285714285727
2000-03-02,0.97301,0.97961,0.96141,0.96291,0,-0.010380160532779681,-0.010434410138749274,0.010099999999999998,0.97051,0.018199999999999994,0.9692350000000001,0.976838070242061,0.9828995844035417,0.995627940534959,1.0062437843729497,1.0141324412853425,-0.007611505723960854,-0.0060364947115371295,-0.0015750110124237247,32.88889828790747,23.592368543508634,30.618892508143297,37.87575150300605,34.000000000000085,39.142857142857196,-98.7892458064344,-65.99999999999991,0.983445,1.005432774114865,0.9614572258851349,0.043975548229730044,0.03303595232686484,0.015350000000000006
2000-03-03,0.96291,0.96791,0.95681,0.95681,0,-0.006334963807624772,-0.006355114839967116,0.006099999999999994,0.9623600000000001,0.011099999999999999,0.9611100000000001,0.9731966029253226,0.980414862079395,0.9941056683571174,1.0052648975536833,1.0135620687352398,-0.008763422768848228,-0.0065818803229993495,-0.0021815424458488785,33.75616144932964,22.26415094339628,33.207547169811264,38.92893923789912,25.285714285714374,35.904761904762,-136.05045498488323,-74.71428571428562,0.9821350000000001,1.0071459765376811,0.957124023462319,0.05002195307536217,-0.006277712944270687,0.015142857142857149
2000-03-06,0.95681,0.96701,0.95611,0.95801,0,0.001254167494068703,0.0012533816829743121,-0.0011999999999999789,0.96156,0.01090000000000002,0.9594850000000001,0.9704354023934458,0.9782810656908812,0.992690151950956,1.0043291570080657,1.0130093118324017,-0.009470327316622118,-0.007159569721723903,-0.002310757594898215,34.505199564353035,22.170032879286104,32.8792860497886,37.51317175974717,27.000000000000057,28.76190476190484,-130.48859220018372,-72.99999999999994,0.9809550000000001,1.0081975731066966,0.9537124268933037,0.05448514621339284,0.07887604981116748,0.015207142857142864
2000-03-07,0.95801,0.96221,0.95291,0.95831,0,0.0003131491320549351,0.0003131001110991279,-0.00029999999999996696,0.95756,0.009299999999999975,0.9578599999999999,0.9682307837764557,0.9763790594346068,0.9913419106979774,1.0034178865722625,1.0124650400728754,-0.009892314329076002,-0.007706118643194324,-0.002186195685881678,35.265238246628684,21.635514018691637,34.20560747663547,34.33001107419716,27.42857142857144,26.571428571428623,-132.3911141178462,-72.57142857142857,0.979605,1.0085609720228745,0.9506490279771254,0.057911944045749175,0.13228656279994044,0.015285714285714291
2000-03-08,0.95831,0.96321,0.95251,0.96161,0,0.0034435621041206677,0.0034376466204718596,-0.0032999999999999696,0.9578599999999999,0.010700000000000043,0.9589099999999999,0.9670270049080091,0.9749724823455966,0.9901759534157039,1.0025900076302374,1.0119590197736428,-0.009846950144200006,-0.008134284943395461,-0.0017126652008045452,33.83793553158174,18.437061300889134,34.25362657931675,35.54347826086956,32.14285714285711,28.857142857142872,-107.92362922180317,-67.85714285714289,0.97796,1.00708828251211,0.9488317174878902,0.05825656502421972,0.2193449357475385,0.015264285714285722
2000-03-09,0.96161,0.96971,0.96031,0.96741,0,0.006031551252586809,0.006013434259878494,-0.005800000000000027,0.9650099999999999,0.009399999999999964,0.9647600000000001,0.9670966403792801,0.9742522459317303,0.9892831709288136,1.0018933738157774,1.0115157459450494,-0.009236514385175254,-0.008354730831751419,-0.0008817835534238351,30.992348169329148,21.41857209519367,32.804479701353195,40.48370136698214,40.428571428571445,33.333333333333336,-63.36984956752275,-59.571428571428555,0.977065,1.0063420055270618,0.9477879944729383,0.0585540110541235,0.3351095027277367,0.015307142857142861
2000-03-10,0.96741,0.96901,0.96021,0.96281,0,-0.004754964286083352,-0.0047663050931340024,0.0045999999999999375,0.96461,0.00880000000000003,0.96486,0.966317251219411,0.9731625082239465,0.9882450073629778,1.0011194456214056,1.011031111657039,-0.009019944894370413,-0.008487773644275217,-0.000532171250095196,28.15161289657234,20.968478757423497,32.16080402010045,37.037037037037045,33.85714285714296,35.4761904761905,-66.44465272100025,-66.14285714285704,0.9758500000000001,1.005387515841812,0.9463124841581882,0.05907503168362371,0.2792637662924032,0.01563571428571429
2000-03-13,0.96281,0.97311,0.96181,0.96411,0,0.001350214476376399,0.0013493037564962283,-0.0012999999999999678,0.96746,0.011299999999999977,0.96546,0.9659159328158817,0.9723003645835706,0.9872985364859984,1.0003865853120708,1.010564234924133,-0.008643772844373787,-0.008518973484294931,-0.0001247993600788557,25.91790832028907,14.65968586387432,33.507853403141326,25.8181818181818,35.71428571428577,36.66666666666672,-49.719376115740026,-64.28571428571422,0.97514,1.005108060190459,0.945171939809541,0.059936120380918,0.3159707380140745,0.015007142857142854
2000-03-14,0.96411,0.96921,0.96011,0.96861,0,0.004667517192021631,0.0046566581105088375,-0.0044999999999999485,0.9646600000000001,0.009099999999999997,0.96551,0.9664057632129941,0.9719489012898973,0.9865656527022337,0.9997573459989605,1.0101467798502612,-0.007891572259967616,-0.008393493239429468,0.0005019209794618514,24.363622087550688,14.075829383886287,34.17061611374405,29.792147806004607,45.314900153609756,38.29544290834616,-47.46514112782711,-54.68509984639025,0.9744850000000002,1.004421063447569,0.9445489365524313,0.059872126895137656,0.4018742058338785,0.015071428571428569
2000-03-15,0.96861,0.97131,0.96461,0.96691,0,-0.0017550923488296455,-0.0017566343278806555,0.0016999999999999238,0.9679599999999999,0.006700000000000039,0.9678599999999999,0.9664974426288133,0.9714690059289547,0.9857948427923422,0.9991069035039315,1.0097165631353333,-0.007347921405974511,-0.008184378872738476,0.0008364574667639648,24.084656951023472,15.711462450592917,29.69367588932804,33.85826771653542,51.96261682242999,44.330600896775174,-34.051217243255294,-48.03738317757,0.9734999999999999,1.0030501643062495,0.9439498356937503,0.05910032861249914,0.38849469783479085,0.01445714285714285
2000-03-16,0.96691,0.97381,0.96471,0.97041,0,0.003619778469557522,0.003613242838416107,-0.0034999999999999476,0.96926,0.009099999999999997,0.9689599999999999,0.9672088166963018,0.9713681482214351,0.9851915156240151,0.998538647989002,1.0093254530543847,-0.006559044851923046,-0.00785931206857539,0.0013002672166523444,24.328717488760976,17.91122715404701,22.872062663185368,47.030497592295305,61.37254901960778,52.88335533188251,-18.053712191050668,-38.62745098039222,0.9726100000000001,1.001356002010349,0.9438639979896514,0.05749200402069754,0.4617338091187754,0.01367857142857142
2000-03-17,0.97041,0.97311,0.96631,0.97261,0,0.0022670829855422348,0.0022645170303343723,-0.0021999999999999797,0.9697100000000001,0.006800000000000028,0.97061,0.9681908500242468,0.9714864198193938,0.9846981228544459,0.9980252094149624,1.0089601251632965,-0.005690733650294044,-0.007425596384919121,0.0017348627346250771,25.9431080680483,21.081745543945914,6.330669944683454,51.38662316476341,53.45744680851055,55.59753755018278,-8.683947722633752,-46.54255319148945,0.971965,1.0000638836639095,0.9438661163360904,0.056197767327819115,0.511477324290083,0.011621428571428569
2000-03-20,0.97261,0.97451,0.96871,0.97301,0,0.00041126453563089527,0.0004111799895515032,-0.00040000000000006697,0.97161,0.005800000000000027,0.9722099999999999,0.9690670591107473,0.9716315226937372,0.9842397650954481,0.997529858733478,1.0086024124751045,-0.0049136723538577565,-0.006923211578706848,0.002009539224849092,26.84404573981419,14.37677053824354,7.29461756373936,58.63970588235305,75.64575645756481,63.491917428561045,2.547192853903205,-24.35424354243519,0.9712149999999999,0.998292858501969,0.9441371414980309,0.054155717003938175,0.5331451617540134,0.010085714285714285
2000-03-21,0.97301,0.97391,0.96101,0.96111,0,-0.01223009013268106,-0.012305493105810666,0.011900000000000022,0.96746,0.012900000000000023,0.96726,0.9676203210906114,0.9706294729133812,0.9833327154838619,0.996808673412023,1.0081298511569443,-0.005198155128970483,-0.006578200288759576,0.0013800451597890933,25.926534421476543,14.489650249821453,12.847965738757953,39.543057996485,31.734317343173608,53.61250686974966,-24.608927890117318,-68.26568265682639,0.96907,0.9916290593308933,0.9465109406691067,0.04511811866178661,0.32357420397624437,0.010007142857142865
