date,open,high,low,close,volume,bid_close,ask_close,spread,spread_pips,spread_pct
2010-02-08 14:00:00+00:00,1.07184,1.07474,1.06562,1.06754,15422,1.06748,1.06761,0.00012999999999996348,1.2999999999996348,0.00012177529647597606
2010-02-09 14:00:00+00:00,1.06758,1.071,1.06094,1.06618,22166,1.06611,1.06625,0.000140000000000029,1.40000000000029,0.00013130991014653155
2010-02-10 14:00:00+00:00,1.06621,1.07208,1.06274,1.07062,18101,1.07055,1.07068,0.00013000000000018552,1.3000000000018552,0.0001214249687098929
2010-02-11 14:00:00+00:00,1.07064,1.0828,1.07006,1.07814,19245,1.07807,1.0782,0.00012999999999996348,1.2999999999996348,0.00012057803253748444
2010-02-12 14:00:00+00:00,1.0781,1.08098,1.0736,1.07557,9139,1.07507,1.07607,0.001000000000000112,10.000000000001119,0.0009297395799437619
2010-02-14 14:00:00+00:00,1.07657,1.0804,1.07543,1.0774,6481,1.07733,1.07746,0.00013000000000018552,1.3000000000018552,0.00012066085019508588
2010-02-15 14:00:00+00:00,1.07736,1.07946,1.07176,1.07378,9943,1.07328,1.07428,0.0009999999999998899,9.999999999998899,0.0009312894633909086
2010-02-16 14:00:00+00:00,1.07374,1.07536,1.06476,1.07038,12579,1.07031,1.07044,0.00012999999999996348,1.2999999999996348,0.00012145219454769659
2010-02-17 14:00:00+00:00,1.07034,1.08263,1.07,1.0809,16214,1.08083,1.08096,0.00012999999999996348,1.2999999999996348,0.00012027014524929547
2010-02-18 14:00:00+00:00,1.08094,1.08984,1.07492,1.08436,22440,1.0843,1.08443,0.00012999999999996348,1.2999999999996348,0.0001198863845954881
2010-02-19 14:00:00+00:00,1.0844,1.08638,1.07501,1.07577,7243,1.07527,1.07627,0.001000000000000112,10.000000000001119,0.0009295667289477416
2010-02-21 14:00:00+00:00,1.07567,1.07798,1.07391,1.07589,8301,1.07582,1.07596,0.000140000000000029,1.40000000000029,0.00013012482688753402
2010-02-22 14:00:00+00:00,1.07585,1.08202,1.07157,1.08055,16007,1.08048,1.08062,0.00013999999999980695,1.3999999999980695,0.00012956364814197118
2010-02-23 14:00:00+00:00,1.08059,1.08482,1.07889,1.08124,16532,1.08117,1.08131,0.000140000000000029,1.40000000000029,0.00012948096629798102
2010-02-24 14:00:00+00:00,1.08119,1.08794,1.07381,1.08572,19526,1.08547,1.08597,0.000500000000000167,5.00000000000167,0.00046052389197966966
2010-02-25 14:00:00+00:00,1.08568,1.08686,1.0738,1.07768,18477,1.07761,1.07775,0.000140000000000029,1.40000000000029,0.00012990869274741017
2010-02-26 14:00:00+00:00,1.07764,1.0795,1.06948,1.07341,8427,1.07291,1.07391,0.0009999999999998899,9.999999999998899,0.0009316104750280786
2010-02-28 14:00:00+00:00,1.07311,1.08416,1.0708,1.08206,13905,1.08199,1.08213,0.000140000000000029,1.40000000000029,0.0001293828438349343
2010-03-01 14:00:00+00:00,1.08202,1.08896,1.0758,1.07663,20136,1.07656,1.0767,0.000140000000000029,1.40000000000029,0.00013003538820210192
2010-03-02 14:00:00+00:00,1.07667,1.08301,1.07023,1.07172,19896,1.07164,1.0718,0.00016000000000016001,1.6000000000016001,0.00014929272571208898
2010-03-03 14:00:00+00:00,1.07176,1.07396,1.06493,1.06964,19179,1.06957,1.06971,0.000140000000000029,1.40000000000029,0.00013088515762315264
2010-03-04 14:00:00+00:00,1.06967,1.08102,1.06967,1.07894,18242,1.07886,1.07903,0.00017000000000000348,1.7000000000000348,0.00015756205164328273
2010-03-05 14:00:00+00:00,1.07892,1.08008,1.07356,1.07403,6649,1.07353,1.07453,0.0009999999999998899,9.999999999998899,0.0009310726888447156
2010-03-07 14:00:00+00:00,1.07393,1.07477,1.06758,1.07053,8539,1.07046,1.0706,0.000140000000000029,1.40000000000029,0.00013077634442755363
2010-03-08 14:00:00+00:00,1.07057,1.08047,1.06822,1.07936,14830,1.07929,1.07943,0.00013999999999980695,1.3999999999980695,0.00012970649273625752
2010-03-09 14:00:00+00:00,1.0794,1.08008,1.07299,1.0738,13539,1.07374,1.07387,0.00013000000000018552,1.3000000000018552,0.0001210653753028362
