date,open,high,low,close,volume,bid_close,ask_close,spread,spread_pips,spread_pct
2010-02-24 14:00:00+00:00,0.89198,0.8956,0.88315,0.88351,23082,0.88331,0.88371,0.00039999999999995595,3.9999999999995595,0.0004527396407510452
2010-02-25 14:00:00+00:00,0.88355,0.89192,0.88006,0.89106,22380,0.89097,0.89114,0.00017000000000000348,1.7000000000000348,0.0001907840100554435
2010-02-26 14:00:00+00:00,0.89102,0.89792,0.8879,0.89541,8572,0.89491,0.89591,0.0010000000000000009,10.000000000000009,0.001116806825923321
2010-02-28 14:00:00+00:00,0.89537,0.90083,0.89354,0.89683,13412,0.89676,0.8969,0.000140000000000029,1.40000000000029,0.00015610539344137572
2010-03-01 14:00:00+00:00,0.89687,0.90578,0.89489,0.9046,23839,0.90453,0.90467,0.000140000000000029,1.40000000000029,0.0001547645368118826
2010-03-02 14:00:00+00:00,0.90456,0.90644,0.90084,0.90385,20699,0.90377,0.90393,0.000160000000000049,1.60000000000049,0.00017702052331697624
2010-03-03 14:00:00+00:00,0.90381,0.90854,0.89788,0.90353,19231,0.90346,0.9036,0.00013999999999991797,1.3999999999991797,0.00015494781578909164
2010-03-04 14:00:00+00:00,0.9035,0.90738,0.89825,0.90634,18845,0.90627,0.90641,0.000140000000000029,1.40000000000029,0.0001544674184081349
2010-03-05 14:00:00+00:00,0.90638,0.90934,0.90539,0.90767,6803,0.90717,0.90817,0.0010000000000000009,10.000000000000009,0.0011017219914726728
2010-03-07 14:00:00+00:00,0.90727,0.91309,0.90608,0.91177,9805,0.9117,0.91184,0.000140000000000029,1.40000000000029,0.00015354749553070292
2010-03-08 14:00:00+00:00,0.91173,0.91335,0.90555,0.90852,16576,0.90845,0.90859,0.000140000000000029,1.40000000000029,0.00015409677277333355
2010-03-09 14:00:00+00:00,0.90856,0.91704,0.90776,0.91635,15741,0.91628,0.91642,0.000140000000000029,1.40000000000029,0.00015278005129047744
2010-03-10 14:00:00+00:00,0.91631,0.91934,0.91136,0.91348,16961,0.91341,0.91355,0.00013999999999991797,1.3999999999991797,0.00015326006042816262
2010-03-11 14:00:00+00:00,0.91352,0.91941,0.91106,0.91744,16648,0.91737,0.91751,0.000140000000000029,1.40000000000029,0.00015259853505409507
2010-03-12 14:00:00+00:00,0.9174,0.9178,0.91418,0.91529,6288,0.91479,0.91579,0.0010000000000000009,10.000000000000009,0.0010925499022167847
2010-03-14 13:00:00+00:00,0.91567,0.92033,0.91195,0.91336,10200,0.91286,0.91386,0.0010000000000000009,10.000000000000009,0.0010948585442760806
2010-03-15 13:00:00+00:00,0.91336,0.91646,0.90959,0.91387,16398,0.9138,0.91394,0.000140000000000029,1.40000000000029,0.00015319465569504304
2010-03-16 13:00:00+00:00,0.9139,0.92386,0.91238,0.92323,16799,0.92316,0.9233,0.000140000000000029,1.40000000000029,0.00015164151944805626
2010-03-17 13:00:00+00:00,0.92327,0.92519,0.91924,0.92175,14790,0.92168,0.92182,0.00013999999999991797,1.3999999999991797,0.0001518850013560271
2010-03-18 13:00:00+00:00,0.92179,0.92305,0.91801,0.92051,15091,0.92044,0.92058,0.00013999999999991797,1.3999999999991797,0.0001520896025028712
2010-03-19 13:00:00+00:00,0.92056,0.92079,0.9129,0.91539,8138,0.91489,0.91589,0.0010000000000000009,10.000000000000009,0.0010924305487278656
2010-03-21 13:00:00+00:00,0.91551,0.91605,0.90911,0.90923,9463,0.90916,0.9093,0.000140000000000029,1.40000000000029,0.0001539764416044664
2010-03-22 13:00:00+00:00,0.90919,0.91873,0.90852,0.91673,14349,0.91666,0.9168,0.00013999999999991797,1.3999999999991797,0.000152716721390069
2010-03-23 13:00:00+00:00,0.91677,0.91984,0.90913,0.91087,17880,0.9108,0.91094,0.00013999999999991797,1.3999999999991797,0.00015369921064467814
2010-03-24 13:00:00+00:00,0.91083,0.91387,0.9066,0.91238,17816,0.91231,0.91245,0.000140000000000029,1.40000000000029,0.00015344483658128082
2010-03-25 13:00:00+00:00,0.91241,0.91402,0.90426,0.90551,19046,0.90544,0.90558,0.000140000000000029,1.40000000000029,0.00015460900487021566
2010-03-26 13:00:00+00:00,0.90555,0.90564,0.90016,0.90404,8096,0.90354,0.90454,0.0010000000000000009,10.000000000000009,0.001106145745763463
2010-03-28 13:00:00+00:00,0.90372,0.9158,0.90332,0.9139,10262,0.91383,0.91397,0.00013999999999991797,1.3999999999991797,0.00015318962687374763
2010-03-29 13:00:00+00:00,0.91394,0.92143,0.91389,0.92109,14171,0.92089,0.92129,0.00040000000000006697,4.00000000000067,0.0004342680954087733
2010-03-30 13:00:00+00:00,0.92113,0.92156,0.91311,0.91499,15846,0.91492,0.91506,0.000140000000000029,1.40000000000029,0.00015300713669005016
2010-03-31 13:00:00+00:00,0.91495,0.91875,0.91482,0.91851,14537,0.91844,0.91858,0.00013999999999991797,1.3999999999991797,0.00015242076841832746
2010-04-01 13:00:00+00:00,0.91848,0.9217,0.91722,0.91944,9091,0.91936,0.91953,0.00017000000000000348,1.7000000000000348,0.0001848951535717431
2010-04-02 13:00:00+00:00,0.9194,0.9202,0.91847,0.9194,1478,0.9189,0.9199,0.0010000000000000009,10.000000000000009,0.0010876658690450304
2010-04-04 13:00:00+00:00,0.9194,0.92188,0.91867,0.91951,2777,0.91944,0.91958,0.00013999999999991797,1.3999999999991797,0.00015225500538321277
2010-04-05 13:00:00+00:00,0.91955,0.92587,0.91657,0.9224,13006,0.92234,0.92246,0.00011999999999989797,1.1999999999989797,0.0001300954032956396
2010-04-06 13:00:00+00:00,0.92244,0.92888,0.92126,0.92655,12060,0.92648,0.92662,0.000140000000000029,1.40000000000029,0.00015109815984029894
2010-04-07 13:00:00+00:00,0.92659,0.92976,0.92239,0.92555,12976,0.92548,0.92562,0.000140000000000029,1.40000000000029,0.00015126141213335744
2010-04-08 13:00:00+00:00,0.92558,0.93168,0.92388,0.93037,11110,0.9303,0.93044,0.000140000000000029,1.40000000000029,0.00015047776690997022
2010-04-09 13:00:00+00:00,0.93041,0.93462,0.92975,0.93325,5039,0.93275,0.93375,0.0010000000000000009,10.000000000000009,0.0010715242432360042
2010-04-11 13:00:00+00:00,0.9347,0.9389,0.92526,0.92745,10166,0.92738,0.92752,0.000140000000000029,1.40000000000029,0.00015095153377543694
2010-04-12 13:00:00+00:00,0.92741,0.93004,0.92235,0.92844,12027,0.92837,0.92851,0.00013999999999991797,1.3999999999991797,0.0001507905734349209
2010-04-13 13:00:00+00:00,0.9284,0.93494,0.92375,0.93402,12120,0.93395,0.93409,0.000140000000000029,1.40000000000029,0.00014988972398881072
2010-04-14 13:00:00+00:00,0.93405,0.93641,0.9311,0.93331,10811,0.93281,0.93381,0.0010000000000000009,10.000000000000009,0.0010714553578125177
2010-04-15 13:00:00+00:00,0.93335,0.9354,0.92854,0.93061,12647,0.93054,0.93068,0.00013999999999991797,1.3999999999991797,0.00015043895939213846
2010-04-16 13:00:00+00:00,0.93058,0.93326,0.92318,0.92415,8125,0.92365,0.92465,0.0010000000000000009,10.000000000000009,0.0010820754206568206
2010-04-18 13:00:00+00:00,0.92395,0.92446,0.91579,0.91961,11943,0.91954,0.91968,0.000140000000000029,1.40000000000029,0.00015223844890772064
2010-04-19 13:00:00+00:00,0.91957,0.932,0.91773,0.93102,15160,0.93095,0.93109,0.00013999999999991797,1.3999999999991797,0.00015037270950131896
2010-04-20 13:00:00+00:00,0.93099,0.93378,0.92866,0.92987,13261,0.9298,0.92994,0.000140000000000029,1.40000000000029,0.0001505586802456569
2010-04-21 13:00:00+00:00,0.92983,0.93133,0.92471,0.92583,14352,0.92576,0.9259,0.00013999999999991797,1.3999999999991797,0.00015121566594290307
2010-04-22 13:00:00+00:00,0.92579,0.92944,0.91711,0.91892,19080,0.91885,0.91899,0.000140000000000029,1.40000000000029,0.00015235276193795868
2010-04-23 13:00:00+00:00,0.91888,0.92792,0.91817,0.92785,5828,0.92735,0.92835,0.0010000000000000009,10.000000000000009,0.00107776041386
2010-04-24 13:00:00+00:00,0.92765,0.92765,0.92765,0.92765,1,0.92715,0.92815,0.0010000000000000009,10.000000000000009,0.0010779927774483922
2010-04-25 13:00:00+00:00,0.92745,0.93126,0.92444,0.93112,6795,0.93105,0.93119,0.00013999999999991797,1.3999999999991797,0.00015035655984182273
2010-04-26 13:00:00+00:00,0.93116,0.93124,0.92168,0.92238,12527,0.92231,0.92245,0.000140000000000029,1.40000000000029,0.00015178126151914502
2010-04-27 13:00:00+00:00,0.92234,0.9257,0.91357,0.9241,22399,0.92403,0.92416,0.00012999999999996348,1.2999999999996348,0.00014067741586404445
2010-04-28 13:00:00+00:00,0.92414,0.92943,0.91998,0.92855,17898,0.92848,0.92862,0.000140000000000029,1.40000000000029,0.00015077271013949598
2010-04-29 13:00:00+00:00,0.92859,0.93237,0.92575,0.93188,13258,0.93181,0.93195,0.00013999999999991797,1.3999999999991797,0.00015023393569978748
2010-04-30 13:00:00+00:00,0.93184,0.93244,0.92361,0.92431,8041,0.92381,0.92481,0.0010000000000000009,10.000000000000009,0.0010818881111315478
2010-05-02 13:00:00+00:00,0.92325,0.92746,0.92098,0.92598,7580,0.92592,0.92605,0.0001300000000000745,1.300000000000745,0.00014039180111889512
2010-05-03 13:00:00+00:00,0.92602,0.92748,0.91381,0.91385,14947,0.91378,0.91392,0.00013999999999991797,1.3999999999991797,0.0001531980084258007
2010-05-04 13:00:00+00:00,0.91382,0.91496,0.90302,0.90309,22565,0.90302,0.90316,0.00013999999999991797,1.3999999999991797,0.0001550233088617059
2010-05-05 13:00:00+00:00,0.90313,0.91049,0.89911,0.90073,27693,0.90066,0.9008,0.000140000000000029,1.40000000000029,0.00015542948497333163
2010-05-06 13:00:00+00:00,0.90077,0.90502,0.87098,0.88938,62770,0.88928,0.88948,0.000200000000000089,2.00000000000089,0.0002248757561448301
2010-05-07 13:00:00+00:00,0.88941,0.8918,0.88034,0.88765,27134,0.88715,0.88815,0.0010000000000000009,10.000000000000009,0.001126570157156538
2010-05-08 13:00:00+00:00,0.88723,0.88763,0.88723,0.88763,2,0.88713,0.88813,0.0010000000000000009,10.000000000000009,0.0011265955409348498
