date,open,high,low,close,volume,bid_close,ask_close,spread,spread_pips,spread_pct
2010-02-12 14:00:00+00:00,90.26,90.296,89.85,89.93,8780,89.88,89.98,0.10000000000000853,10.000000000000853,0.0011119759813188982
2010-02-14 14:00:00+00:00,89.98,90.234,89.916,90.0,11748,89.996,90.005,0.009000000000000341,0.9000000000000341,0.00010000000000000379
2010-02-15 14:00:00+00:00,89.998,90.096,89.709,90.003,15969,89.953,90.053,0.09999999999999432,9.999999999999432,0.0011110740753085377
2010-02-16 14:00:00+00:00,90.006,91.028,90.002,90.932,26210,90.927,90.936,0.009000000000000341,0.9000000000000341,9.897505828531584e-05
2010-02-17 14:00:00+00:00,90.934,91.386,90.568,90.684,28964,90.679,90.688,0.009000000000000341,0.9000000000000341,9.924573243350912e-05
2010-02-18 14:00:00+00:00,90.686,92.098,90.626,91.812,36982,91.808,91.817,0.00899999999998613,0.899999999998613,9.802640177739435e-05
2010-02-19 14:00:00+00:00,91.814,92.142,91.491,91.519,8520,91.469,91.569,0.10000000000000853,10.000000000000853,0.0010926692817885741
2010-02-21 14:00:00+00:00,91.53,91.904,91.172,91.304,17118,91.3,91.309,0.009000000000000341,0.9000000000000341,9.857180408306691e-05
2010-02-22 14:00:00+00:00,91.308,91.48,90.566,90.716,23823,90.711,90.72,0.009000000000000341,0.9000000000000341,9.921072357688105e-05
2010-02-23 14:00:00+00:00,90.718,90.836,89.928,90.228,25870,90.223,90.232,0.009000000000000341,0.9000000000000341,9.974730682271957e-05
2010-02-24 14:00:00+00:00,90.224,90.322,89.056,89.137,33371,89.122,89.152,0.030000000000001137,3.0000000000001137,0.0003365605752942228
2010-02-25 14:00:00+00:00,89.134,89.503,88.805,89.196,29250,89.192,89.201,0.009000000000000341,0.9000000000000341,0.0001009013857123676
2010-02-26 14:00:00+00:00,89.194,89.254,88.746,88.946,9511,88.896,88.996,0.09999999999999432,9.999999999999432,0.0011242776516087775
2010-02-28 14:00:00+00:00,88.891,89.372,88.735,89.252,17296,89.246,89.257,0.01100000000000989,1.100000000000989,0.0001232465378928191
2010-03-01 14:00:00+00:00,89.248,89.48,88.894,89.176,23558,89.172,89.181,0.009000000000000341,0.9000000000000341,0.0001009240154301644
2010-03-02 14:00:00+00:00,89.178,89.206,88.472,88.736,27111,88.731,88.74,0.009000000000000341,0.9000000000000341,0.00010142445005409688
2010-03-03 14:00:00+00:00,88.738,88.874,88.14,88.798,27127,88.794,88.803,0.009000000000000341,0.9000000000000341,0.00010135363409086174
2010-03-04 14:00:00+00:00,88.8,90.282,88.8,90.146,26843,90.141,90.151,0.009999999999990905,0.9999999999990905,0.00011093115612440824
2010-03-05 14:00:00+00:00,90.144,90.591,89.987,90.225,9730,90.175,90.275,0.10000000000000853,10.000000000000853,0.0011083402604600558
2010-03-07 14:00:00+00:00,90.305,90.683,90.152,90.3,17453,90.295,90.304,0.009000000000000341,0.9000000000000341,9.966777408638252e-05
2010-03-08 14:00:00+00:00,90.302,90.49,89.634,89.766,24257,89.761,89.77,0.009000000000000341,0.9000000000000341,0.00010026067776218546
2010-03-09 14:00:00+00:00,89.764,90.513,89.758,90.395,19136,90.391,90.399,0.007999999999995566,0.7999999999995566,8.850047015869867e-05
2010-03-10 14:00:00+00:00,90.393,90.82,90.208,90.511,22403,90.506,90.516,0.010000000000005116,1.0000000000005116,0.0001104838085979065
2010-03-11 14:00:00+00:00,90.513,90.977,90.174,90.947,23242,90.941,90.953,0.012000000000000455,1.2000000000000455,0.00013194497894378543
2010-03-12 14:00:00+00:00,90.95,91.086,90.288,90.56,9101,90.51,90.61,0.09999999999999432,9.999999999999432,0.0011042402826854495
2010-03-14 13:00:00+00:00,90.636,90.961,90.55,90.694,12931,90.644,90.744,0.09999999999999432,9.999999999999432,0.0011026087723553302
2010-03-15 13:00:00+00:00,90.697,90.762,89.983,90.48,22715,90.476,90.485,0.009000000000000341,0.9000000000000341,9.946949602122392e-05
2010-03-16 13:00:00+00:00,90.478,90.714,90.03,90.578,29338,90.574,90.583,0.009000000000000341,0.9000000000000341,9.936187595222174e-05
2010-03-17 13:00:00+00:00,90.58,90.594,89.76,90.242,27280,90.237,90.246,0.009000000000000341,0.9000000000000341,9.973183218457415e-05
2010-03-18 13:00:00+00:00,90.244,90.808,90.162,90.68,21751,90.675,90.684,0.009000000000000341,0.9000000000000341,9.925011027790406e-05
2010-03-19 13:00:00+00:00,90.676,90.682,90.336,90.563,6330,90.513,90.613,0.09999999999999432,9.999999999999432,0.0011042037034991587
2010-03-21 13:00:00+00:00,90.542,90.77,90.329,90.464,9034,90.459,90.468,0.009000000000000341,0.9000000000000341,9.948708878670346e-05
2010-03-22 13:00:00+00:00,90.466,90.468,89.824,90.31,21160,90.305,90.314,0.00899999999998613,0.899999999998613,9.965673790262573e-05
2010-03-23 13:00:00+00:00,90.312,91.964,90.19,91.814,25730,91.809,91.818,0.009000000000000341,0.9000000000000341,9.802426645174311e-05
2010-03-24 13:00:00+00:00,91.816,92.409,91.702,92.16,32611,92.156,92.165,0.009000000000000341,0.9000000000000341,9.76562500000037e-05
2010-03-25 13:00:00+00:00,92.164,92.954,92.16,92.776,30715,92.771,92.78,0.009000000000000341,0.9000000000000341,9.700784685694944e-05
2010-03-26 13:00:00+00:00,92.772,92.892,92.388,92.52,8468,92.47,92.57,0.09999999999999432,9.999999999999432,0.0010808473843492686
2010-03-28 13:00:00+00:00,92.541,92.784,92.065,92.522,18159,92.517,92.526,0.009000000000000341,0.9000000000000341,9.727416182097599e-05
2010-03-29 13:00:00+00:00,92.524,92.724,92.126,92.606,24698,92.591,92.621,0.030000000000001137,3.0000000000001137,0.00032395309159234973
2010-03-30 13:00:00+00:00,92.603,93.602,92.603,93.096,35651,93.091,93.1,0.009000000000000341,0.9000000000000341,9.667440061871983e-05
2010-03-31 13:00:00+00:00,93.098,93.89,92.87,93.682,28771,93.677,93.686,0.009000000000000341,0.9000000000000341,9.606968254307488e-05
2010-04-01 13:00:00+00:00,93.678,94.56,93.607,94.478,22024,94.47,94.486,0.016000000000005343,1.6000000000005343,0.00016935159508039272
2010-04-02 13:00:00+00:00,94.475,94.694,94.346,94.61,5767,94.56,94.66,0.09999999999999432,9.999999999999432,0.001056970721910943
2010-04-04 13:00:00+00:00,94.61,94.787,94.318,94.444,9568,94.44,94.449,0.009000000000000341,0.9000000000000341,9.529456609207934e-05
2010-04-05 13:00:00+00:00,94.442,94.516,93.778,93.866,25373,93.861,93.87,0.009000000000000341,0.9000000000000341,9.588136279377347e-05
2010-04-06 13:00:00+00:00,93.868,94.266,93.49,93.682,26106,93.677,93.686,0.009000000000000341,0.9000000000000341,9.606968254307488e-05
2010-04-07 13:00:00+00:00,93.68,93.852,92.834,93.077,28499,93.072,93.082,0.009999999999990905,0.9999999999990905,0.0001074379277371521
2010-04-08 13:00:00+00:00,93.079,93.793,92.894,93.446,23174,93.441,93.451,0.009999999999990905,0.9999999999990905,0.00010701367634773993
2010-04-09 13:00:00+00:00,93.448,93.61,93.115,93.185,6830,93.135,93.235,0.09999999999999432,9.999999999999432,0.0010731340881042475
2010-04-11 13:00:00+00:00,93.181,93.604,92.902,93.334,19687,93.33,93.339,0.009000000000000341,0.9000000000000341,9.642788265798467e-05
2010-04-12 13:00:00+00:00,93.332,93.414,92.571,92.71,26732,92.705,92.714,0.009000000000000341,0.9000000000000341,9.707690648258377e-05
2010-04-13 13:00:00+00:00,92.706,93.726,92.626,93.414,23112,93.409,93.418,0.009000000000000341,0.9000000000000341,9.634530156079753e-05
2010-04-14 13:00:00+00:00,93.412,93.66,92.83,93.247,26339,93.197,93.297,0.09999999999999432,9.999999999999432,0.0010724205604469238
2010-04-15 13:00:00+00:00,93.245,93.468,92.506,92.662,28473,92.657,92.666,0.009000000000000341,0.9000000000000341,9.712719345578922e-05
2010-04-16 13:00:00+00:00,92.658,92.736,91.906,92.176,14969,92.126,92.226,0.09999999999999432,9.999999999999432,0.0010848810970317036
2010-04-18 13:00:00+00:00,92.133,92.214,91.596,92.154,20331,92.149,92.158,0.009000000000000341,0.9000000000000341,9.766260824272785e-05
2010-04-19 13:00:00+00:00,92.152,92.968,92.058,92.918,25105,92.913,92.922,0.009000000000000341,0.9000000000000341,9.685959663359457e-05
2010-04-20 13:00:00+00:00,92.914,93.41,92.902,93.122,25206,93.118,93.127,0.009000000000000341,0.9000000000000341,9.664740877558838e-05
2010-04-21 13:00:00+00:00,93.12,93.444,92.742,93.17,28394,93.166,93.175,0.009000000000000341,0.9000000000000341,9.659761725877794e-05
2010-04-22 13:00:00+00:00,93.168,94.232,92.805,94.096,32140,94.092,94.101,0.009000000000000341,0.9000000000000341,9.564699880972986e-05
2010-04-23 13:00:00+00:00,94.098,94.331,93.912,93.973,9463,93.923,94.023,0.09999999999999432,9.999999999999432,0.001064135443159145
2010-04-25 13:00:00+00:00,94.025,94.358,93.877,94.182,17673,94.177,94.186,0.009000000000000341,0.9000000000000341,9.555966108173898e-05
2010-04-26 13:00:00+00:00,94.18,94.3,93.458,93.578,26763,93.573,93.582,0.009000000000000341,0.9000000000000341,9.617645173011114e-05
2010-04-27 13:00:00+00:00,93.574,94.176,92.82,94.144,41750,94.14,94.149,0.009000000000000341,0.9000000000000341,9.559823249490504e-05
2010-04-28 13:00:00+00:00,94.146,94.322,93.848,94.032,27321,94.027,94.036,0.009000000000000341,0.9000000000000341,9.5712098009192e-05
2010-04-29 13:00:00+00:00,94.034,94.582,93.9,94.34,23627,94.336,94.345,0.009000000000000341,0.9000000000000341,9.539961840153e-05
2010-04-30 13:00:00+00:00,94.338,94.35,93.835,93.835,13687,93.785,93.885,0.10000000000000853,10.000000000000853,0.0010657004316087658
2010-05-02 13:00:00+00:00,93.834,94.582,93.59,94.54,11920,94.536,94.545,0.009000000000000341,0.9000000000000341,9.51977998730732e-05
2010-05-03 13:00:00+00:00,94.538,94.986,94.406,94.478,22348,94.473,94.482,0.009000000000000341,0.9000000000000341,9.526027223269271e-05
2010-05-04 13:00:00+00:00,94.474,94.986,94.328,94.754,34051,94.75,94.759,0.009000000000000341,0.9000000000000341,9.498279756000107e-05
2010-05-05 13:00:00+00:00,94.758,94.788,93.3,93.637,48857,93.632,93.642,0.009999999999990905,0.9999999999990905,0.00010679539071083979
2010-05-06 13:00:00+00:00,93.639,93.787,88.01,92.512,143240,92.502,92.522,0.020000000000010232,2.000000000001023,0.00021618817018343817
2010-05-07 13:00:00+00:00,92.514,92.566,90.838,91.525,43127,91.475,91.575,0.10000000000000853,10.000000000000853,0.0010925976509151437
2010-05-09 13:00:00+00:00,91.525,93.541,91.425,93.098,53442,93.093,93.103,0.009999999999990905,0.9999999999990905,0.00010741369309749839
