date,open,high,low,close,volume
2025-05-12 00:00:00,0.64302,0.64605,0.63918,0.64044,63201
2025-05-12 04:00:00,0.64044,0.64146,0.63818,0.63945,58378
2025-05-12 08:00:00,0.63945,0.64005,0.63632,0.6367,45831
2025-05-12 12:00:00,0.6367,0.63719,0.63563,0.63695,21049
2025-05-12 16:00:00,0.63695,0.63765,0.63621,0.63721,7495
2025-05-12 20:00:00,0.63721,0.64001,0.63604,0.6398,34493
2025-05-13 00:00:00,0.6398,0.64191,0.63969,0.64081,33567
2025-05-13 04:00:00,0.64081,0.64173,0.64004,0.64072,24526
2025-05-13 08:00:00,0.64072,0.64726,0.64048,0.64707,51429
2025-05-13 12:00:00,0.64707,0.64784,0.64663,0.64736,20234
2025-05-13 16:00:00,0.64736,0.64775,0.64595,0.64718,11354
2025-05-13 20:00:00,0.64718,0.64866,0.6468,0.64757,33124
2025-05-14 00:00:00,0.64757,0.64885,0.64644,0.64877,30402
2025-05-14 04:00:00,0.64877,0.65008,0.6464,0.64722,47916
2025-05-14 08:00:00,0.64722,0.64753,0.64377,0.64455,44492
2025-05-14 12:00:00,0.64455,0.6449,0.64221,0.6427,28793
2025-05-14 16:00:00,0.6427,0.64387,0.6418,0.64267,7370
2025-05-14 20:00:00,0.64267,0.64575,0.64264,0.6441,33788
2025-05-15 00:00:00,0.6441,0.64436,0.64143,0.6419,33008
2025-05-15 04:00:00,0.6419,0.6424,0.64013,0.64084,26214
2025-05-15 08:00:00,0.64084,0.64222,0.63901,0.64012,45426
2025-05-15 12:00:00,0.64012,0.64078,0.63962,0.6405,16741
2025-05-15 16:00:00,0.6405,0.6409,0.63978,0.64039,7272
2025-05-15 20:00:00,0.64039,0.6426,0.63942,0.64213,28597
2025-05-16 00:00:00,0.64213,0.64359,0.64201,0.64278,25474
2025-05-16 04:00:00,0.64278,0.64307,0.64149,0.64171,21680
2025-05-16 08:00:00,0.64171,0.64177,0.63874,0.63929,34320
2025-05-16 12:00:00,0.63929,0.6407,0.63896,0.64052,16357
2025-05-16 16:00:00,0.64052,0.64072,0.63988,0.64049,2070
2025-05-18 20:00:00,0.64087,0.64213,0.64024,0.64116,28542
2025-05-19 00:00:00,0.64116,0.64291,0.63975,0.64254,27960
2025-05-19 04:00:00,0.64254,0.64516,0.64188,0.64488,31331
2025-05-19 08:00:00,0.64488,0.64648,0.64353,0.64566,35115
2025-05-19 12:00:00,0.64566,0.646,0.64484,0.64593,11219
2025-05-19 16:00:00,0.64586,0.64626,0.64558,0.64586,0
2025-05-19 20:00:00,0.64583,0.64583,0.64436,0.64514,0
2025-05-20 00:00:00,0.64511,0.64517,0.64123,0.64265,0
2025-05-20 04:00:00,0.64266,0.64266,0.64123,0.64144,0
2025-05-20 08:00:00,0.64135,0.64148,0.63946,0.64068,0
2025-05-20 12:00:00,0.64067,0.64258,0.64044,0.64186,5069
2025-05-20 16:00:00,0.64186,0.64263,0.64167,0.64252,9566
2025-05-20 20:00:00,0.64252,0.64521,0.64226,0.64484,28233
2025-05-21 00:00:00,0.64484,0.64588,0.6439,0.64483,34558
2025-05-21 04:00:00,0.64483,0.64533,0.64349,0.64439,27224
