date,open,high,low,close,volume,bid_close,ask_close,spread,spread_pips,spread_pct
2010-02-14 14:00:00+00:00,0.69756,0.699,0.69549,0.69742,7799,0.69731,0.69752,0.00021000000000004349,2.100000000000435,0.00030110980470884614
2010-02-15 14:00:00+00:00,0.6974,0.70526,0.69634,0.70406,15086,0.70356,0.70456,0.0010000000000000009,10.000000000000009,0.0014203334943044639
2010-02-16 14:00:00+00:00,0.70408,0.70806,0.7027,0.70624,17931,0.70614,0.70635,0.00021000000000004349,2.100000000000435,0.00029734934299960845
2010-02-17 14:00:00+00:00,0.70622,0.70688,0.6985,0.70046,22929,0.70036,0.70057,0.00021000000000004349,2.100000000000435,0.00029980298660886205
2010-02-18 14:00:00+00:00,0.70044,0.7063,0.69314,0.69414,36929,0.69403,0.69424,0.00020999999999993246,2.0999999999993246,0.0003025326303050285
2010-02-19 14:00:00+00:00,0.69412,0.69961,0.69318,0.69954,10484,0.69904,0.70004,0.0010000000000000009,10.000000000000009,0.0014295108213969192
2010-02-21 14:00:00+00:00,0.69914,0.7038,0.69881,0.70181,9806,0.7017,0.70192,0.00021999999999999797,2.1999999999999797,0.0003134751570937974
2010-02-22 14:00:00+00:00,0.70184,0.70586,0.6987,0.70062,21173,0.70052,0.70073,0.00020999999999993246,2.0999999999993246,0.00029973452085286243
2010-02-23 14:00:00+00:00,0.7006,0.70126,0.6872,0.69162,33732,0.69151,0.69172,0.00021000000000004349,2.100000000000435,0.00030363494404448034
2010-02-24 14:00:00+00:00,0.69164,0.69462,0.6865,0.6865,32682,0.68639,0.6866,0.00021000000000004349,2.100000000000435,0.00030589949016757975
2010-02-25 14:00:00+00:00,0.68652,0.69626,0.6848,0.69454,33079,0.69443,0.69464,0.00021000000000004349,2.100000000000435,0.0003023583954848439
2010-02-26 14:00:00+00:00,0.6945,0.70182,0.69254,0.69812,13511,0.69762,0.69862,0.0010000000000000009,10.000000000000009,0.0014324184953876137
2010-02-28 14:00:00+00:00,0.69798,0.70176,0.69314,0.69666,17739,0.69656,0.69677,0.00021000000000004349,2.100000000000435,0.000301438291275577
2010-03-01 14:00:00+00:00,0.6967,0.70053,0.6924,0.69726,32141,0.69716,0.69737,0.00021000000000004349,2.100000000000435,0.0003011789002668208
2010-03-02 14:00:00+00:00,0.69724,0.69866,0.6897,0.69112,29313,0.69102,0.69123,0.00021000000000004349,2.100000000000435,0.0003038546128024706
2010-03-03 14:00:00+00:00,0.6911,0.69634,0.6869,0.6908,33385,0.6907,0.69091,0.00021000000000004349,2.100000000000435,0.0003039953676896982
2010-03-04 14:00:00+00:00,0.69078,0.69437,0.68522,0.69342,28231,0.69331,0.69353,0.00021999999999999797,2.1999999999999797,0.00031726803380346393
2010-03-05 14:00:00+00:00,0.69344,0.69774,0.69267,0.69689,8536,0.69639,0.69739,0.0010000000000000009,10.000000000000009,0.0014349466917304035
2010-03-07 14:00:00+00:00,0.69696,0.70292,0.69409,0.70146,15577,0.70136,0.70157,0.00021000000000004349,2.100000000000435,0.0002993755880592528
2010-03-08 14:00:00+00:00,0.70144,0.7036,0.69622,0.69816,26885,0.69806,0.69827,0.00020999999999993246,2.0999999999993246,0.00030079064970770663
2010-03-09 14:00:00+00:00,0.69818,0.70753,0.6978,0.70667,24345,0.70657,0.70677,0.00019999999999997797,1.9999999999997797,0.00028301753293613423
2010-03-10 14:00:00+00:00,0.70669,0.70982,0.69756,0.69852,29555,0.69842,0.69862,0.00019999999999997797,1.9999999999997797,0.000286319647254163
2010-03-11 14:00:00+00:00,0.69855,0.70502,0.69644,0.70262,21378,0.70253,0.70272,0.00019000000000002348,1.9000000000002348,0.00027041644131966565
2010-03-12 14:00:00+00:00,0.70266,0.70288,0.69888,0.70176,7686,0.70126,0.70226,0.0010000000000000009,10.000000000000009,0.0014249886000912003
2010-03-14 13:00:00+00:00,0.70165,0.7062,0.69997,0.70124,13237,0.70074,0.70174,0.0010000000000000009,10.000000000000009,0.0014260452911984498
2010-03-15 13:00:00+00:00,0.70127,0.7057,0.69877,0.70366,19152,0.70356,0.70376,0.000200000000000089,2.00000000000089,0.00028422817838173124
2010-03-16 13:00:00+00:00,0.70363,0.71587,0.70363,0.71525,27317,0.71515,0.71535,0.000200000000000089,2.00000000000089,0.00027962250961214815
2010-03-17 13:00:00+00:00,0.71527,0.71787,0.71188,0.71573,21765,0.71563,0.71583,0.00019999999999997797,1.9999999999997797,0.0002794349824654241
2010-03-18 13:00:00+00:00,0.71576,0.71741,0.71041,0.7116,22946,0.7115,0.7117,0.00019999999999997797,1.9999999999997797,0.00028105677346820963
2010-03-19 13:00:00+00:00,0.71162,0.71184,0.70656,0.70779,10390,0.70729,0.70829,0.0010000000000000009,10.000000000000009,0.0014128484437474405
2010-03-21 13:00:00+00:00,0.7082,0.70892,0.70016,0.70107,13156,0.70097,0.70117,0.00019999999999997797,1.9999999999997797,0.0002852782175816651
2010-03-22 13:00:00+00:00,0.70105,0.70779,0.70056,0.70515,18468,0.70505,0.70525,0.000200000000000089,2.00000000000089,0.0002836275969653109
2010-03-23 13:00:00+00:00,0.70517,0.708,0.70024,0.70132,25761,0.70122,0.70142,0.000200000000000089,2.00000000000089,0.0002851765242686491
2010-03-24 13:00:00+00:00,0.70134,0.7102,0.69943,0.70916,26617,0.70905,0.70926,0.00021000000000004349,2.100000000000435,0.00029612499294946623
2010-03-25 13:00:00+00:00,0.70912,0.71,0.70288,0.70544,27019,0.70534,0.70554,0.00019999999999997797,1.9999999999997797,0.0002835110002267776
2010-03-26 13:00:00+00:00,0.70542,0.7059,0.70154,0.70323,11047,0.70273,0.70373,0.0010000000000000009,10.000000000000009,0.0014220098687484904
2010-03-28 13:00:00+00:00,0.70236,0.71179,0.70236,0.7081,13081,0.708,0.7082,0.000200000000000089,2.00000000000089,0.00028244598220602884
2010-03-29 13:00:00+00:00,0.70812,0.71326,0.70753,0.71213,19148,0.71193,0.71233,0.00040000000000006697,4.00000000000067,0.0005616951961019294
2010-03-30 13:00:00+00:00,0.71215,0.71257,0.70736,0.70799,20425,0.70789,0.70809,0.00019999999999997797,1.9999999999997797,0.00028248986567603777
2010-03-31 13:00:00+00:00,0.70797,0.71145,0.70352,0.70563,25204,0.70553,0.70573,0.00019999999999997797,1.9999999999997797,0.00028343466122468996
2010-04-01 13:00:00+00:00,0.70561,0.70862,0.70482,0.70623,9063,0.70608,0.70638,0.00029999999999996696,2.9999999999996696,0.0004247907905356144
2010-04-02 13:00:00+00:00,0.70626,0.70645,0.7051,0.7064,1222,0.7059,0.7069,0.0010000000000000009,10.000000000000009,0.001415628539071349
2010-04-04 13:00:00+00:00,0.70575,0.7073,0.7021,0.7024,3235,0.7023,0.70251,0.00020999999999993246,2.0999999999993246,0.0002989749430522956
2010-04-05 13:00:00+00:00,0.70244,0.70486,0.69658,0.69714,17124,0.69703,0.69724,0.00020999999999993246,2.0999999999993246,0.00030123074274884885
2010-04-06 13:00:00+00:00,0.69712,0.70744,0.69666,0.70632,18457,0.70621,0.70642,0.00021000000000004349,2.100000000000435,0.00029731566428820293
2010-04-07 13:00:00+00:00,0.70634,0.70952,0.70076,0.7041,16271,0.70399,0.7042,0.00021000000000004349,2.100000000000435,0.00029825308904991263
2010-04-08 13:00:00+00:00,0.70408,0.71286,0.7025,0.71208,16440,0.71197,0.71218,0.00021000000000004349,2.100000000000435,0.0002949106841928484
2010-04-09 13:00:00+00:00,0.7121,0.71733,0.71172,0.7162,8421,0.7157,0.7167,0.0010000000000000009,10.000000000000009,0.0013962580284836651
2010-04-11 13:00:00+00:00,0.71572,0.71947,0.71108,0.71202,13081,0.71191,0.71212,0.00020999999999993246,2.0999999999993246,0.0002949355355185704
2010-04-12 13:00:00+00:00,0.712,0.7147,0.71107,0.71412,15314,0.71402,0.71423,0.00021000000000004349,2.100000000000435,0.000294068223827989
2010-04-13 13:00:00+00:00,0.7141,0.71468,0.70869,0.71348,20334,0.71338,0.71359,0.00020999999999993246,2.0999999999993246,0.0002943320065032411
2010-04-14 13:00:00+00:00,0.7135,0.71606,0.7115,0.71387,16873,0.71337,0.71437,0.0010000000000000009,10.000000000000009,0.0014008152744897542
2010-04-15 13:00:00+00:00,0.7139,0.71566,0.70962,0.7127,19962,0.7126,0.71281,0.00021000000000004349,2.100000000000435,0.000294654132173486
2010-04-16 13:00:00+00:00,0.71268,0.71504,0.70658,0.70838,11930,0.70788,0.70888,0.0010000000000000009,10.000000000000009,0.0014116717016290704
2010-04-18 13:00:00+00:00,0.70937,0.7111,0.70536,0.70938,16625,0.70927,0.70948,0.00021000000000004349,2.100000000000435,0.0002960331557135012
2010-04-19 13:00:00+00:00,0.70934,0.71446,0.70662,0.7106,22108,0.7105,0.71071,0.00020999999999993246,2.0999999999993246,0.00029552490852790945
