date,open,high,low,close,volume,bid_close,ask_close,spread,spread_pips,spread_pct
2010-02-28 14:00:00+00:00,1.36328,1.36651,1.35068,1.35318,40332,1.35314,1.35323,8.999999999992347e-05,0.8999999999992347,6.650999866974347e-05
2010-03-01 14:00:00+00:00,1.3532,1.35988,1.34346,1.35874,58532,1.3587,1.35879,8.999999999992347e-05,0.8999999999992347,6.623783799691146e-05
2010-03-02 14:00:00+00:00,1.35872,1.36742,1.3515,1.36552,57795,1.36548,1.36557,8.999999999992347e-05,0.8999999999992347,6.590895775962525e-05
2010-03-03 14:00:00+00:00,1.3655,1.37362,1.3625,1.36806,53041,1.36802,1.36811,8.999999999992347e-05,0.8999999999992347,6.578658830747443e-05
2010-03-04 14:00:00+00:00,1.36804,1.3681,1.35306,1.35581,47339,1.35575,1.35587,0.00011999999999989797,1.1999999999989797,8.850797678133217e-05
2010-03-05 14:00:00+00:00,1.35584,1.36304,1.35448,1.36255,15220,1.36205,1.36305,0.001000000000000112,10.000000000001119,0.0007339180213570966
2010-03-07 14:00:00+00:00,1.3625,1.37042,1.36142,1.36656,25352,1.36651,1.3666,9.000000000014552e-05,0.9000000000014552,6.585879873561756e-05
2010-03-08 14:00:00+00:00,1.36654,1.36918,1.35378,1.35518,43736,1.35513,1.35522,9.000000000014552e-05,0.9000000000014552,6.641184196943986e-05
2010-03-09 14:00:00+00:00,1.35516,1.3625,1.35434,1.36158,40648,1.36153,1.36162,9.000000000014552e-05,0.9000000000014552,6.609967831500575e-05
2010-03-10 14:00:00+00:00,1.3616,1.3687,1.36064,1.36464,38299,1.36459,1.36468,8.999999999992347e-05,0.8999999999992347,6.595145972558585e-05
2010-03-11 14:00:00+00:00,1.36466,1.37962,1.3626,1.37576,43859,1.37571,1.3758,8.999999999992347e-05,0.8999999999992347,6.541838692789692e-05
2010-03-12 14:00:00+00:00,1.37572,1.37774,1.37278,1.37689,15280,1.37639,1.37739,0.0009999999999998899,9.999999999998899,0.000726274430056061
2010-03-14 13:00:00+00:00,1.37657,1.37815,1.37014,1.37175,21687,1.37125,1.37225,0.0009999999999998899,9.999999999998899,0.0007289958082740221
2010-03-15 13:00:00+00:00,1.37173,1.37312,1.364,1.37184,35922,1.37179,1.37188,8.999999999992347e-05,0.8999999999992347,6.560531840442287e-05
2010-03-16 13:00:00+00:00,1.37186,1.38182,1.37158,1.37578,44793,1.37574,1.37583,9.000000000014552e-05,0.9000000000014552,6.541743592736158e-05
2010-03-17 13:00:00+00:00,1.3758,1.37796,1.36478,1.36654,41116,1.3665,1.36659,8.999999999992347e-05,0.8999999999992347,6.585976261208853e-05
2010-03-18 13:00:00+00:00,1.36656,1.36946,1.35338,1.3552,39655,1.35516,1.35525,9.000000000014552e-05,0.9000000000014552,6.64108618655147e-05
2010-03-19 13:00:00+00:00,1.35518,1.35568,1.3503,1.35293,16593,1.35243,1.35343,0.0009999999999998899,9.999999999998899,0.0007391365406930808
2010-03-21 13:00:00+00:00,1.35225,1.35474,1.34708,1.34736,19319,1.34732,1.34741,8.999999999992347e-05,0.8999999999992347,6.679729248302123e-05
2010-03-22 13:00:00+00:00,1.34734,1.35692,1.34636,1.35074,38790,1.35069,1.35078,9.000000000014552e-05,0.9000000000014552,6.663014347701669e-05
2010-03-23 13:00:00+00:00,1.3507,1.35634,1.3334,1.33526,55568,1.33522,1.33531,8.999999999992347e-05,0.8999999999992347,6.740260323826333e-05
2010-03-24 13:00:00+00:00,1.3353,1.33776,1.32838,1.33532,45984,1.33528,1.33537,8.999999999992347e-05,0.8999999999992347,6.739957463373833e-05
2010-03-25 13:00:00+00:00,1.3353,1.34068,1.32666,1.3376,54023,1.33756,1.33765,8.999999999992347e-05,0.8999999999992347,6.72846889951581e-05
2010-03-26 13:00:00+00:00,1.33758,1.34254,1.33466,1.34099,20712,1.34049,1.34149,0.001000000000000112,10.000000000001119,0.0007457177160158629
2010-03-28 13:00:00+00:00,1.34077,1.35255,1.34077,1.34428,29369,1.34423,1.34432,8.999999999992347e-05,0.8999999999992347,6.695033772720228e-05
2010-03-29 13:00:00+00:00,1.34432,1.35372,1.34358,1.34662,38095,1.34637,1.34687,0.0004999999999999449,4.999999999999449,0.0003712999955443592
2010-03-30 13:00:00+00:00,1.34665,1.3517,1.33848,1.34976,41639,1.34971,1.3498,9.000000000014552e-05,0.9000000000014552,6.667852062599685e-05
2010-03-31 13:00:00+00:00,1.34974,1.35616,1.34606,1.34976,40383,1.34972,1.34981,8.999999999992347e-05,0.8999999999992347,6.667852062583235e-05
2010-04-01 13:00:00+00:00,1.34974,1.35911,1.34872,1.35146,29888,1.35138,1.35153,0.00014999999999987246,1.4999999999987246,0.0001109910763173697
2010-04-02 13:00:00+00:00,1.35144,1.35238,1.34758,1.34979,5979,1.34929,1.35029,0.0009999999999998899,9.999999999998899,0.0007408559850049933
2010-04-04 13:00:00+00:00,1.35028,1.35377,1.34606,1.34878,10524,1.34873,1.34882,8.999999999992347e-05,0.8999999999992347,6.672696807479609e-05
2010-04-05 13:00:00+00:00,1.3488,1.35282,1.33586,1.3367,34893,1.33666,1.33675,9.000000000014552e-05,0.9000000000014552,6.732999177088764e-05
2010-04-06 13:00:00+00:00,1.33674,1.34094,1.33264,1.33396,36517,1.33392,1.33401,8.999999999992347e-05,0.8999999999992347,6.746828990368787e-05
2010-04-07 13:00:00+00:00,1.334,1.33784,1.32826,1.3327,38426,1.33265,1.33274,9.000000000014552e-05,0.9000000000014552,6.753207773703423e-05
2010-04-08 13:00:00+00:00,1.33266,1.34182,1.3302,1.3383,36050,1.33825,1.33834,9.000000000014552e-05,0.9000000000014552,6.724949562889152e-05
2010-04-09 13:00:00+00:00,1.33832,1.34995,1.33662,1.34995,19484,1.34945,1.35045,0.0009999999999998899,9.999999999998899,0.0007407681765990517
2010-04-11 13:00:00+00:00,1.35005,1.3692,1.35005,1.3585,41162,1.35845,1.35854,9.000000000014552e-05,0.9000000000014552,6.624953993385757e-05
2010-04-12 13:00:00+00:00,1.35848,1.36204,1.35556,1.36134,39966,1.36129,1.36138,9.000000000014552e-05,0.9000000000014552,6.611133148232295e-05
2010-04-13 13:00:00+00:00,1.36132,1.36658,1.35454,1.36368,41857,1.36364,1.36373,9.000000000014552e-05,0.9000000000014552,6.599788806768855e-05
2010-04-14 13:00:00+00:00,1.36366,1.36786,1.35218,1.35528,41934,1.35478,1.35578,0.0009999999999998899,9.999999999998899,0.0007378549082107681
2010-04-15 13:00:00+00:00,1.35526,1.35851,1.35062,1.351,40430,1.35096,1.35105,9.000000000014552e-05,0.9000000000014552,6.661732050343858e-05
