date,open,high,low,close,volume,momentum,avg_price,range,ohlc,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_hist,adx,plus_di,minus_di,rsi,stoch_k,stoch_d,cci,williams_r,bb_middle,bb_upper,bb_lower,bb_width,bb_position,atr,target_5day_return
2000-01-17,105.86,105.9,104.66,104.9,0,0.9599999999999937,105.28,1.240000000000009,105.32999999999998,104.9123082177425,103.98719108539612,102.8694628707937,102.34167965054282,102.04003013892932,1.064858059919814,0.8318281720135791,0.23302988790623502,,,,,,,,,,,,,,,0.006387035271687269
2000-01-18,104.9,105.75,104.86,105.65,0,-0.75,105.305,0.8900000000000006,105.29,105.04643399633477,104.14555383916792,102.97850354252728,102.40719094459146,102.07595023704944,1.0624402588016153,0.8779505893711863,0.184489669430429,,,,,,,,,,,,,,,0.003786086133459543
2000-01-19,105.65,106.09,105.17,105.34,0,0.3100000000000023,105.63,0.9200000000000017,105.5625,105.09980963336481,104.25931061639001,103.07111124674189,102.46526637143124,102.10842834414349,1.02370904415001,0.9071022803269512,0.1166067638230589,,,,,,,,,,,,,,,0.003037782418834123
2000-01-20,105.34,105.72,105.18,105.45,0,-0.10999999999999943,105.45,0.539999999999992,105.42250000000001,105.16348060911666,104.37270960530525,103.16440100177164,102.52437000764053,102.141677813356,0.9904728042474744,0.9237763851110559,0.06669641913641855,,,,,80.96192384769537,,,-19.03807615230463,,,,,,1.075714285714289,-0.0025604551920340723
2000-01-21,105.45,105.54,104.46,105.15,0,0.29999999999999716,105.0,1.0800000000000125,105.15,105.16102958927726,104.44673726194284,103.24226762915315,102.57636268075655,102.17161136745196,0.9292139518537823,0.9248638984596012,0.0043500533941811526,,33.506831489915356,14.769030579050119,72.27979274611411,74.64503042596353,,,-25.354969574036474,,,,,,1.0978571428571462,0.01797432239657626
2000-01-24,105.15,105.88,104.68,105.57,0,-0.4199999999999875,105.28,1.1999999999999886,105.32,105.2353878457723,104.55371466556733,103.3335512515393,102.63564262767225,102.20542617971613,0.904134065199429,0.9207179318075668,-0.01658386660813782,,29.599456890699184,15.410726408689785,67.9160419790105,76.81564245810029,77.4741989105864,,-23.184357541899708,,,,,,1.0521428571428595,0.016671402860661155
2000-01-25,105.57,106.05,105.52,106.05,0,-0.480000000000004,105.785,0.5300000000000011,105.7975,105.38349914654096,104.69621803075138,103.44007865343973,102.70325366474805,102.2436806455896,0.9124716575334872,0.919068676952751,-0.006597019419263717,,25.091441111923917,16.60570592538409,65.31604538087527,85.47717842323623,78.97928376910001,,-14.522821576763775,,,,,,0.9764285714285735,0.017067421027816998
2000-01-26,106.05,106.23,105.56,105.66,0,0.39000000000000057,105.89500000000001,0.6700000000000017,105.875,105.43377202898805,104.78800678972743,103.52713439252052,102.76180309712927,102.27767387299667,0.8774943107008113,0.9107538037023631,-0.03325949300155184,,19.073783359497664,17.817896389325007,53.74771480804387,63.90243902439,75.39841996857551,,-36.09756097561,,,,,,0.9100000000000017,0.023660798788567083
2000-01-27,105.66,105.86,104.68,105.18,0,0.47999999999998977,105.27000000000001,1.1799999999999926,105.345,105.38763166008113,104.82533947642006,103.59195265163737,102.80968818431482,102.30655273993204,0.8017998730318965,0.8889630175682699,-0.08716314453637342,,16.101694915254257,24.26810477657939,50.0,40.48780487804917,63.28914077522514,,-59.51219512195084,,,,,,0.9271428571428574,0.02253280091272103
2000-01-28,105.18,107.34,104.56,107.04,0,-1.8599999999999994,105.95,2.780000000000001,106.03,105.6880622673391,105.03625952628481,103.72717019471042,102.89345673512047,102.35365171764417,0.8817338620601447,0.8875171864666449,-0.005783324406500201,,24.285714285714327,17.074829931972822,62.015503875969046,89.58333333333347,64.65785907859087,,-10.416666666666533,105.22049999999999,107.48910007841607,102.9518999215839,4.537200156832171,0.9010182352789075,1.0500000000000003,0.002335575485799657
2000-01-31,107.04,107.56,106.61,107.33,0,-0.28999999999999204,107.08500000000001,0.9500000000000028,107.135,105.98659640055017,105.25471099997198,103.8684576380551,102.98130907699927,102.4031676209512,0.9574458607340262,0.9015029213201212,0.055942939413904935,,19.916724496877187,17.41845940319225,59.39226519337021,92.5806451612902,74.2172611242243,,-7.419354838709785,105.50150000000001,107.27814704903426,103.72485295096575,3.5532940980685055,1.0145929240683806,1.029285714285715,0.012391689182893906
2000-02-01,107.33,107.97,107.12,107.86,0,-0.5300000000000011,107.545,0.8499999999999943,107.57,106.32721523681377,105.50283376187942,104.02498871107255,103.07791681804878,102.45746446054372,1.0481325165527835,0.9308288403666538,0.11730367618612969,,22.496570644718783,17.21536351165983,63.804491413474324,96.86609686609688,93.01002512024019,,-3.133903133903113,105.7355,107.45665597629525,104.01434402370475,3.442311952590501,1.1171724205301068,1.0414285714285723,0.015019469682922448
2000-02-02,107.86,109.07,107.74,108.16,0,-0.29999999999999716,108.405,1.3299999999999983,108.2075,106.66044883012034,105.75589721312899,104.18714601652069,103.17855212858247,102.51420610770249,1.1311704090996386,0.9708971541132508,0.16027325498638778,,29.006622516556245,15.894039735099366,63.368983957219314,80.26030368763564,89.90234857167424,,-19.739696312364355,105.9355,107.80870693211571,104.0622930678843,3.746413864231414,1.0937678218731324,1.0785714285714292,0.00591715976331364
2000-02-03,108.16,108.77,107.19,107.55,0,0.6099999999999994,107.97999999999999,1.5799999999999983,107.91749999999999,106.8221854064621,105.92676414521195,104.3190226433238,103.26511545276895,102.5643135096159,1.1346767874870523,1.0036530807880113,0.13102370669904095,,26.937738246505695,18.742058449809427,60.84724005134792,67.02819956616061,81.38486670663104,,-32.9718004338394,106.05050000000001,108.02611422827117,104.07488577172886,3.95122845654231,0.8795022273432866,1.1242857142857139,0.01617852161785227
2000-02-04,107.55,108.08,107.13,107.29,0,0.2599999999999909,107.60499999999999,0.9500000000000028,107.5125,106.90724260528717,106.05659613138224,104.4355315592719,103.34481613687254,102.61133526573913,1.1037524196995747,1.023672948570324,0.08007947112925073,,27.443365695792863,14.30420711974116,66.85472496473918,61.38828633405667,69.55892986261765,,-38.61171366594332,106.15599999999999,108.16101896565384,104.15098103434615,4.010037931307693,0.7827903424919005,1.1035714285714278,0.01509926367788239
2000-02-07,107.29,108.83,107.19,108.66,0,-1.3699999999999903,108.00999999999999,1.6400000000000006,107.99249999999999,107.22592576796222,106.30453935696488,104.60119698832005,103.45006730247903,102.671520984488,1.1762333005532781,1.0541850189669149,0.12204828158636327,,30.802469135802458,13.641975308642031,69.52010376134896,91.10629067245127,73.17425885755618,,-8.893709327548734,106.33,108.5687684584446,104.0912315415554,4.477536916889193,1.0203753856749407,1.1571428571428564,0.002668875391128367
2000-02-08,108.66,109.73,108.61,109.48,0,-0.8200000000000074,109.17,1.1200000000000045,109.12,107.63575744651455,106.60696418011108,104.79252259662124,103.56947191035073,102.73926704434385,1.285029052782761,1.1003538257300842,0.1846752270526768,,33.84146341463415,13.475609756097615,75.18248175182495,95.25616698292221,82.58358132981006,,-4.74383301707779,106.50550000000001,109.14065883871605,103.87034116128397,5.270317677432075,1.0643872309134306,1.1714285714285708,-0.002283522104494007
2000-02-09,109.48,109.68,108.58,108.8,0,0.6800000000000068,109.13,1.1000000000000085,109.135,107.84743791078462,106.81582473438621,104.94967857322433,103.67304672400715,102.79957284489764,1.3013786700248602,1.1405587945890394,0.16081987543582077,25.321907166575198,32.724056603773555,13.207547169811368,69.05574516496023,82.3529411764705,89.57179961061466,,-17.64705882352951,106.657,109.45733907721342,103.85666092278657,5.600678154426845,0.8826322350457055,1.211428571428572,0.00588235294117645
2000-02-10,108.8,109.3,108.33,109.29,0,-0.4900000000000091,108.815,0.9699999999999989,108.93,108.1097219270056,107.05146047396849,105.1198872566273,103.78427352155155,102.86415420962503,1.3384459921373377,1.1801362340986992,0.15830975803863856,26.238002030131522,32.93768545994065,10.504451038575647,73.05122494432078,91.48936170212771,89.69948995384014,,-8.510638297872292,106.8135,109.8377826030578,103.7892173969422,6.0485652061155974,0.9094359431714576,1.203571428571428,0.011528959648641202
2000-02-11,109.29,109.81,108.66,108.91,0,0.38000000000000966,109.235,1.1500000000000057,109.1675,108.25522703118638,107.22846423835244,105.26851912891642,103.88577305577826,102.92431187918099,1.3219210052780284,1.208493188334565,0.11342781694346327,27.753259463083165,34.04761904761911,10.535714285714255,68.68008948545864,82.85714285714275,85.56648191191364,,-17.142857142857252,106.96600000000001,110.09366534755814,103.83833465244187,6.255330695116271,0.8107749365701368,1.2000000000000008,0.01836378661279947
2000-02-14,108.91,109.08,108.06,108.95,0,-0.04000000000000625,108.57,1.019999999999996,108.75,108.38154938915248,107.39242002517602,105.41289092778244,103.98605477744601,102.98426897491055,1.297100334601609,1.2262146175879738,0.07088571701363522,29.167590745835525,32.09947946790057,13.707345286292593,67.0588235294118,83.61904761904762,85.98851739277269,,-16.380952380952372,107.1685,110.25714320407934,104.07985679592065,6.177286408158693,0.788395240610356,1.2350000000000005,0.022028453418999394
2000-02-15,108.95,109.35,108.48,109.23,0,-0.28000000000000114,108.91499999999999,0.8699999999999903,109.0025,108.53581313657929,107.56742764182593,105.56258147963412,104.08989527690252,103.04641555227462,1.2852083523383016,1.2380133645380393,0.04719498780026221,31.840427511428707,32.24699828473415,13.550600343053123,71.27532777115619,88.95238095238098,85.14285714285711,,-11.047619047619014,107.3475,110.48023967873762,104.21476032126237,6.265479357475243,0.8004558618095241,1.2492857142857139,0.013640941133388207
2000-02-16,109.23,109.66,108.9,109.44,0,-0.20999999999999375,109.28,0.7599999999999909,109.3075,108.70021074811032,107.74576786641393,105.71463710788377,104.19583794468663,103.1100333079734,1.2779971599400994,1.2460101236184513,0.03198703632164812,34.677372434682425,34.85647334504983,8.728763913298158,76.23152709359599,92.95238095238086,88.50793650793649,,-7.0476190476191345,107.55250000000001,110.66866413999148,104.43633586000854,6.232328279982937,0.8028563187312008,1.2192857142857139,0.015076754385964897
2000-02-17,109.44,110.7,109.33,110.55,0,-1.1099999999999994,110.015,1.3700000000000045,110.005,109.0365360666357,108.01283759342212,105.9042591820844,104.32166293588095,103.18406282729704,1.3463303036744065,1.2660741596296423,0.08025614404476422,37.53411249912927,35.18518518518523,9.514687100893967,73.81275440976925,96.33251833740817,92.74576008072334,,-3.667481662591823,107.8075,111.03203668642576,104.58296331357425,6.449073372851501,0.9252548918957915,1.1185714285714283,0.007507914970601437
2000-02-18,110.55,111.29,110.28,110.91,0,-0.35999999999999943,110.785,1.0100000000000051,110.75750000000001,109.37716587270194,108.28875782262001,106.10056274357129,104.45212505596251,103.26093782404035,1.4132428202334637,1.2955078917504066,0.11773492848305711,41.3108523214775,37.40458015267183,9.478371501272234,74.05913978494618,90.88729016786547,93.39072981921817,,-9.11270983213452,108.09549999999999,111.3494237852169,104.84157621478307,6.507847570433825,0.9324778614647838,1.1228571428571428,-0.006581913263005945
2000-02-21,110.91,111.44,110.38,111.35,0,-0.4399999999999977,110.91,1.0600000000000023,111.02,109.73586298675613,108.5803046966562,106.30642302813712,104.58871663901276,103.34142600489568,1.4846615403839252,1.3333386214771106,0.1513229189068146,44.51002447191877,35.27934714375394,9.353421217827961,73.7414965986394,97.91183294663566,95.04388048396977,,-2.088167053364347,108.3845,111.71968073368089,105.04931926631912,6.670361467361772,0.9445786055988494,1.1378571428571433,-0.01706331387516835
2000-02-22,111.35,111.74,110.58,110.72,0,0.6299999999999955,111.16,1.1599999999999966,111.0975,109.9147969891641,108.78408520173656,106.47950447801409,104.71012819071548,103.41484465161315,1.4734407480188025,1.361359046785449,0.11208170123335348,46.19358416986778,30.583756345177697,9.454314720812148,66.66666666666666,77.87418655097622,88.89110322182579,,-22.125813449023777,108.61800000000001,111.91873420859511,105.3172657914049,6.601468417190205,0.8184140053637745,1.1257142857142861,-0.0037030346820808857
2000-02-23,110.72,111.34,110.12,111.09,0,-0.37000000000000455,110.73,1.2199999999999989,110.8175,110.12847026386153,109.0036961349045,106.66030822397433,104.83646228594883,103.49121435657223,1.4773738508892222,1.3845620076062037,0.0928118432830185,48.83946540516181,31.29870129870134,9.090909090909033,73.79032258064517,85.90021691973988,87.2287454724506,,-14.09978308026012,108.8895,112.05634451947468,105.72265548052532,6.333689038949359,0.8474278554674713,1.1000000000000003,-0.03411648213160501
2000-02-24,111.09,111.52,110.59,111.38,0,-0.28999999999999204,111.055,0.9299999999999926,111.145,110.3560211249776,109.23001078872312,106.84539417597534,104.96603729018746,103.56970973610883,1.4867530756351073,1.4050002212119845,0.08175285442312274,50.71488243427267,32.50975292587777,8.712613784135174,77.37617135207485,92.08791208791209,85.28743851954272,65.74779511555535,-7.912087912087904,109.19949999999999,112.03378242102048,106.3652175789795,5.668564842040979,0.884665265505707,1.0985714285714283,-0.032591129466690516
2000-02-25,111.38,111.5,110.14,110.18,0,1.1999999999999886,110.82,1.3599999999999994,110.8,110.32401728407258,109.32048595170188,106.97616303181945,105.06928407652038,103.63548376858536,1.3814319203717957,1.400286561043947,-0.018854640672151257,50.86612284213562,28.14569536423842,11.85430463576154,60.41095890410965,57.608695652174156,78.5322748866087,41.31632566153696,-42.391304347825844,109.35650000000001,112.03044661994521,106.68255338005481,5.347893239890396,0.6539858712693511,1.078571428571428,-0.020693410782356203
2000-02-28,110.18,110.43,108.41,109.45,0,0.730000000000004,109.42,2.0200000000000102,109.61749999999999,110.16510505060484,109.33282062296837,107.07317624625792,105.15603092649027,103.69333965148502,1.2249389135943147,1.3652170315540206,-0.1402781179597059,47.96850068608372,20.937499999999964,21.99999999999998,49.791955617198326,37.771739130434874,62.48944895684036,0.7874209503191565,-62.22826086956512,109.4625,111.96048971806921,106.9645102819308,4.995979436138413,0.49749798810027435,1.1428571428571428,-0.017450890817724996
2000-02-29,109.45,110.45,109.4,110.31,0,-0.8599999999999994,109.92500000000001,1.0499999999999972,109.90249999999999,110.1914495868585,109.42588532554282,107.20011051111055,105.25808972002513,103.75917706788816,1.1569750032860924,1.3235686259004351,-0.16659362261434274,45.058422033575354,21.128526645767977,21.880877742946687,60.21650879566986,61.14130434782621,52.173913043478414,17.95442708887741,-38.85869565217379,109.585,111.99069062192576,107.17930937807422,4.811381243851542,0.6506843800678828,1.1392857142857136,-0.03689602030640926
2000-03-01,110.31,110.33,106.59,107.3,0,3.010000000000005,108.46000000000001,3.739999999999995,108.63250000000001,109.66573148015695,109.2234200564435,107.20402774596896,105.29852358695531,103.7944091368644,0.8504280649729736,1.2289405137149427,-0.3785124487419691,43.40204788320517,18.002136752136717,32.31837606837608,39.95963673057512,13.786407766990191,37.56648374841709,-50.37341435514012,-86.2135922330098,109.542,112.08193452049882,107.00206547950118,5.079869040997636,0.05865003961604139,1.337142857142856,-0.0011183597390492794
2000-03-02,107.3,107.95,106.61,107.75,0,-0.45000000000000284,107.28,1.3400000000000034,107.4025,109.31741666558295,109.08309433678221,107.22543842259762,105.34706767434234,103.83376824993043,0.636461910283515,1.1104447930286572,-0.4739828827451422,42.19243977551072,15.1242728714965,31.993654151242744,44.18837675350703,22.524271844660166,32.48399465315885,-71.52077257732962,-77.47572815533984,109.55199999999999,112.0602902543367,107.04370974566328,5.016580508673428,0.14079117301428323,1.3507142857142844,-0.010951276102088237
2000-03-03,107.75,108.09,107.33,107.9,0,-0.15000000000000568,107.71000000000001,0.7600000000000051,107.76750000000001,109.05970454456786,108.97041868566009,107.25189181778988,105.3976207897019,103.87422826734407,0.47353729438400194,0.9830632932997262,-0.5095259989157243,41.395480324705126,16.085790884718428,29.222520107238637,44.796828543112,25.43689320388358,20.582524271844648,-59.75421169841937,-74.56310679611641,109.58250000000001,111.98769503531321,107.17730496468681,4.810390070626397,0.15023626456535705,1.3321428571428566,-0.013623725671918385
2000-03-06,107.9,107.93,106.75,107.54,0,0.35999999999999943,107.34,1.1800000000000068,107.53,108.7833946273737,108.83418833464485,107.26319017787655,105.44004414040087,103.91070360796752,0.3117754181734398,0.848805718274469,-0.5370303001010293,41.17028481322363,14.39873417721513,31.80379746835442,41.69124877089479,18.44660194174766,22.135922330097134,-70.78409219458972,-81.55339805825234,109.52650000000001,112.07029140985316,106.98270859014687,5.0875828197062845,0.10953952586177439,1.3542857142857148,-0.01822577645527257
2000-03-07,107.54,108.13,105.83,106.24,0,1.3000000000000114,106.97999999999999,2.299999999999997,106.935,108.32095924057847,108.58712277896439,107.2230650728618,105.45588485049194,103.93388068649521,0.07778220555063342,0.6946010157297019,-0.6168188101790685,40.34168108888197,11.804878048780418,33.90243902439023,35.79040852575487,6.937394247038863,16.94029646422337,-90.07327526614169,-93.06260575296113,109.36449999999999,112.30283805514551,106.42616194485447,5.876676110291044,-0.03167810193392742,1.4642857142857153,-0.010353915662650537
2000-03-08,106.24,107.47,106.05,107.18,0,-0.9400000000000119,106.75999999999999,1.4200000000000017,106.73500000000001,108.11351210592784,108.45311108572969,107.22137624647506,105.49002574454161,103.96618038115696,-0.031446461952114646,0.5493915201933386,-0.5808379821454532,41.01583646531827,6.715328467153189,33.8199513381995,34.80613165013533,22.842639593908785,16.075545260898437,-80.82137609938805,-77.15736040609121,109.2835,112.37279748444027,106.19420251555974,6.178594968880532,0.1595504300581918,1.4678571428571436,-0.013901847359582109
2000-03-09,107.18,107.36,106.22,106.57,0,0.6100000000000136,106.78999999999999,1.1400000000000006,106.83250000000001,107.83287354121367,108.27376717280306,107.19583207994663,105.51141137336258,103.99208903408078,-0.1653270822240529,0.4064477997098603,-0.5717748819339132,42.44589046392489,3.820116054158499,33.607350096711805,30.86419753086423,12.521150592216504,14.100394811054718,-82.86365960576154,-87.4788494077835,109.1475,112.46653521175095,105.82846478824904,6.638070423501915,0.11170945236217605,1.4771428571428575,-0.011072534484376395
2000-03-10,106.57,106.71,106.08,106.43,0,0.13999999999998636,106.395,0.6299999999999955,106.44749999999999,107.57780562462935,108.09817029920278,107.16579944936049,105.52960124715737,104.01634685463719,-0.2795033279388264,0.26925757418012297,-0.5487609021189493,44.256885985107594,3.1604938271604266,35.01234567901236,27.717391304347927,10.15228426395954,15.172024816694943,-88.02572420465489,-89.84771573604046,109.02350000000001,112.55819584785492,105.48880415214511,7.069391695709811,0.1331367518404846,1.4464285714285714,0.004791881988161162
2000-03-13,106.43,106.71,104.83,105.58,0,0.8500000000000085,105.77,1.8799999999999955,105.88749999999999,107.2145682383331,107.85834455642156,107.10361123566008,105.53059924226318,104.031905592402,-0.43357869620039935,0.12869032010401854,-0.562269016304418,47.07063762962308,1.6213638531234582,39.771101573676695,27.17584369449385,11.210762331838568,11.29473239600487,-102.80847334620533,-88.78923766816143,108.85500000000002,112.71113113994089,104.99886886005915,7.712262279881742,0.07535157893382251,1.4978571428571428,0.007008903201363825
2000-03-14,105.58,105.94,104.66,105.14,0,0.4399999999999977,105.3,1.2800000000000011,105.33,106.83737401318163,107.59945459866712,107.02660687347733,105.52286460380252,104.04293140740297,-0.5844516634002019,-0.013938076596825555,-0.5705135868033764,49.707151229655494,1.6167379933427921,38.27864954826444,23.742277140335446,6.997084548105015,9.453377047967708,-107.35167963959965,-93.00291545189498,108.65050000000001,112.8421080320967,104.45889196790331,8.383216064193391,0.08124662741377432,1.5021428571428572,0.015408027392048718
2000-03-15,105.14,106.26,104.75,105.69,0,-0.5499999999999972,105.505,1.5100000000000051,105.46,106.62876055623951,107.41760177974643,106.9741909176547,105.5261742156084,104.05932014961788,-0.6521219178911934,-0.14157484485569913,-0.5105470730354943,51.92264388157402,2.221193891716815,37.2512725590005,25.45297670405529,15.058479532163751,11.088775470702444,-89.14376152964702,-84.94152046783626,108.46300000000001,112.83741412618527,104.08858587381475,8.748828252370515,0.18304326933739273,1.5435714285714295,0.013435518970574378
2000-03-16,105.69,105.94,105.14,105.39,0,0.29999999999999716,105.53999999999999,0.7999999999999972,105.53999999999999,106.40353136419597,107.22449684834201,106.91206578362903,105.52347769648745,104.07256074514407,-0.7216399586702948,-0.2575878676186183,-0.46405209105167655,55.307667814430864,2.2802850356294715,36.10451306413304,27.595884003741872,12.607944732297119,11.554502937521962,-83.79197391753196,-87.39205526770289,108.205,112.66889256614739,103.7411074338526,8.927785132294787,0.18469223236374713,1.5035714285714294,0.017933390264730953
2000-03-17,105.39,106.94,105.36,106.94,0,-1.5499999999999972,106.15,1.5799999999999983,106.1575,106.50107111616035,107.19740191040468,106.91316124309456,105.55152764309166,104.10109247902324,-0.6442351192958427,-0.3349173179540632,-0.30931780134177944,59.39719383070137,7.180980106744318,28.481319747695316,39.09643788010427,39.37823834196889,22.34822086880992,-50.155535825852695,-60.62176165803111,108.0065,112.3142715572526,103.69872844274741,8.615543114505186,0.3762120987817427,1.4721428571428572,-0.0007480830372170733
2000-03-20,106.94,107.07,106.28,106.32,0,0.6200000000000045,106.675,0.789999999999992,106.65249999999999,106.46814909504027,107.11383982369946,106.88990001787518,105.56674491748588,104.123171160824,-0.6257072808196114,-0.3930753105271728,-0.23263197029243854,63.370292617734904,7.813267813267832,28.845208845208877,32.29813664596276,29.276895943562543,27.08769300594285,-40.00852291352524,-70.72310405643746,107.75500000000002,111.82143513864948,103.68856486135057,8.132870277298906,0.3235555282363825,1.453571428571428,0.004138449962377777
2000-03-21,106.32,107.19,106.25,106.76,0,-0.44000000000001194,106.72,0.9399999999999977,106.63,106.52121289594203,107.08014079287094,106.88480589952714,105.59037373100101,104.14940826370137,-0.5689608856508386,-0.42825242555190596,-0.14070846009893262,63.3597055202592,9.74358974358979,17.435897435897452,46.89655172413799,60.51873198847289,43.05795542466811,-28.354738911739283,-39.481268011527106,107.55699999999999,111.39476854023557,103.7192314597644,7.675537080471173,0.3961636180446857,1.2535714285714283,-0.008430123641813503
2000-03-22,106.76,107.16,106.53,107.11,0,-0.3499999999999943,106.845,0.6299999999999955,106.88999999999999,106.62826509667983,107.08298452688322,106.89363704072215,105.62046534028812,104.17886688794316,-0.49009734657956017,-0.44062140975743685,-0.04947593682212331,62.82394963859134,10.154394299287462,18.17102137767223,46.279069767441875,70.60518731988483,53.46693841730676,-15.477543742338035,-29.394812680115166,107.35799999999999,110.81863334635376,103.89736665364622,6.9212666927075475,0.46416840861495906,1.2028571428571422,-0.012883951078330624
2000-03-23,107.11,107.79,107.0,107.28,0,-0.1700000000000017,107.39500000000001,0.7900000000000063,107.295,106.74676235182895,107.1017479052753,106.90878852932128,105.65332741275766,104.20972393383428,-0.4091632650100081,-0.43432978080795115,0.025166515797943045,61.920787284712354,13.040901007706093,18.138707765263803,46.40371229698375,75.50432276657077,68.87608069164283,6.751467097558977,-24.495677233429237,107.15299999999999,110.05036795257914,104.25563204742085,5.794735905158291,0.5219164431440194,1.2049999999999994,-0.01575316927665915
2000-03-24,107.28,107.69,106.81,106.86,0,0.4200000000000017,107.25,0.8799999999999955,107.16,106.76735101513276,107.07872429524909,106.90687525366162,105.67722191943574,104.23609483996529,-0.37459481631579195,-0.42238278790951933,0.047787971593727385,59.919336652421485,13.277006638503439,16.11345805672906,46.08294930875574,63.40057636887618,69.83669548511058,4.56299148165977,-36.59942363112382,106.98700000000001,109.51044876789915,104.46355123210087,5.04689753579828,0.474836025677323,1.1835714285714272,-0.03247239378626243
2000-03-27,106.86,107.15,106.63,106.76,0,0.09999999999999432,106.89,0.5200000000000102,106.85,106.7660144669268,107.04836960046346,106.90111543979255,105.69866306954592,104.26120832414475,-0.3512195950731183,-0.40815014934223914,0.05693055426912086,56.93303278442058,14.874915483434878,13.04935767410418,53.47593582887706,67.09265175718856,68.66585029754518,-1.0434388113869175,-32.90734824281144,106.8525,109.09422748238148,104.61077251761853,4.483454964762956,0.47936858946348493,1.0564285714285708,-0.01742225552641441
2000-03-28,106.76,106.77,105.67,105.86,0,0.9000000000000057,106.22,1.0999999999999943,106.265,106.6012845638492,106.93519154327647,106.8602873833301,105.70185786024797,104.27711669902888,-0.4006980445830237,-0.4066597283903961,0.005961683807372387,53.1251217446187,15.203870076019484,19.972356599861808,41.12903225806448,38.338658146964825,56.2772954243432,-22.360071578115257,-61.66134185303517,106.63,108.21353369000148,105.04646630999851,3.167067380002976,0.2568728708262366,1.0335714285714275,-0.006329113924050667
2000-03-29,105.86,106.31,105.02,105.73,0,0.12999999999999545,105.66499999999999,1.2900000000000063,105.73,106.44286918860388,106.82041139629777,106.81596238790539,105.70241513034206,104.2915732492873,-0.4452672224659011,-0.4143812272054971,-0.03088599526040403,49.107863489454225,15.047879616963192,24.213406292749713,43.965517241379374,34.18530351437713,46.53887113951018,-34.346994144426496,-65.81469648562287,106.55149999999999,108.15076660823387,104.95223339176611,3.1985332164677516,0.2431635239019977,1.0442857142857136,-0.008133926038021322
