date,open,high,low,close,volume
2015-11-10,1.51132,1.51452,1.50914,1.51178,168657
2015-11-11,1.51178,1.52208,1.51143,1.52072,187653
2015-11-12,1.52072,1.52466,1.5174,1.52308,230824
2015-11-13,1.52308,1.52654,1.51876,1.52273,181238
2015-11-16,1.52249,1.52303,1.51815,1.51998,177193
2015-11-17,1.51998,1.52386,1.51545,1.52113,184067
2015-11-18,1.52113,1.52488,1.51879,1.52359,189737
2015-11-19,1.52359,1.53356,1.52271,1.52898,204623
2015-11-20,1.52898,1.53098,1.51824,1.51857,175075
2015-11-23,1.51807,1.51969,1.5109,1.51226,193680
2015-11-24,1.51226,1.51556,1.50535,1.50757,197390
2015-11-25,1.50757,1.51361,1.5056,1.51272,214297
2015-11-26,1.51272,1.51304,1.5066,1.51011,181325
2015-11-27,1.51011,1.51098,1.5028,1.50286,184697
2015-11-30,1.50318,1.50684,1.49937,1.50555,175563
2015-12-01,1.50555,1.51254,1.50505,1.50799,227528
2015-12-02,1.50799,1.5082,1.48948,1.49504,242423
2015-12-03,1.49504,1.51588,1.49042,1.51422,395829
2015-12-04,1.51422,1.51565,1.50779,1.51048,341336
2015-12-07,1.50989,1.51148,1.50447,1.50538,214284
2015-12-08,1.50538,1.50611,1.49567,1.50058,256146
2015-12-09,1.50058,1.51921,1.50043,1.51789,282227
2015-12-10,1.51789,1.52021,1.5111,1.51588,249058
2015-12-11,1.51588,1.524,1.5125,1.52182,221753
2015-12-14,1.52298,1.52304,1.51075,1.51406,250170
2015-12-15,1.51406,1.51846,1.50292,1.50348,242762
2015-12-16,1.50348,1.50988,1.49567,1.49998,357498
2015-12-17,1.49998,1.501,1.48649,1.48955,261118
2015-12-18,1.48955,1.49501,1.48837,1.48861,248704
2015-12-21,1.48988,1.49292,1.48774,1.4881,210400
2015-12-22,1.4881,1.49079,1.48055,1.48262,216074
2015-12-23,1.48262,1.49003,1.48187,1.48679,192251
2015-12-24,1.48679,1.49451,1.48582,1.49239,127302
2015-12-25,1.49142,1.49477,1.49142,1.49142,0
2015-12-28,1.49047,1.4935,1.48739,1.48782,143424
2015-12-29,1.48782,1.49134,1.47854,1.48119,165379
2015-12-30,1.48119,1.48488,1.47928,1.48118,186145
2015-12-31,1.48118,1.48445,1.47314,1.4733,152523
2016-01-01,1.47384,1.47384,1.47384,1.47384,0
2016-01-04,1.47328,1.4816,1.4663,1.47119,267000
2016-01-05,1.47119,1.47254,1.46384,1.46736,214514
2016-01-06,1.46736,1.46817,1.45997,1.46303,264363
2016-01-07,1.46303,1.46403,1.45331,1.46164,292384
2016-01-08,1.46164,1.4645,1.45062,1.45164,299466
2016-01-11,1.45218,1.46043,1.44932,1.45396,248429
2016-01-12,1.45396,1.45601,1.43519,1.44457,264288
2016-01-13,1.44457,1.44761,1.43797,1.44057,264712
2016-01-14,1.44057,1.44453,1.43601,1.44098,284908
2016-01-15,1.44098,1.44277,1.42516,1.42523,299172
2016-01-18,1.42511,1.43232,1.42368,1.42421,228603
2016-01-19,1.42421,1.43399,1.4129,1.41555,304122
2016-01-20,1.41555,1.42193,1.41253,1.41878,317008
2016-01-21,1.41878,1.42489,1.40791,1.42199,361029
2016-01-22,1.42199,1.43626,1.42046,1.42624,290956
2016-01-25,1.42616,1.43096,1.42235,1.42479,262164
2016-01-26,1.42479,1.43671,1.41731,1.435,300494
2016-01-27,1.435,1.4355,1.42299,1.42315,321435
2016-01-28,1.42315,1.44074,1.42315,1.43575,332760
2016-01-29,1.43575,1.44133,1.41492,1.42426,408501
2016-02-01,1.42489,1.44448,1.4228,1.44311,285013
2016-02-02,1.44311,1.44458,1.43262,1.44073,281838
2016-02-03,1.44073,1.4649,1.43838,1.46021,340441
2016-02-04,1.46021,1.46688,1.45294,1.4588,380559
2016-02-05,1.4588,1.45907,1.44519,1.4498,321883
2016-02-08,1.44801,1.45468,1.43503,1.44292,377573
2016-02-09,1.44292,1.45154,1.43782,1.44672,480348
2016-02-10,1.44672,1.45782,1.44352,1.45219,435047
2016-02-11,1.45219,1.45636,1.43828,1.44747,523609
2016-02-12,1.44747,1.45704,1.4443,1.44984,409164
2016-02-15,1.44984,1.45355,1.4413,1.443,320266
2016-02-16,1.443,1.45158,1.42758,1.43021,342388
2016-02-17,1.43021,1.43388,1.4235,1.42868,374630
2016-02-18,1.42868,1.43943,1.42563,1.43295,359162
2016-02-19,1.43295,1.44048,1.42466,1.43999,359459
2016-02-22,1.42617,1.43058,1.40572,1.41487,447150
2016-02-23,1.41487,1.41558,1.40075,1.4022,387943
2016-02-24,1.4022,1.40269,1.38781,1.39247,440263
2016-02-25,1.39247,1.39963,1.38996,1.39599,345001
2016-02-26,1.39599,1.40424,1.38536,1.38669,353244
2016-02-29,1.38547,1.39463,1.38354,1.39117,325472
2016-03-01,1.39117,1.40185,1.3904,1.39506,369421
2016-03-02,1.39506,1.40933,1.3914,1.40751,340572
2016-03-03,1.40751,1.41941,1.40322,1.41723,325810
2016-03-04,1.41723,1.42486,1.41069,1.42229,344149
2016-03-07,1.42152,1.42837,1.41337,1.42624,272422
2016-03-08,1.42624,1.42755,1.41733,1.42112,284005
2016-03-09,1.42112,1.42409,1.41769,1.42126,254741
2016-03-10,1.42126,1.43184,1.41176,1.42761,449385
2016-03-11,1.42761,1.44363,1.42544,1.43815,292356
2016-03-14,1.43713,1.4389,1.42928,1.43003,232821
2016-03-15,1.43003,1.43058,1.41387,1.41495,271465
2016-03-16,1.41495,1.42734,1.40527,1.42563,351831
2016-03-17,1.42563,1.45033,1.42212,1.44772,329601
2016-03-18,1.44772,1.45145,1.44102,1.44733,224109
2016-03-21,1.44335,1.4467,1.43651,1.43673,198116
2016-03-22,1.43673,1.43974,1.41904,1.42047,272420
2016-03-23,1.42047,1.42274,1.40819,1.41138,245969
2016-03-24,1.41138,1.41827,1.40571,1.41484,242308
2016-03-25,1.41484,1.41581,1.4108,1.41328,57608
2016-03-28,1.41264,1.42826,1.41201,1.42535,117992
2016-03-29,1.42535,1.4404,1.41943,1.43801,294609
2016-03-30,1.43801,1.44591,1.43607,1.4377,298461
2016-03-31,1.4377,1.44266,1.43256,1.43587,279810
2016-04-01,1.43587,1.43714,1.41709,1.42209,318512
