date,open,high,low,close,volume,momentum,avg_price,range,ohlc,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_hist,adx,plus_di,minus_di,rsi,stoch_k,stoch_d,cci,williams_r,bb_upper,bb_middle,bb_lower,bb_width,bb_position,atr,target_5day_return
2008-05-13 21:00:00+00:00,104.757,105.442,104.572,105.047,35959,0.0028544697750791936,104.9545,0.8699999999999903,104.9545,104.228396078779,103.95258652263774,103.03169860692182,102.29252871914743,101.76704316649966,0.4495135161848367,0.5368106126171607,-0.08729709643232397,19.029786571256796,31.333333333333226,29.373333333333342,56.614161186725724,79.0667945030361,62.06455736657093,96.32832739243108,-20.93320549696389,105.68980715477686,104.2096,102.72939284522313,2.9604143095537268,0.7828658128349062,1.0714285714285725,-0.01307033994307305
2008-05-14 21:00:00+00:00,105.047,105.296,104.433,104.745,35193,-0.0028749036145724327,104.88025,0.8629999999999995,104.88025,104.32232406445554,104.02805447286272,103.09888689684647,102.34109250688708,101.79667457777828,0.4605549091924388,0.5215594719322163,-0.0610045627397775,17.088337123099677,31.946710168569766,25.006797172376277,55.46067415730334,69.41514860977973,72.66432299989363,67.15914363153894,-30.58485139022027,105.68325449064876,104.29550000000002,102.90774550935127,2.7755089812974916,0.6619522772323563,1.050857142857144,-0.016134421690772838
2008-05-15 21:00:00+00:00,104.75,105.104,103.53,104.054,36811,-0.00659697360255862,104.3595,1.573999999999998,104.3595,104.27353787091818,104.03052547544722,103.13634231265641,102.37501146714673,101.81913552725312,0.4088345771135806,0.4990144929684892,-0.09017991585490859,14.495958091895261,27.63882438797837,30.398726199164106,51.20331950207474,47.33141578779183,65.27111963353589,-13.682763028010974,-52.66858421220817,105.6547849064743,104.32915,103.00351509352569,2.6512698129486125,0.39621954029115275,1.0766428571428577,0.00012493512983624555
2008-05-17 21:00:00+00:00,104.156,104.156,104.033,104.038,175,-0.00015376631364494298,104.09575000000001,0.12300000000000466,104.09575000000001,104.2307128034785,104.03123733492843,103.17170143765028,102.40794193314383,101.84121378071329,0.36237751264025064,0.4716870969028415,-0.10930958426259085,12.03926720964439,29.445858071812125,31.36839129205551,47.11237128786749,46.82007031000323,54.5222115691916,-35.22054133916904,-53.17992968999676,105.65075834533029,104.31925000000001,102.98774165466973,2.6630166906605552,0.3943866927359547,1.0105714285714293,-0.006257329052846039
2008-05-18 21:00:00+00:00,104.038,104.694,103.627,104.33,35835,0.002806666794824997,104.17224999999999,1.0670000000000073,104.17224999999999,104.24876502102785,104.0596909220781,103.21712491068361,102.44600248892317,101.86597782269625,0.3451433166837603,0.4463783408590253,-0.10123502417526498,10.230889696438068,25.964177379748516,34.984833164813054,41.16865869853914,57.60655737704913,50.586014491614726,-14.523280332820447,-42.39344262295087,105.64496211310939,104.3144,102.98383788689063,2.66112422621876,0.5058621840522486,0.9890000000000013,-0.010054634333365176
2008-05-19 21:00:00+00:00,104.325,104.482,103.46,103.674,42839,-0.006287740822390364,103.98525000000001,1.0220000000000056,103.98525000000001,104.14426228993187,104.02295845330876,103.23504158085288,102.47031927132072,101.88396809311719,0.27537700000350185,0.4121780726879206,-0.13680107268441877,9.938804274166547,24.562722055206194,34.237496583766166,38.13624481008771,36.098360655738006,46.841662780930115,-56.212794145761144,-63.901639344261994,105.63353310983807,104.275,102.91646689016194,2.717066219676127,0.2788055382501358,1.0454285714285732,-0.0024017593610742294
2008-05-20 21:00:00+00:00,103.677,103.695,102.965,103.055,35814,-0.005970638732951339,103.348,0.7299999999999898,103.348,103.94621460085334,103.93077193394602,103.22798112670179,102.48189710753218,101.89562015189215,0.1681996635730627,0.36338239086494906,-0.19518272729188635,10.281410046463789,23.158185458813673,35.10322447006837,36.68639053254441,16.002656042497126,36.56919135842808,-123.77660497038976,-83.99734395750286,105.6828115204255,104.21865,102.75448847957449,2.928323040851012,0.10262239385248402,1.0345000000000002,0.011595749842317149
2008-05-21 21:00:00+00:00,103.053,104.387,102.736,104.067,40185,0.009819999029644144,103.56075,1.6509999999999962,103.56075,103.96817558251635,103.94374603547496,103.26088382761546,102.51328528362065,101.91722592152506,0.16304135538882747,0.32331418376972476,-0.1602728283808973,10.701798042048457,26.917703412946516,30.590113764885974,45.42734486795886,49.60159362549799,33.90087010791103,-61.391137274137655,-50.398406374502,105.68405252701338,104.2212,102.75834747298661,2.925705054026764,0.44729475557087633,1.0736428571428576,0.006034573880288718
2008-05-22 21:00:00+00:00,104.072,104.26,103.071,103.387,30184,-0.006534251972286964,103.6975,1.1890000000000072,103.6975,103.8625072947861,103.89072260352496,103.26582955986584,102.53058656513312,101.93185053922133,0.10289691045373672,0.27923072910652713,-0.1763338186527904,10.370928702948666,23.542144965562443,30.16070842899316,41.9358712621592,28.37225514116442,31.325501603053173,-73.36056009334824,-71.62774485883558,105.69967117030916,104.19655,102.69342882969084,3.0062423406183143,0.23071033260961393,1.0889285714285728,0.02046678982850847
2008-05-24 21:00:00+00:00,103.281,103.316,103.201,103.281,229,-0.001025273970615248,103.26975,0.1150000000000091,103.26975,103.75677869573407,103.83265378414163,103.26642447908678,102.54544623711068,101.9452749119654,0.04614673951651582,0.23261393118852486,-0.18646719167200904,10.356235381116278,25.87599134823355,24.477289113193983,46.92917618599653,24.67758800975994,34.21714559214078,-96.02195527961548,-75.32241199024006,105.69211517694622,104.13935000000001,102.5865848230538,3.1055303538924193,0.22360598603579576,0.9907142857142871,0.021649674189831547
