date,open,high,low,close,volume,momentum,avg_price,range,ohlc,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_hist,adx,plus_di,minus_di,rsi,stoch_k,stoch_d,cci,williams_r,bb_upper,bb_middle,bb_lower,bb_width,bb_position,atr,target_5day_return
2008-04-23 21:00:00+00:00,1.9804,1.98162,1.96858,1.97401,42892,-0.0032517862102047213,1.9761525,0.01303999999999994,1.9761525,1.9826780017596384,1.9831227430046123,1.9846548904690533,1.9853225985452176,1.9855735826838594,-0.0008653811918519771,-0.0012506766738795277,0.0003852954820275506,16.777901320620433,21.999556639326155,19.082243405009834,51.60406016151735,32.717492984097234,54.26410975990012,-58.08721907232518,-67.28250701590277,2.0055848068440194,1.9820594999999996,1.95853419315598,0.04705061368803931,0.3289182782318105,0.01611071428571431,0.006529855471856916
2008-04-24 21:00:00+00:00,1.97406,1.98905,1.9677,1.98584,43206,0.005992877442363431,1.9791625000000002,0.02134999999999998,1.9791625000000002,1.9832529105306131,1.9833815293851254,1.98470136535262,1.9853328441185796,1.985576233602428,-0.0005500350977976076,-0.001110548358663144,0.0005605132608655363,16.97486800855102,24.49864731395207,18.27199725168531,53.53535353535356,60.38353601496728,46.95977549111317,-10.213782760109341,-39.616463985032716,2.0054444789850465,1.9819825000000002,1.9585205210149539,0.046923957970092633,0.5822074728320756,0.016633571428571452,-0.005544253313459313
2008-04-26 21:00:00+00:00,1.98486,1.98535,1.98364,1.98446,265,-0.0006949200338396411,1.9845774999999999,0.0017099999999998783,1.9845774999999999,1.983472381343229,1.9834842408722564,1.9846919000446743,1.9853155600766275,1.985565126800414,-0.00040678633353508076,-0.0009697959536375313,0.0005630096201024506,15.741093337916052,23.42020868151232,19.219476941144407,54.95035046728963,57.15622076707167,50.08574992204539,20.155038759687805,-42.84377923292833,2.0038449286665494,1.9813735000000001,1.958902071333451,0.04494285733309833,0.5686760963399315,0.015813571428571444,-0.006409804178466594
2008-04-27 21:00:00+00:00,1.98446,1.99658,1.97818,1.99139,33945,0.003492133880249604,1.9876525,0.018399999999999972,1.9876525,1.9849119483717326,1.9842371703129937,1.9849545706311578,1.9854358460157042,1.9856230857377233,0.00026290185879052075,-0.000723256391151921,0.0009861582499424417,14.414188572476847,27.2896387627083,19.71447112264749,57.84362024069246,73.36295603367626,63.634237605238404,59.2858617131035,-26.63704396632375,2.0035448230492774,1.981276,1.959007176950723,0.044537646098554484,0.7270887863633212,0.016510714285714285,-0.009284971803614539
2008-04-28 21:00:00+00:00,1.99148,1.99203,1.9667,1.96979,34465,-0.01084669502207003,1.98,0.025330000000000075,1.98,1.9821625032132355,1.982861249330804,1.9843598815867987,1.9851260272827198,1.9854655425960546,-0.0009384866156982863,-0.0007663024360611942,-0.00017218417963709212,11.505836447342817,24.977232231241427,21.366066125519698,51.39766118441622,22.848456501402843,51.12254443405025,-38.81716194727439,-77.15154349859716,2.001794727518743,1.9799979999999997,1.9582012724812565,0.04359345503748635,0.265836408442005,0.01803928571428572,0.0011219470095797934
2008-04-29 21:00:00+00:00,1.96978,1.9895,1.96232,1.9869,37099,0.008686205128465518,1.977125,0.027179999999999982,1.977125,1.9830238662653745,1.9832458922516798,1.9844594940735911,1.9851611554553392,1.9854798158040543,-0.0005041501029394713,-0.0007138719694368496,0.00020972186649737836,11.834795197393897,16.720785571769586,22.82383318336523,52.56926644696694,62.86248830682898,53.024633613969364,-5.186866114017439,-37.13751169317102,2.001625146398105,1.9799295000000001,1.9582338536018953,0.04339129279620968,0.6606428283374143,0.018257857142857135,-0.006628416125622927
2008-04-30 21:00:00+00:00,1.98665,1.99103,1.9713,1.97483,27042,-0.006074789873672604,1.9809525000000001,0.019730000000000025,1.9809525000000001,1.9815340723989427,1.9824443787039008,1.9840818668550189,1.98495657811959,1.9853738474875962,-0.0011209616658443,-0.0007952899087183397,-0.00032567175712596027,11.383461228487734,17.27812036531115,20.700960112403386,53.83077115360584,34.51265229615772,40.074532368129844,-11.463194570410359,-65.48734770384227,2.001489120576428,1.9801870000000001,1.9588848794235727,0.042604241152855105,0.3742613445271711,0.01830142857142858,-0.010674336525169248
2008-05-01 21:00:00+00:00,1.97483,1.98978,1.97055,1.97174,38120,-0.0015646916443441405,1.976725,0.01923000000000008,1.976725,1.9797533319627711,1.981424914065434,1.9835978720763907,1.9846948637013802,1.9852381873135903,-0.0018379398229253496,-0.0010038198915597418,-0.0008341199313656078,11.98597683427239,16.7915277505394,21.098254559717574,49.810902451747516,23.282254078101825,40.21913156036285,-30.06526787375597,-76.71774592189817,2.001537072270034,1.9799789999999997,1.9584209277299653,0.04311614454006851,0.30891148575812666,0.018210714285714302,-0.008936269487863524
2008-05-03 21:00:00+00:00,1.97194,1.97295,1.97194,1.9729,245,0.0005883128607220289,1.9724325,0.0010099999999999554,1.9724325,1.9785072716059036,1.9806130174877736,1.9831783476812381,1.984461302043927,1.9851154192806193,-0.0022861940505765066,-0.0012602947233630948,-0.0010258993272134118,12.590637957370271,13.296410784818876,23.093766099948457,43.212335841817946,26.14928324270897,27.981396538989504,-73.44659594875553,-73.85071675729104,2.0014777150622605,1.980079,1.9586802849377394,0.042797430124521085,0.3322562831667183,0.016637142857142875,-0.009620355821379656
2008-05-04 21:00:00+00:00,1.9729,1.97846,1.96558,1.972,19634,-0.00045618125601909476,1.972235,0.012880000000000003,1.972235,1.977324131313921,1.9797927301079858,1.9827399811055033,1.9842145435876117,1.984984917596235,-0.002683131761122892,-0.0015448621309150545,-0.0011382696302078377,13.479508798881355,12.388850889192977,25.71391928864565,39.979959919839715,23.92486406327218,24.452133794694323,-79.57064075004284,-76.07513593672782,2.0013469985909604,1.9802240000000002,1.95910100140904,0.04224599718192046,0.3053306692090638,0.016708571428571437,-0.010623732251521356
