date,open,high,low,close,volume,bid_close,ask_close,spread,spread_pips,spread_pct
2010-02-10 14:00:00+00:00,122.914,124.162,122.716,122.951,46396,122.941,122.961,0.01999999999999602,1.999999999999602,0.00016266642808920645
2010-02-11 14:00:00+00:00,122.947,123.096,121.388,122.654,48027,122.644,122.665,0.021000000000000796,2.1000000000000796,0.00017121333181144353
2010-02-12 14:00:00+00:00,122.658,122.898,121.89,122.599,16331,122.549,122.649,0.09999999999999432,9.999999999999432,0.0008156673382327288
2010-02-14 14:00:00+00:00,122.599,122.891,122.288,122.478,15904,122.467,122.488,0.021000000000000796,2.1000000000000796,0.00017145936413070752
2010-02-15 14:00:00+00:00,122.474,123.089,122.256,123.019,23192,122.969,123.069,0.10000000000000853,10.000000000000853,0.0008128825628562135
2010-02-16 14:00:00+00:00,123.022,124.842,122.93,124.664,39928,124.654,124.673,0.019000000000005457,1.9000000000005457,0.00015240967721239057
2010-02-17 14:00:00+00:00,124.668,124.83,122.758,123.098,46356,123.087,123.108,0.021000000000000796,2.1000000000000796,0.00017059578547174443
2010-02-18 14:00:00+00:00,123.094,124.456,123.036,124.06,56033,124.049,124.071,0.02199999999999136,2.199999999999136,0.00017733354828301917
2010-02-19 14:00:00+00:00,124.056,124.793,123.805,124.575,14875,124.525,124.625,0.09999999999999432,9.999999999999432,0.000802729279550426
2010-02-21 14:00:00+00:00,124.575,125.248,124.099,124.29,25086,124.28,124.3,0.01999999999999602,1.999999999999602,0.00016091399147152643
2010-02-22 14:00:00+00:00,124.293,124.561,122.93,123.099,36150,123.089,123.109,0.01999999999999602,1.999999999999602,0.00016247085679003097
2010-02-23 14:00:00+00:00,123.102,123.213,121.576,122.238,39120,122.228,122.248,0.020000000000010232,2.000000000001023,0.0001636152423960653
2010-02-24 14:00:00+00:00,122.235,122.621,119.858,120.13,50627,120.107,120.152,0.045000000000001705,4.5000000000001705,0.00037459418962791733
2010-02-25 14:00:00+00:00,120.134,121.656,119.658,121.132,53168,121.123,121.142,0.018999999999991246,1.8999999999991246,0.00015685368028259456
2010-02-26 14:00:00+00:00,121.13,121.571,120.512,121.219,18314,121.169,121.269,0.10000000000000853,10.000000000000853,0.0008249531839068837
2010-02-28 14:00:00+00:00,121.249,121.904,120.47,120.772,33695,120.762,120.781,0.019000000000005457,1.9000000000005457,0.000157321233398515
2010-03-01 14:00:00+00:00,120.774,121.341,119.773,121.17,43699,121.16,121.18,0.020000000000010232,2.000000000001023,0.00016505735743179196
2010-03-02 14:00:00+00:00,121.166,121.348,120.315,121.174,45029,121.164,121.185,0.021000000000000796,2.1000000000000796,0.00017330450426659841
2010-03-03 14:00:00+00:00,121.17,121.736,120.295,121.478,38685,121.468,121.488,0.01999999999999602,1.999999999999602,0.00016463886465035662
2010-03-04 14:00:00+00:00,121.475,122.34,120.545,122.226,42281,122.214,122.237,0.022999999999996135,2.2999999999996135,0.00018817600183263902
2010-03-05 14:00:00+00:00,122.222,123.336,122.012,122.936,16413,122.886,122.986,0.10000000000000853,10.000000000000853,0.0008134313789289429
2010-03-07 14:00:00+00:00,122.933,123.904,122.933,123.406,27317,123.396,123.415,0.019000000000005457,1.9000000000005457,0.00015396334051833344
2010-03-08 14:00:00+00:00,123.402,123.73,121.466,121.652,39961,121.642,121.661,0.019000000000005457,1.9000000000005457,0.00015618321112686562
