date,open,high,low,close,volume
2010-02-10 14:00:00+00:00,122.914,124.162,122.716,122.951,46396
2010-02-11 14:00:00+00:00,122.947,123.096,121.388,122.654,48027
2010-02-12 14:00:00+00:00,122.658,122.898,121.89,122.599,16331
2010-02-14 14:00:00+00:00,122.599,122.891,122.288,122.478,15904
2010-02-15 14:00:00+00:00,122.474,123.089,122.256,123.019,23192
2010-02-16 14:00:00+00:00,123.022,124.842,122.93,124.664,39928
2010-02-17 14:00:00+00:00,124.668,124.83,122.758,123.098,46356
2010-02-18 14:00:00+00:00,123.094,124.456,123.036,124.06,56033
2010-02-19 14:00:00+00:00,124.056,124.793,123.805,124.575,14875
2010-02-21 14:00:00+00:00,124.575,125.248,124.099,124.29,25086
2010-02-22 14:00:00+00:00,124.293,124.561,122.93,123.099,36150
2010-02-23 14:00:00+00:00,123.102,123.213,121.576,122.238,39120
2010-02-24 14:00:00+00:00,122.235,122.621,119.858,120.13,50627
2010-02-25 14:00:00+00:00,120.134,121.656,119.658,121.132,53168
2010-02-26 14:00:00+00:00,121.13,121.571,120.512,121.219,18314
2010-02-28 14:00:00+00:00,121.249,121.904,120.47,120.772,33695
2010-03-01 14:00:00+00:00,120.774,121.341,119.773,121.17,43699
2010-03-02 14:00:00+00:00,121.166,121.348,120.315,121.174,45029
2010-03-03 14:00:00+00:00,121.17,121.736,120.295,121.478,38685
2010-03-04 14:00:00+00:00,121.475,122.34,120.545,122.226,42281
2010-03-05 14:00:00+00:00,122.222,123.336,122.012,122.936,16413
2010-03-07 14:00:00+00:00,122.933,123.904,122.933,123.406,27317
2010-03-08 14:00:00+00:00,123.402,123.73,121.466,121.652,39961
2010-03-09 14:00:00+00:00,121.654,123.178,121.6,123.084,35620
2010-03-10 14:00:00+00:00,123.088,124.008,123.026,123.52,37182
2010-03-11 14:00:00+00:00,123.522,125.163,123.174,125.123,35608
2010-03-12 14:00:00+00:00,125.126,125.21,124.205,124.699,16069
2010-03-14 13:00:00+00:00,124.934,125.327,124.278,124.414,21730
2010-03-15 13:00:00+00:00,124.417,124.558,123.236,124.134,37685
2010-03-16 13:00:00+00:00,124.132,125.076,123.836,124.616,46752
2010-03-17 13:00:00+00:00,124.62,124.666,122.656,123.32,43081
2010-03-18 13:00:00+00:00,123.322,123.748,122.628,122.89,38183
2010-03-19 13:00:00+00:00,122.888,122.928,122.258,122.533,13901
2010-03-21 13:00:00+00:00,122.433,122.63,121.834,121.888,16858
2010-03-22 13:00:00+00:00,121.884,122.616,121.06,121.99,36799
2010-03-23 13:00:00+00:00,121.986,122.678,121.422,122.599,48213
2010-03-24 13:00:00+00:00,122.596,123.164,122.274,123.072,49544
2010-03-25 13:00:00+00:00,123.07,124.192,122.988,124.096,49807
2010-03-26 13:00:00+00:00,124.094,124.2,123.604,124.069,17213
2010-03-28 13:00:00+00:00,124.141,125.08,124.11,124.372,29002
2010-03-29 13:00:00+00:00,124.374,125.474,124.182,124.708,37434
2010-03-30 13:00:00+00:00,124.704,125.986,124.318,125.654,48301
2010-03-31 13:00:00+00:00,125.65,126.626,125.42,126.45,41096
2010-04-01 13:00:00+00:00,126.446,127.923,126.402,127.678,30103
2010-04-02 13:00:00+00:00,127.674,127.827,127.39,127.702,5921
2010-04-04 13:00:00+00:00,127.682,127.928,127.12,127.38,12671
2010-04-05 13:00:00+00:00,127.384,127.808,125.358,125.474,35940
2010-04-06 13:00:00+00:00,125.478,126.158,124.616,124.97,36724
2010-04-07 13:00:00+00:00,124.966,125.404,123.442,124.046,41692
2010-04-08 13:00:00+00:00,124.042,125.789,123.764,125.054,38168
2010-04-09 13:00:00+00:00,125.057,125.826,125.036,125.796,13283
2010-04-11 13:00:00+00:00,125.796,127.462,125.796,126.796,34362
2010-04-12 13:00:00+00:00,126.792,127.076,125.694,126.206,33796
2010-04-13 13:00:00+00:00,126.202,127.682,125.958,127.388,36100
2010-04-14 13:00:00+00:00,127.384,127.666,125.818,126.363,37861
2010-04-15 13:00:00+00:00,126.36,126.691,125.059,125.187,36977
2010-04-16 13:00:00+00:00,125.184,125.296,123.869,124.451,19571
2010-04-18 13:00:00+00:00,124.381,124.381,123.15,123.785,28135
2010-04-19 13:00:00+00:00,123.781,125.622,123.626,125.178,35354
2010-04-20 13:00:00+00:00,125.174,125.627,124.28,124.648,36441
2010-04-21 13:00:00+00:00,124.652,125.258,123.864,124.128,39296
2010-04-22 13:00:00+00:00,124.13,125.212,123.32,125.024,48909
2010-04-23 13:00:00+00:00,125.028,126.058,124.812,125.81,17366
2010-04-25 13:00:00+00:00,125.693,126.306,125.052,125.694,28534
2010-04-26 13:00:00+00:00,125.692,125.975,124.262,124.42,44628
2010-04-27 13:00:00+00:00,124.422,124.924,122.373,124.824,69562
2010-04-28 13:00:00+00:00,124.826,124.878,123.26,124.598,53451
2010-04-29 13:00:00+00:00,124.6,125.956,124.319,125.74,43364
2010-04-30 13:00:00+00:00,125.736,125.806,124.712,124.712,22043
2010-05-01 13:00:00+00:00,124.733,124.783,124.733,124.783,5
2010-05-02 13:00:00+00:00,124.783,125.443,123.986,125.135,19453
2010-05-03 13:00:00+00:00,125.131,125.448,123.442,123.448,32892
2010-05-04 13:00:00+00:00,123.452,123.638,121.852,121.858,54235
2010-05-05 13:00:00+00:00,121.86,121.864,118.854,119.012,73780
2010-05-06 13:00:00+00:00,119.008,119.543,110.547,117.538,184994
2010-05-07 13:00:00+00:00,117.541,117.677,114.588,116.846,67611
2010-05-09 13:00:00+00:00,116.846,122.298,116.846,120.368,85823
2010-05-10 13:00:00+00:00,120.37,120.736,116.905,117.407,94184
2010-05-11 13:00:00+00:00,117.404,118.691,116.576,118.066,79184
2010-05-12 13:00:00+00:00,118.068,118.732,116.298,116.54,64026
2010-05-13 13:00:00+00:00,116.544,117.028,114.766,115.906,72335
2010-05-14 13:00:00+00:00,115.903,115.903,113.508,114.266,37654
2010-05-16 13:00:00+00:00,114.266,114.558,112.468,114.062,49026
2010-05-17 13:00:00+00:00,114.059,115.492,112.804,115.162,77621
2010-05-18 13:00:00+00:00,115.166,115.365,110.858,113.126,97012
2010-05-19 13:00:00+00:00,113.13,114.131,111.545,112.163,105349
2010-05-20 13:00:00+00:00,112.159,114.414,109.472,112.614,150000
2010-05-21 13:00:00+00:00,112.61,113.532,111.788,113.165,51510
2010-05-23 13:00:00+00:00,113.165,114.111,111.233,112.063,50671
2010-05-24 13:00:00+00:00,112.06,112.382,108.834,109.26,83257
2010-05-25 13:00:00+00:00,109.263,111.977,109.018,110.656,83114
2010-05-26 13:00:00+00:00,110.653,111.538,109.205,110.686,83555
2010-05-27 13:00:00+00:00,110.69,113.684,110.498,112.727,69380
2010-05-28 13:00:00+00:00,112.724,112.864,111.36,111.757,30614
2010-05-30 13:00:00+00:00,111.757,112.928,111.354,112.634,25214
2010-05-31 13:00:00+00:00,112.632,112.716,109.762,110.706,51222
2010-06-01 13:00:00+00:00,110.71,112.866,110.705,111.955,76161
2010-06-02 13:00:00+00:00,111.952,114.152,111.871,113.438,58625
2010-06-03 13:00:00+00:00,113.44,113.516,110.486,110.946,58654
2010-06-04 13:00:00+00:00,110.95,111.22,109.402,110.081,34257
2010-06-06 13:00:00+00:00,110.081,110.347,108.069,109.977,42998
2010-06-07 13:00:00+00:00,109.974,110.219,108.712,109.114,66086
2010-06-08 13:00:00+00:00,109.118,110.146,108.328,109.98,66617
2010-06-09 13:00:00+00:00,109.984,110.594,108.98,110.204,65855
2010-06-10 13:00:00+00:00,110.208,111.39,109.897,110.335,54084
2010-06-11 13:00:00+00:00,110.332,111.268,110.292,111.01,19668
