pair,signal_date,entry_date,exit_date,signal,prediction,entry_price,stop_price,target_price,exit_price,exit_reason,stop_pct,target_pct,raw_return_pct,net_return_pct,outcome
GBPUSD,2002-12-31,2003-01-02,2003-01-08,SHORT,-0.004990,1.610100,1.623761,1.575948,1.612800,Time Exit (5 days),0.848439,2.121097,-0.167691,-0.207691,LOSS
GBPUSD,2003-05-22,2003-05-23,2003-05-26,SHORT,-0.004990,1.634500,1.653625,1.586688,1.637400,Time Exit (5 days),1.170083,2.925206,-0.177424,-0.217424,LOSS
GBPUSD,2003-05-27,2003-05-28,2003-05-29,SHORT,-0.006905,1.638200,1.644753,1.621818,1.644753,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
GBPUSD,2003-05-29,2003-05-30,2003-05-30,SHORT,-0.006905,1.654300,1.660917,1.637757,1.637757,Target,0.400000,1.000000,1.000000,0.960000,WIN
GBPUSD,2003-05-30,2003-06-02,2003-06-03,SHORT,-0.006905,1.635500,1.642042,1.619145,1.642042,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
GBPUSD,2003-06-03,2003-06-04,2003-06-05,SHORT,-0.006905,1.628400,1.634914,1.612116,1.634914,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
GBPUSD,2003-06-05,2003-06-06,2003-06-06,SHORT,-0.006905,1.659900,1.666540,1.643301,1.666540,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
GBPUSD,2003-06-09,2003-06-10,2003-06-10,SHORT,-0.006905,1.645200,1.651781,1.628748,1.651781,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
GBPUSD,2003-06-11,2003-06-12,2003-06-12,SHORT,-0.006905,1.666600,1.673266,1.649934,1.673266,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
GBPUSD,2003-06-13,2003-06-16,2003-06-20,SHORT,-0.006905,1.672400,1.698200,1.607900,1.661100,Time Exit (5 days),1.542693,3.856733,0.675676,0.635676,WIN
GBPUSD,2003-06-16,2003-06-17,2003-06-23,SHORT,-0.006905,1.676600,1.703246,1.609984,1.668100,Time Exit (5 days),1.589313,3.973284,0.506978,0.466978,WIN
GBPUSD,2003-06-17,2003-06-18,2003-06-24,SHORT,-0.006376,1.684100,1.710886,1.617136,1.663500,Time Exit (5 days),1.590506,3.976265,1.223205,1.183205,WIN
GBPUSD,2003-06-18,2003-06-19,2003-06-25,SHORT,-0.006376,1.678500,1.704054,1.614616,1.673800,Time Exit (5 days),1.522405,3.806013,0.280012,0.240012,WIN
GBPUSD,2003-06-19,2003-06-20,2003-06-26,SHORT,-0.006376,1.679300,1.704007,1.617532,1.660700,Time Exit (5 days),1.471276,3.678191,1.107604,1.067604,WIN
GBPUSD,2003-06-20,2003-06-23,2003-06-27,SHORT,-0.006376,1.661100,1.686782,1.596895,1.648700,Time Exit (5 days),1.546093,3.865231,0.746493,0.706493,WIN
GBPUSD,2003-06-23,2003-06-24,2003-06-30,SHORT,-0.006376,1.668100,1.693268,1.605180,1.654900,Time Exit (5 days),1.508774,3.771935,0.791319,0.751319,WIN
GBPUSD,2003-06-24,2003-06-25,2003-07-01,SHORT,-0.006376,1.663500,1.689118,1.599455,1.662600,Time Exit (5 days),1.539997,3.849994,0.054103,0.014103,WIN
GBPUSD,2003-06-25,2003-06-26,2003-07-02,SHORT,-0.006376,1.673800,1.697896,1.613559,1.664600,Time Exit (5 days),1.439624,3.599060,0.549648,0.509648,WIN
GBPUSD,2003-06-26,2003-06-27,2003-07-03,SHORT,-0.006376,1.660700,1.684604,1.600941,1.668400,Time Exit (5 days),1.439367,3.598418,-0.463660,-0.503660,LOSS
GBPUSD,2003-06-30,2003-07-01,2003-07-07,SHORT,-0.006376,1.654900,1.677893,1.597418,1.649300,Time Exit (5 days),1.389380,3.473451,0.338389,0.298389,WIN
GBPUSD,2003-07-01,2003-07-02,2003-07-08,SHORT,-0.006376,1.662600,1.684886,1.606886,1.635200,Time Exit (5 days),1.340413,3.351034,1.648021,1.608021,WIN
GBPUSD,2003-07-02,2003-07-03,2003-07-09,SHORT,-0.006376,1.664600,1.686200,1.610600,1.638100,Time Exit (5 days),1.297609,3.244023,1.591974,1.551974,WIN
GBPUSD,2003-07-03,2003-07-04,2003-07-10,SHORT,-0.006905,1.668400,1.690225,1.613838,1.634400,Time Exit (5 days),1.308140,3.270349,2.037881,1.997881,WIN
GBPUSD,2003-07-04,2003-07-07,2003-07-11,SHORT,-0.006905,1.665700,1.686336,1.614111,1.630100,Time Exit (5 days),1.238861,3.097153,2.137240,2.097240,WIN
GBPUSD,2003-07-07,2003-07-08,2003-07-14,SHORT,-0.006905,1.649300,1.670600,1.596050,1.613900,Time Exit (5 days),1.291457,3.228642,2.146365,2.106365,WIN
GBPUSD,2003-07-08,2003-07-09,2003-07-15,SHORT,-0.006905,1.635200,1.657186,1.580236,1.591800,Time Exit (5 days),1.344528,3.361319,2.654110,2.614110,WIN
GBPUSD,2003-07-09,2003-07-10,2003-07-16,SHORT,-0.006905,1.638100,1.659989,1.583377,1.597100,Time Exit (5 days),1.336261,3.340652,2.502900,2.462900,WIN
GBPUSD,2003-07-10,2003-07-11,2003-07-17,SHORT,-0.006905,1.634400,1.655593,1.581418,1.595800,Time Exit (5 days),1.296675,3.241688,2.361723,2.321723,WIN
GBPUSD,2003-07-11,2003-07-14,2003-07-18,SHORT,-0.006905,1.630100,1.650693,1.578618,1.589600,Time Exit (5 days),1.263288,3.158220,2.484510,2.444510,WIN
GBPUSD,2003-07-14,2003-07-15,2003-07-21,SHORT,-0.006905,1.613900,1.635350,1.560275,1.600800,Time Exit (5 days),1.329079,3.322697,0.811698,0.771698,WIN
GBPUSD,2003-07-15,2003-07-16,2003-07-22,SHORT,-0.006905,1.591800,1.613796,1.536809,1.596100,Time Exit (5 days),1.381859,3.454647,-0.270134,-0.310134,LOSS
GBPUSD,2003-07-17,2003-07-18,2003-07-24,SHORT,-0.006905,1.595800,1.617175,1.542363,1.617175,Stop Loss,1.339454,3.348634,-1.339454,-1.379454,LOSS
GBPUSD,2003-07-21,2003-07-22,2003-07-28,SHORT,-0.006905,1.600800,1.624371,1.541871,1.624371,Stop Loss,1.472478,3.681195,-1.472478,-1.512478,LOSS
GBPUSD,2003-07-23,2003-07-24,2003-07-30,SHORT,-0.006376,1.607100,1.631368,1.546430,1.616000,Time Exit (5 days),1.510040,3.775101,-0.553793,-0.593793,LOSS
GBPUSD,2003-07-25,2003-07-28,2003-08-01,SHORT,-0.006376,1.620200,1.644157,1.560307,1.608200,Time Exit (5 days),1.478653,3.696634,0.740649,0.700649,WIN
GBPUSD,2003-07-28,2003-07-29,2003-08-04,SHORT,-0.006376,1.625100,1.648371,1.566921,1.611400,Time Exit (5 days),1.432000,3.579999,0.843025,0.803025,WIN
GBPUSD,2003-07-29,2003-07-30,2003-08-05,SHORT,-0.006376,1.623500,1.646675,1.565562,1.615600,Time Exit (5 days),1.427472,3.568679,0.486603,0.446603,WIN
GBPUSD,2003-07-30,2003-07-31,2003-08-06,SHORT,-0.006376,1.616000,1.638468,1.559830,1.609800,Time Exit (5 days),1.390338,3.475844,0.383663,0.343663,WIN
GBPUSD,2003-07-31,2003-08-01,2003-08-07,SHORT,-0.006376,1.610600,1.633464,1.553439,1.618000,Time Exit (5 days),1.419613,3.549032,-0.459456,-0.499456,LOSS
GBPUSD,2003-08-04,2003-08-05,2003-08-11,SHORT,-0.006376,1.611400,1.631821,1.560346,1.608400,Time Exit (5 days),1.267310,3.168274,0.186174,0.146174,WIN
GBPUSD,2003-08-05,2003-08-06,2003-08-12,SHORT,-0.006905,1.615600,1.636246,1.563984,1.602300,Time Exit (5 days),1.277942,3.194855,0.823224,0.783224,WIN
GBPUSD,2003-08-06,2003-08-07,2003-08-13,SHORT,-0.006905,1.609800,1.630457,1.558157,1.607900,Time Exit (5 days),1.283212,3.208029,0.118027,0.078027,WIN
GBPUSD,2003-08-07,2003-08-08,2003-08-14,SHORT,-0.006905,1.618000,1.638389,1.567027,1.601400,Time Exit (5 days),1.260154,3.150384,1.025958,0.985958,WIN
GBPUSD,2003-08-08,2003-08-11,2003-08-15,SHORT,-0.006905,1.602600,1.621714,1.554814,1.595400,Time Exit (5 days),1.192705,2.981762,0.449270,0.409270,WIN
GBPUSD,2003-08-11,2003-08-12,2003-08-18,SHORT,-0.006905,1.608400,1.627707,1.560132,1.590600,Time Exit (5 days),1.200394,3.000986,1.106690,1.066690,WIN
GBPUSD,2003-08-12,2003-08-13,2003-08-19,SHORT,-0.006905,1.602300,1.620825,1.555988,1.587300,Time Exit (5 days),1.156151,2.890376,0.936154,0.896154,WIN
GBPUSD,2003-08-13,2003-08-14,2003-08-20,SHORT,-0.006905,1.607900,1.626607,1.561132,1.594000,Time Exit (5 days),1.163452,2.908630,0.864482,0.824482,WIN
GBPUSD,2003-08-14,2003-08-15,2003-08-21,SHORT,-0.006905,1.601400,1.620407,1.553882,1.578600,Time Exit (5 days),1.186908,2.967270,1.423754,1.383754,WIN
GBPUSD,2003-08-15,2003-08-18,2003-08-22,SHORT,-0.006905,1.595400,1.614375,1.547963,1.575200,Time Exit (5 days),1.189357,2.973392,1.266140,1.226140,WIN
GBPUSD,2003-08-18,2003-08-19,2003-08-25,SHORT,-0.006905,1.590600,1.609714,1.542814,1.571000,Time Exit (5 days),1.201703,3.004257,1.232239,1.192239,WIN
GBPUSD,2003-08-19,2003-08-20,2003-08-26,SHORT,-0.006905,1.587300,1.606371,1.539621,1.568200,Time Exit (5 days),1.201501,3.003753,1.203301,1.163301,WIN
GBPUSD,2003-08-20,2003-08-21,2003-08-27,SHORT,-0.006905,1.594000,1.612964,1.546589,1.571800,Time Exit (5 days),1.189729,2.974323,1.392723,1.352723,WIN
GBPUSD,2003-08-21,2003-08-22,2003-08-28,SHORT,-0.006905,1.578600,1.598325,1.529287,1.577800,Time Exit (5 days),1.249525,3.123812,0.050678,0.010678,WIN
GBPUSD,2003-08-22,2003-08-25,2003-08-29,SHORT,-0.006376,1.575200,1.594979,1.525754,1.575900,Time Exit (5 days),1.255623,3.139057,-0.044439,-0.084439,LOSS
GBPUSD,2003-08-26,2003-08-27,2003-09-02,SHORT,-0.006376,1.568200,1.587389,1.520227,1.567200,Time Exit (5 days),1.223650,3.059126,0.063767,0.023767,WIN
GBPUSD,2003-08-27,2003-08-28,2003-09-03,SHORT,-0.006376,1.571800,1.590507,1.525032,1.570900,Time Exit (5 days),1.190173,2.975433,0.057259,0.017259,WIN
GBPUSD,2003-08-28,2003-08-29,2003-09-04,SHORT,-0.006376,1.577800,1.596025,1.532238,1.582200,Time Exit (5 days),1.155089,2.887723,-0.278869,-0.318869,LOSS
GBPUSD,2003-09-01,2003-09-02,2003-09-05,SHORT,-0.006376,1.570700,1.589064,1.524789,1.589064,Stop Loss,1.169178,2.922946,-1.169178,-1.209178,LOSS
GBPUSD,2003-09-03,2003-09-04,2003-09-05,SHORT,-0.006376,1.570900,1.589254,1.525016,1.589254,Stop Loss,1.168348,2.920869,-1.168348,-1.208348,LOSS
GBPUSD,2003-09-05,2003-09-08,2003-09-12,SHORT,-0.006376,1.589800,1.608904,1.542041,1.602900,Time Exit (5 days),1.201634,3.004084,-0.824003,-0.864003,LOSS
GBPUSD,2003-09-09,2003-09-10,2003-09-16,SHORT,-0.006376,1.590400,1.609664,1.542239,1.587200,Time Exit (5 days),1.211286,3.028214,0.201207,0.161207,WIN
GBPUSD,2003-09-10,2003-09-11,2003-09-17,SHORT,-0.006376,1.591900,1.609825,1.547088,1.609825,Stop Loss,1.126013,2.815032,-1.126013,-1.166013,LOSS
GBPUSD,2003-09-12,2003-09-15,2003-09-18,SHORT,-0.006376,1.602900,1.621221,1.557096,1.621221,Stop Loss,1.143018,2.857544,-1.143018,-1.183018,LOSS
GBPUSD,2003-09-16,2003-09-17,2003-09-17,SHORT,-0.006376,1.587200,1.606196,1.539709,1.606196,Stop Loss,1.196852,2.992129,-1.196852,-1.236852,LOSS
GBPUSD,2003-09-18,2003-09-19,2003-09-22,SHORT,-0.006376,1.617200,1.637857,1.565557,1.637857,Stop Loss,1.277340,3.193350,-1.277340,-1.317340,LOSS
GBPUSD,2003-09-22,2003-09-23,2003-09-29,SHORT,-0.006376,1.649500,1.671882,1.593545,1.666700,Time Exit (5 days),1.356905,3.392262,-1.042740,-1.082740,LOSS
GBPUSD,2003-09-24,2003-09-25,2003-10-01,SHORT,-0.006376,1.659200,1.681025,1.604638,1.668400,Time Exit (5 days),1.315393,3.288482,-0.554484,-0.594484,LOSS
GBPUSD,2003-09-26,2003-09-29,2003-10-03,SHORT,-0.006376,1.658300,1.679718,1.604755,1.661200,Time Exit (5 days),1.291555,3.228888,-0.174878,-0.214878,LOSS
GBPUSD,2003-09-30,2003-10-01,2003-10-07,SHORT,-0.006376,1.661700,1.685089,1.603227,1.662100,Time Exit (5 days),1.407552,3.518879,-0.024072,-0.064072,LOSS
GBPUSD,2003-10-02,2003-10-03,2003-10-09,SHORT,-0.006376,1.670400,1.694154,1.611016,1.665500,Time Exit (5 days),1.422029,3.555072,0.293343,0.253343,WIN
GBPUSD,2003-10-03,2003-10-06,2003-10-10,SHORT,-0.006376,1.661200,1.685864,1.599539,1.663200,Time Exit (5 days),1.484727,3.711818,-0.120395,-0.160395,LOSS
GBPUSD,2003-10-07,2003-10-08,2003-10-14,SHORT,-0.006376,1.662100,1.685661,1.603198,1.671400,Time Exit (5 days),1.417527,3.543817,-0.559533,-0.599533,LOSS
GBPUSD,2003-10-09,2003-10-10,2003-10-16,SHORT,-0.006905,1.665500,1.687196,1.611259,1.672700,Time Exit (5 days),1.302698,3.256744,-0.432303,-0.472303,LOSS
GBPUSD,2003-10-13,2003-10-14,2003-10-20,SHORT,-0.006905,1.666300,1.687450,1.613425,1.670700,Time Exit (5 days),1.269279,3.173198,-0.264058,-0.304058,LOSS
GBPUSD,2003-10-15,2003-10-16,2003-10-22,SHORT,-0.006905,1.667100,1.689514,1.611064,1.689514,Stop Loss,1.344508,3.361269,-1.344508,-1.384508,LOSS
GBPUSD,2003-10-17,2003-10-20,2003-10-24,SHORT,-0.006905,1.677400,1.699493,1.622168,1.699493,Stop Loss,1.317089,3.292723,-1.317089,-1.357089,LOSS
GBPUSD,2003-10-21,2003-10-22,2003-10-23,SHORT,-0.006905,1.674800,1.695436,1.623211,1.695436,Stop Loss,1.232130,3.080325,-1.232130,-1.272130,LOSS
GBPUSD,2003-10-23,2003-10-24,2003-10-30,SHORT,-0.006905,1.694900,1.715696,1.642909,1.695200,Time Exit (5 days),1.227000,3.067501,-0.017700,-0.057700,LOSS
GBPUSD,2003-10-27,2003-10-28,2003-11-03,SHORT,-0.006905,1.694300,1.712836,1.647961,1.675500,Time Exit (5 days),1.094004,2.735011,1.109603,1.069603,WIN
GBPUSD,2003-10-28,2003-10-29,2003-11-04,SHORT,-0.006905,1.696600,1.715596,1.649109,1.680300,Time Exit (5 days),1.119676,2.799191,0.960745,0.920745,WIN
GBPUSD,2003-10-29,2003-10-30,2003-11-05,SHORT,-0.006905,1.697600,1.716457,1.650457,1.674000,Time Exit (5 days),1.110812,2.777030,1.390198,1.350198,WIN
GBPUSD,2003-10-30,2003-10-31,2003-11-06,SHORT,-0.006905,1.695200,1.714111,1.647923,1.667800,Time Exit (5 days),1.115545,2.788862,1.616328,1.576328,WIN
GBPUSD,2003-10-31,2003-11-03,2003-11-07,SHORT,-0.006905,1.694200,1.712479,1.648504,1.674100,Time Exit (5 days),1.078891,2.697228,1.186401,1.146401,WIN
GBPUSD,2003-11-03,2003-11-04,2003-11-10,SHORT,-0.006905,1.675500,1.693714,1.629964,1.670500,Time Exit (5 days),1.087096,2.717739,0.298418,0.258418,WIN
GBPUSD,2003-11-04,2003-11-05,2003-11-11,SHORT,-0.006905,1.680300,1.699039,1.633452,1.665000,Time Exit (5 days),1.115235,2.788086,0.910552,0.870552,WIN
GBPUSD,2003-11-05,2003-11-06,2003-11-12,SHORT,-0.006905,1.674000,1.692879,1.626804,1.673700,Time Exit (5 days),1.127752,2.819380,0.017921,-0.022079,LOSS
GBPUSD,2003-11-07,2003-11-10,2003-11-14,SHORT,-0.006905,1.674100,1.694018,1.624305,1.687100,Time Exit (5 days),1.189765,2.974413,-0.776537,-0.816537,LOSS
GBPUSD,2003-11-11,2003-11-12,2003-11-13,SHORT,-0.006905,1.665000,1.683107,1.619732,1.683107,Stop Loss,1.087516,2.718790,-1.087516,-1.127516,LOSS
GBPUSD,2003-11-13,2003-11-14,2003-11-18,SHORT,-0.006905,1.687100,1.706804,1.637841,1.704100,Time Exit (5 days),1.167896,2.919740,-1.007646,-1.047646,LOSS
GBPUSD,2003-11-17,2003-11-18,2003-11-18,SHORT,-0.006905,1.691800,1.711161,1.643398,1.704100,Time Exit (5 days),1.144386,2.860964,-0.727036,-0.767036,LOSS
GBPUSD,2003-11-19,2003-11-20,2003-11-26,LONG,0.004025,1.697100,1.690312,1.714071,1.712300,Time Exit (5 days),0.400000,1.000000,0.895646,0.855646,WIN
GBPUSD,2003-11-20,2003-11-21,2003-11-24,LONG,0.004025,1.704400,1.697582,1.721444,1.697582,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
GBPUSD,2003-11-24,2003-11-25,2003-11-27,LONG,0.004549,1.696600,1.689814,1.713566,1.713566,Target,0.400000,1.000000,1.000000,0.960000,WIN
GBPUSD,2003-11-25,2003-11-26,2003-11-27,LONG,0.004549,1.698600,1.691806,1.715586,1.715586,Target,0.400000,1.000000,1.000000,0.960000,WIN
GBPUSD,2003-12-01,2003-12-02,2003-12-08,LONG,0.004549,1.720000,1.713120,1.737200,1.733200,Time Exit (5 days),0.400000,1.000000,0.767442,0.727442,WIN
GBPUSD,2003-12-02,2003-12-03,2003-12-04,LONG,0.004549,1.729700,1.722781,1.746997,1.722781,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
GBPUSD,2003-12-04,2003-12-05,2003-12-09,LONG,0.003321,1.721900,1.715012,1.739119,1.739119,Target,0.400000,1.000000,1.000000,0.960000,WIN
GBPUSD,2003-12-11,2003-12-12,2003-12-18,LONG,0.003321,1.745600,1.728554,1.788216,1.773600,Time Exit (5 days),0.976537,2.441342,1.604033,1.564033,WIN
GBPUSD,2003-12-12,2003-12-15,2003-12-19,LONG,0.003321,1.746400,1.729825,1.787837,1.766000,Time Exit (5 days),0.949095,2.372738,1.122309,1.082309,WIN
GBPUSD,2003-12-15,2003-12-16,2003-12-22,LONG,0.003321,1.747100,1.730043,1.789743,1.762800,Time Exit (5 days),0.976312,2.440779,0.898632,0.858632,WIN
GBPUSD,2003-12-16,2003-12-17,2003-12-23,LONG,0.003321,1.755100,1.738654,1.796216,1.763200,Time Exit (5 days),0.937065,2.342663,0.461512,0.421512,WIN
GBPUSD,2003-12-17,2003-12-18,2003-12-24,LONG,0.003321,1.766200,1.748296,1.810959,1.774400,Time Exit (5 days),1.013677,2.534194,0.464274,0.424274,WIN
GBPUSD,2003-12-18,2003-12-19,2003-12-25,LONG,0.003321,1.773600,1.755739,1.818252,1.775410,Time Exit (5 days),1.007032,2.517579,0.102052,0.062052,WIN
GBPUSD,2003-12-22,2003-12-23,2003-12-29,LONG,0.004025,1.762800,1.745432,1.806220,1.773100,Time Exit (5 days),0.985243,2.463107,0.584298,0.544298,WIN
GBPUSD,2003-12-23,2003-12-24,2003-12-30,LONG,0.004025,1.763200,1.746132,1.805870,1.777200,Time Exit (5 days),0.968005,2.420012,0.794011,0.754011,WIN
GBPUSD,2003-12-24,2003-12-25,2003-12-31,LONG,0.004025,1.775000,1.757782,1.818045,1.783800,Time Exit (5 days),0.970020,2.425050,0.495775,0.455775,WIN
GBPUSD,2003-12-25,2003-12-26,2004-01-01,LONG,0.004025,1.774400,1.758072,1.815219,1.785200,Time Exit (5 days),0.920170,2.300425,0.608656,0.568656,WIN
GBPUSD,2003-12-26,2003-12-29,2004-01-02,LONG,0.004025,1.770700,1.754662,1.810796,1.793000,Time Exit (5 days),0.905756,2.264389,1.259389,1.219389,WIN
GBPUSD,2003-12-29,2003-12-30,2004-01-05,LONG,0.004025,1.773100,1.757833,1.811267,1.806600,Time Exit (5 days),0.861022,2.152556,1.889346,1.849346,WIN
GBPUSD,2003-12-30,2003-12-31,2004-01-06,LONG,0.004549,1.777200,1.762383,1.814242,1.814242,Target,0.833715,2.084288,2.084288,2.044288,WIN
GBPUSD,2003-12-31,2004-01-01,2004-01-07,LONG,0.004549,1.788810,1.773168,1.827914,1.817800,Time Exit (5 days),0.874424,2.186060,1.620630,1.580630,WIN
GBPUSD,2004-01-01,2004-01-02,2004-01-06,LONG,0.004549,1.783800,1.768308,1.822529,1.822529,Target,0.868471,2.171178,2.171178,2.131178,WIN
GBPUSD,2004-01-02,2004-01-05,2004-01-08,LONG,0.004549,1.793000,1.777165,1.832587,1.832587,Target,0.883137,2.207842,2.207842,2.167842,WIN
GBPUSD,2004-01-16,2004-01-19,2004-01-23,LONG,0.005506,1.796100,1.769721,1.862046,1.826500,Time Exit (5 days),1.468658,3.671646,1.692556,1.652556,WIN
GBPUSD,2004-01-21,2004-01-22,2004-01-28,LONG,0.005273,1.832300,1.800779,1.911104,1.818400,Time Exit (5 days),1.720320,4.300801,-0.758609,-0.798609,LOSS
GBPUSD,2004-01-26,2004-01-27,2004-02-02,LONG,0.004325,1.814600,1.781568,1.897180,1.819500,Time Exit (5 days),1.820354,4.550885,0.270032,0.230032,WIN
GBPUSD,2004-01-27,2004-01-28,2004-02-03,LONG,0.004325,1.827700,1.793232,1.913870,1.839000,Time Exit (5 days),1.885860,4.714649,0.618263,0.578263,WIN
GBPUSD,2004-01-28,2004-01-29,2004-02-04,LONG,0.004549,1.818400,1.784361,1.903498,1.831500,Time Exit (5 days),1.871936,4.679840,0.720414,0.680414,WIN
GBPUSD,2004-01-29,2004-01-30,2004-02-05,LONG,0.003321,1.816100,1.782361,1.900448,1.833900,Time Exit (5 days),1.857788,4.644470,0.980122,0.940122,WIN
GBPUSD,2004-01-30,2004-02-02,2004-02-06,LONG,0.003321,1.824700,1.790146,1.911084,1.846600,Time Exit (5 days),1.893658,4.734144,1.200197,1.160197,WIN
GBPUSD,2004-02-02,2004-02-03,2004-02-09,LONG,0.003321,1.819500,1.784957,1.905857,1.860800,Time Exit (5 days),1.898481,4.746202,2.269854,2.229854,WIN
GBPUSD,2004-02-03,2004-02-04,2004-02-10,LONG,0.003321,1.839000,1.803825,1.926938,1.867700,Time Exit (5 days),1.912724,4.781811,1.560631,1.520631,WIN
GBPUSD,2004-02-04,2004-02-05,2004-02-11,LONG,0.003321,1.831500,1.796850,1.918125,1.891000,Time Exit (5 days),1.891892,4.729730,3.248703,3.208703,WIN
GBPUSD,2004-02-05,2004-02-06,2004-02-12,LONG,0.003321,1.833900,1.801543,1.914793,1.892500,Time Exit (5 days),1.764390,4.410974,3.195376,3.155376,WIN
GBPUSD,2004-02-06,2004-02-09,2004-02-13,LONG,0.003321,1.846600,1.814211,1.927573,1.885100,Time Exit (5 days),1.753996,4.384989,2.084913,2.044913,WIN
GBPUSD,2004-02-11,2004-02-12,2004-02-18,LONG,0.003321,1.891000,1.859971,1.968571,1.888800,Time Exit (5 days),1.640855,4.102138,-0.116341,-0.156341,LOSS
GBPUSD,2004-02-13,2004-02-16,2004-02-20,LONG,0.003321,1.885100,1.857061,1.955198,1.857061,Stop Loss,1.487416,3.718541,-1.487416,-1.527416,LOSS
GBPUSD,2004-02-17,2004-02-18,2004-02-20,LONG,0.003321,1.904600,1.878307,1.970332,1.878307,Stop Loss,1.380492,3.451231,-1.380492,-1.420492,LOSS
GBPUSD,2004-02-19,2004-02-20,2004-02-20,LONG,0.003321,1.894400,1.867807,1.960882,1.867807,Stop Loss,1.403761,3.509404,-1.403761,-1.443761,LOSS
GBPUSD,2004-02-27,2004-03-01,2004-03-03,LONG,0.005282,1.867700,1.833961,1.952048,1.833961,Stop Loss,1.806462,4.516154,-1.806462,-1.846462,LOSS
GBPUSD,2004-03-03,2004-03-04,2004-03-10,LONG,0.004737,1.830000,1.794086,1.919786,1.802600,Time Exit (5 days),1.962529,4.906323,-1.497268,-1.537268,LOSS
GBPUSD,2004-03-05,2004-03-08,2004-03-10,LONG,0.004737,1.848300,1.810371,1.943121,1.810371,Stop Loss,2.052079,5.130197,-2.052079,-2.092079,LOSS
GBPUSD,2004-03-09,2004-03-10,2004-03-16,LONG,0.004737,1.826400,1.788750,1.920525,1.812400,Time Exit (5 days),2.061432,5.153581,-0.766535,-0.806535,LOSS
GBPUSD,2004-03-11,2004-03-12,2004-03-18,LONG,0.003097,1.811200,1.773507,1.905432,1.835100,Time Exit (5 days),2.081099,5.202746,1.319567,1.279567,WIN
GBPUSD,2004-03-12,2004-03-15,2004-03-19,LONG,0.003097,1.796500,1.758968,1.890330,1.831000,Time Exit (5 days),2.089181,5.222953,1.920401,1.880401,WIN
GBPUSD,2004-03-15,2004-03-16,2004-03-22,LONG,0.003097,1.805200,1.769136,1.895361,1.846900,Time Exit (5 days),1.997800,4.994500,2.309993,2.269993,WIN
GBPUSD,2004-03-16,2004-03-17,2004-03-23,LONG,0.003097,1.812400,1.776979,1.900954,1.850300,Time Exit (5 days),1.954394,4.885984,2.091150,2.051150,WIN
GBPUSD,2004-03-17,2004-03-18,2004-03-24,LONG,0.003097,1.816400,1.782179,1.901954,1.825800,Time Exit (5 days),1.884025,4.710062,0.517507,0.477507,WIN
GBPUSD,2004-03-18,2004-03-19,2004-03-25,LONG,0.003097,1.835100,1.800621,1.921296,1.800621,Stop Loss,1.878839,4.697097,-1.878839,-1.918839,LOSS
GBPUSD,2004-03-22,2004-03-23,2004-03-25,LONG,0.003097,1.846900,1.813611,1.930123,1.813611,Stop Loss,1.802441,4.506103,-1.802441,-1.842441,LOSS
GBPUSD,2004-03-24,2004-03-25,2004-03-31,LONG,0.003097,1.825800,1.792232,1.909720,1.846000,Time Exit (5 days),1.838529,4.596322,1.106364,1.066364,WIN
GBPUSD,2004-03-25,2004-03-26,2004-04-01,LONG,0.003097,1.806900,1.773857,1.889507,1.857000,Time Exit (5 days),1.828704,4.571761,2.772705,2.732705,WIN
GBPUSD,2004-03-26,2004-03-29,2004-04-02,LONG,0.003097,1.813200,1.779011,1.898673,1.830300,Time Exit (5 days),1.885577,4.713943,0.943084,0.903084,WIN
GBPUSD,2004-03-29,2004-03-30,2004-04-05,LONG,0.003097,1.819100,1.787043,1.899243,1.820800,Time Exit (5 days),1.762253,4.405632,0.093453,0.053453,WIN
GBPUSD,2004-04-08,2004-04-09,2004-04-14,LONG,0.004025,1.834100,1.802311,1.913573,1.802311,Stop Loss,1.733236,4.333091,-1.733236,-1.773236,LOSS
GBPUSD,2004-04-12,2004-04-13,2004-04-14,LONG,0.004025,1.839200,1.809789,1.912727,1.809789,Stop Loss,1.599104,3.997759,-1.599104,-1.639104,LOSS
GBPUSD,2004-04-14,2004-04-15,2004-04-21,LONG,0.004025,1.791000,1.761032,1.865920,1.774700,Time Exit (5 days),1.673247,4.183118,-0.910106,-0.950106,LOSS
GBPUSD,2004-04-16,2004-04-19,2004-04-21,LONG,0.004025,1.797900,1.767332,1.874320,1.767332,Stop Loss,1.700198,4.250495,-1.700198,-1.740198,LOSS
GBPUSD,2004-04-20,2004-04-21,2004-04-27,LONG,0.004549,1.786100,1.754654,1.864716,1.792000,Time Exit (5 days),1.760620,4.401549,0.330329,0.290329,WIN
GBPUSD,2004-04-21,2004-04-22,2004-04-28,LONG,0.004001,1.774700,1.743446,1.852834,1.770500,Time Exit (5 days),1.761062,4.402656,-0.236660,-0.276660,LOSS
