pair,signal_date,entry_date,exit_date,signal,prediction,entry_price,stop_price,target_price,exit_price,exit_reason,stop_pct,target_pct,raw_return_pct,net_return_pct,outcome
AUDUSD,2002-12-09,2002-12-10,2002-12-12,SHORT,-0.006545,0.563400,0.565654,0.557766,0.565654,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2002-12-11,2002-12-12,2002-12-12,SHORT,-0.006545,0.560400,0.562642,0.554796,0.562642,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2002-12-13,2002-12-16,2002-12-16,SHORT,-0.007940,0.564900,0.567160,0.559251,0.567160,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2002-12-17,2002-12-18,2002-12-24,SHORT,-0.006545,0.566000,0.571518,0.552205,0.563400,Time Exit (5 days),0.974886,2.437216,0.459364,0.419364,WIN
AUDUSD,2002-12-18,2002-12-19,2002-12-26,SHORT,-0.007307,0.565000,0.570529,0.551179,0.563400,Time Exit (5 days),0.978508,2.446271,0.283186,0.243186,WIN
AUDUSD,2002-12-19,2002-12-20,2002-12-27,SHORT,-0.004379,0.565600,0.570946,0.552234,0.560800,Time Exit (5 days),0.945267,2.363167,0.848656,0.808656,WIN
AUDUSD,2002-12-20,2002-12-23,2002-12-30,SHORT,-0.004379,0.562600,0.567946,0.549234,0.565100,Time Exit (5 days),0.950307,2.375768,-0.444365,-0.484365,LOSS
AUDUSD,2002-12-24,2002-12-26,2003-01-02,LONG,0.012497,0.563400,0.557882,0.577195,0.563700,Time Exit (5 days),0.979385,2.448463,0.053248,0.013248,WIN
AUDUSD,2002-12-26,2002-12-27,2003-01-03,LONG,0.012497,0.563400,0.557850,0.577275,0.567300,Time Exit (5 days),0.985091,2.462726,0.692226,0.652226,WIN
AUDUSD,2002-12-30,2002-12-31,2003-01-06,SHORT,-0.004379,0.565100,0.571089,0.550127,0.571089,Stop Loss,1.059863,2.649657,-1.059863,-1.099863,LOSS
AUDUSD,2003-01-02,2003-01-03,2003-01-06,SHORT,-0.003471,0.563700,0.570321,0.547146,0.570321,Stop Loss,1.174637,2.936592,-1.174637,-1.214637,LOSS
AUDUSD,2003-01-06,2003-01-07,2003-01-10,SHORT,-0.003471,0.576000,0.583146,0.558134,0.583146,Stop Loss,1.240699,3.101749,-1.240699,-1.280699,LOSS
AUDUSD,2003-01-08,2003-01-09,2003-01-13,SHORT,-0.004417,0.576500,0.583861,0.558098,0.583861,Stop Loss,1.276793,3.191984,-1.276793,-1.316793,LOSS
AUDUSD,2003-01-16,2003-01-17,2003-01-23,SHORT,-0.003361,0.588200,0.596750,0.566825,0.591300,Time Exit (5 days),1.453587,3.633968,-0.527032,-0.567032,LOSS
AUDUSD,2003-01-20,2003-01-21,2003-01-27,SHORT,-0.004755,0.591200,0.599600,0.570200,0.589800,Time Exit (5 days),1.420839,3.552097,0.236806,0.196806,WIN
AUDUSD,2003-01-21,2003-01-22,2003-01-28,SHORT,-0.004755,0.588800,0.597104,0.568041,0.587400,Time Exit (5 days),1.410253,3.525633,0.237772,0.197772,WIN
AUDUSD,2003-01-22,2003-01-23,2003-01-27,SHORT,-0.004755,0.585600,0.593839,0.565002,0.593839,Stop Loss,1.406982,3.517455,-1.406982,-1.446982,LOSS
AUDUSD,2003-01-27,2003-01-28,2003-02-03,SHORT,-0.003971,0.589800,0.597793,0.569818,0.584300,Time Exit (5 days),1.355181,3.387952,0.932519,0.892519,WIN
AUDUSD,2003-01-29,2003-01-30,2003-02-05,SHORT,-0.003971,0.590200,0.598075,0.570512,0.590000,Time Exit (5 days),1.334293,3.335734,0.033887,-0.006113,LOSS
AUDUSD,2003-01-31,2003-02-03,2003-02-07,SHORT,-0.006463,0.586800,0.594236,0.568211,0.590100,Time Exit (5 days),1.267163,3.167908,-0.562372,-0.602372,LOSS
AUDUSD,2003-02-04,2003-02-05,2003-02-11,SHORT,-0.006463,0.591100,0.598825,0.571788,0.591300,Time Exit (5 days),1.306885,3.267214,-0.033835,-0.073835,LOSS
AUDUSD,2003-02-10,2003-02-11,2003-02-17,SHORT,-0.003361,0.590100,0.597771,0.570921,0.589600,Time Exit (5 days),1.300022,3.250054,0.084731,0.044731,WIN
AUDUSD,2003-02-12,2003-02-13,2003-02-13,SHORT,-0.005517,0.587500,0.595043,0.568643,0.595043,Stop Loss,1.283891,3.209726,-1.283891,-1.323891,LOSS
AUDUSD,2003-02-14,2003-02-17,2003-02-21,SHORT,-0.005517,0.591800,0.600050,0.571175,0.597300,Time Exit (5 days),1.394052,3.485130,-0.929368,-0.969368,LOSS
AUDUSD,2003-02-18,2003-02-19,2003-02-20,SHORT,-0.005517,0.589500,0.597804,0.568741,0.597804,Stop Loss,1.408579,3.521447,-1.408579,-1.448579,LOSS
AUDUSD,2003-02-20,2003-02-21,2003-02-25,SHORT,-0.005517,0.598400,0.606779,0.577454,0.606779,Stop Loss,1.400162,3.500406,-1.400162,-1.440162,LOSS
AUDUSD,2003-02-24,2003-02-25,2003-03-03,SHORT,-0.005517,0.604600,0.613075,0.583413,0.613075,Stop Loss,1.401753,3.504383,-1.401753,-1.441753,LOSS
AUDUSD,2003-02-26,2003-02-27,2003-03-04,SHORT,-0.006426,0.607300,0.615689,0.586327,0.615689,Stop Loss,1.381407,3.453518,-1.381407,-1.421407,LOSS
AUDUSD,2003-02-28,2003-03-03,2003-03-05,SHORT,-0.003323,0.608000,0.616539,0.586652,0.616539,Stop Loss,1.404488,3.511219,-1.404488,-1.444488,LOSS
AUDUSD,2003-03-13,2003-03-14,2003-03-20,SHORT,-0.003208,0.594600,0.604768,0.569180,0.592900,Time Exit (5 days),1.710033,4.275083,0.285906,0.245906,WIN
AUDUSD,2003-03-14,2003-03-17,2003-03-21,SHORT,-0.003208,0.598300,0.607804,0.574541,0.590500,Time Exit (5 days),1.588429,3.971073,1.303694,1.263694,WIN
AUDUSD,2003-03-17,2003-03-18,2003-03-24,SHORT,-0.003208,0.593400,0.603696,0.567659,0.594900,Time Exit (5 days),1.735158,4.337895,-0.252781,-0.292781,LOSS
AUDUSD,2003-03-19,2003-03-20,2003-03-26,SHORT,-0.003208,0.589900,0.600711,0.562873,0.598900,Time Exit (5 days),1.832635,4.581588,-1.525682,-1.565682,LOSS
AUDUSD,2003-03-21,2003-03-24,2003-03-27,SHORT,-0.003208,0.590500,0.601311,0.563473,0.601311,Stop Loss,1.830773,4.576932,-1.830773,-1.870773,LOSS
AUDUSD,2003-04-04,2003-04-07,2003-04-11,SHORT,-0.004860,0.600700,0.608500,0.581200,0.605000,Time Exit (5 days),1.298485,3.246213,-0.715832,-0.755832,LOSS
AUDUSD,2003-04-08,2003-04-09,2003-04-15,SHORT,-0.004860,0.600600,0.608304,0.581341,0.606300,Time Exit (5 days),1.282646,3.206615,-0.949051,-0.989051,LOSS
AUDUSD,2003-04-10,2003-04-11,2003-04-17,SHORT,-0.004860,0.606000,0.613296,0.587759,0.613296,Stop Loss,1.204031,3.010078,-1.204031,-1.244031,LOSS
AUDUSD,2003-04-15,2003-04-16,2003-04-17,SHORT,-0.004860,0.606300,0.613736,0.587711,0.613736,Stop Loss,1.226408,3.066021,-1.226408,-1.266408,LOSS
AUDUSD,2003-04-17,2003-04-18,2003-04-22,SHORT,-0.004860,0.613400,0.621425,0.593337,0.621425,Stop Loss,1.308282,3.270704,-1.308282,-1.348282,LOSS
AUDUSD,2003-04-21,2003-04-22,2003-04-22,SHORT,-0.005597,0.614300,0.621950,0.595175,0.621950,Stop Loss,1.245320,3.113300,-1.245320,-1.285320,LOSS
AUDUSD,2003-04-24,2003-04-25,2003-04-30,SHORT,-0.004330,0.617600,0.625646,0.597484,0.625646,Stop Loss,1.302854,3.257136,-1.302854,-1.342854,LOSS
AUDUSD,2003-04-30,2003-05-01,2003-05-05,SHORT,-0.004860,0.626300,0.634571,0.605621,0.634571,Stop Loss,1.320682,3.301704,-1.320682,-1.360682,LOSS
AUDUSD,2003-05-02,2003-05-05,2003-05-06,SHORT,-0.004860,0.630400,0.639100,0.608650,0.639100,Stop Loss,1.380076,3.450190,-1.380076,-1.420076,LOSS
AUDUSD,2003-05-15,2003-05-16,2003-05-16,SHORT,-0.004860,0.640600,0.651304,0.613841,0.651304,Stop Loss,1.670867,4.177166,-1.670867,-1.710867,LOSS
AUDUSD,2003-05-21,2003-05-22,2003-05-26,SHORT,-0.003151,0.655000,0.666593,0.626018,0.659700,Time Exit (5 days),1.769902,4.424755,-0.717557,-0.757557,LOSS
AUDUSD,2003-05-28,2003-05-29,2003-05-29,SHORT,-0.003540,0.650900,0.653504,0.644391,0.644391,Target,0.400000,1.000000,1.000000,0.960000,WIN
AUDUSD,2003-05-30,2003-06-02,2003-06-02,SHORT,-0.007563,0.654000,0.656616,0.647460,0.656616,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2003-06-03,2003-06-04,2003-06-04,SHORT,-0.006222,0.661000,0.663644,0.654390,0.663644,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2003-06-05,2003-06-06,2003-06-06,SHORT,-0.011232,0.664900,0.667560,0.658251,0.667560,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2003-06-09,2003-06-10,2003-06-11,SHORT,-0.010605,0.657200,0.659829,0.650628,0.659829,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2003-06-11,2003-06-12,2003-06-12,SHORT,-0.008814,0.662500,0.665150,0.655875,0.665150,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2003-06-13,2003-06-16,2003-06-20,SHORT,-0.010851,0.668400,0.680689,0.637677,0.668100,Time Exit (5 days),1.838612,4.596531,0.044883,0.004883,WIN
AUDUSD,2003-06-16,2003-06-17,2003-06-23,SHORT,-0.010851,0.667600,0.679364,0.638189,0.664000,Time Exit (5 days),1.762176,4.405440,0.539245,0.499245,WIN
AUDUSD,2003-06-17,2003-06-18,2003-06-24,SHORT,-0.010630,0.669100,0.680243,0.641243,0.663600,Time Exit (5 days),1.665350,4.163375,0.822000,0.782000,WIN
AUDUSD,2003-06-18,2003-06-19,2003-06-25,SHORT,-0.010630,0.673100,0.683686,0.646636,0.668300,Time Exit (5 days),1.572681,3.931702,0.713118,0.673118,WIN
AUDUSD,2003-06-19,2003-06-20,2003-06-26,SHORT,-0.010942,0.670600,0.681496,0.643359,0.663300,Time Exit (5 days),1.624878,4.062194,1.088577,1.048577,WIN
AUDUSD,2003-06-20,2003-06-23,2003-06-27,SHORT,-0.011232,0.668100,0.678621,0.641796,0.666000,Time Exit (5 days),1.574828,3.937071,0.314324,0.274324,WIN
AUDUSD,2003-06-23,2003-06-24,2003-06-30,SHORT,-0.010942,0.664000,0.674704,0.637241,0.673600,Time Exit (5 days),1.611984,4.029959,-1.445783,-1.485783,LOSS
AUDUSD,2003-06-25,2003-06-26,2003-07-02,SHORT,-0.011232,0.668300,0.679004,0.641541,0.679004,Stop Loss,1.601612,4.004029,-1.601612,-1.641612,LOSS
AUDUSD,2003-06-27,2003-06-30,2003-07-01,SHORT,-0.011232,0.666000,0.675579,0.642054,0.675579,Stop Loss,1.438224,3.595560,-1.438224,-1.478224,LOSS
AUDUSD,2003-07-01,2003-07-02,2003-07-08,SHORT,-0.011232,0.676300,0.685857,0.652407,0.660800,Time Exit (5 days),1.413151,3.532878,2.291882,2.251882,WIN
AUDUSD,2003-07-02,2003-07-03,2003-07-08,SHORT,-0.010630,0.680900,0.690639,0.656552,0.656552,Target,1.430355,3.575887,3.575887,3.535887,WIN
AUDUSD,2003-07-03,2003-07-04,2003-07-08,SHORT,-0.008593,0.681100,0.690861,0.656698,0.656698,Target,1.433081,3.582702,3.582702,3.542702,WIN
AUDUSD,2003-07-04,2003-07-07,2003-07-09,SHORT,-0.008363,0.679100,0.688893,0.654618,0.654618,Target,1.442035,3.605087,3.605087,3.565087,WIN
AUDUSD,2003-07-07,2003-07-08,2003-07-09,SHORT,-0.006284,0.677300,0.687329,0.652229,0.652229,Target,1.480669,3.701673,3.701673,3.661673,WIN
AUDUSD,2003-07-08,2003-07-09,2003-07-15,SHORT,-0.010630,0.660800,0.672811,0.630773,0.649400,Time Exit (5 days),1.817602,4.544005,1.725182,1.685182,WIN
AUDUSD,2003-07-09,2003-07-10,2003-07-16,SHORT,-0.008054,0.657100,0.669411,0.626323,0.655800,Time Exit (5 days),1.873492,4.683729,0.197839,0.157839,WIN
AUDUSD,2003-07-10,2003-07-11,2003-07-17,SHORT,-0.003622,0.658100,0.670807,0.626332,0.653200,Time Exit (5 days),1.930883,4.827208,0.744568,0.704568,WIN
AUDUSD,2003-07-11,2003-07-14,2003-07-18,SHORT,-0.005977,0.659600,0.672157,0.628207,0.647600,Time Exit (5 days),1.903751,4.759378,1.819284,1.779284,WIN
AUDUSD,2003-07-14,2003-07-15,2003-07-21,SHORT,-0.006222,0.659100,0.671636,0.627761,0.651800,Time Exit (5 days),1.901944,4.754861,1.107571,1.067571,WIN
AUDUSD,2003-07-15,2003-07-16,2003-07-22,SHORT,-0.006222,0.649400,0.662129,0.617579,0.650900,Time Exit (5 days),1.960051,4.900128,-0.230982,-0.270982,LOSS
AUDUSD,2003-07-17,2003-07-18,2003-07-24,SHORT,-0.008655,0.653200,0.666443,0.620093,0.665900,Time Exit (5 days),2.027382,5.068454,-1.944274,-1.984274,LOSS
AUDUSD,2003-07-21,2003-07-22,2003-07-24,SHORT,-0.011232,0.651800,0.665225,0.618237,0.665225,Stop Loss,2.059681,5.149202,-2.059681,-2.099681,LOSS
AUDUSD,2003-07-23,2003-07-24,2003-07-30,SHORT,-0.004984,0.659700,0.673521,0.625146,0.652500,Time Exit (5 days),2.095108,5.237770,1.091405,1.051405,WIN
AUDUSD,2003-07-24,2003-07-25,2003-07-31,SHORT,-0.004984,0.665900,0.680107,0.630382,0.648500,Time Exit (5 days),2.133525,5.333812,2.613005,2.573005,WIN
AUDUSD,2003-07-25,2003-07-28,2003-08-01,SHORT,-0.004895,0.663200,0.677129,0.628379,0.651300,Time Exit (5 days),2.100207,5.250517,1.794331,1.754331,WIN
AUDUSD,2003-07-28,2003-07-29,2003-08-04,SHORT,-0.011143,0.663000,0.674936,0.633161,0.646300,Time Exit (5 days),1.800259,4.500646,2.518854,2.478854,WIN
AUDUSD,2003-07-29,2003-07-30,2003-08-05,SHORT,-0.004895,0.662600,0.673904,0.634341,0.646900,Time Exit (5 days),1.705942,4.264855,2.369454,2.329454,WIN
AUDUSD,2003-07-30,2003-07-31,2003-08-06,SHORT,-0.004993,0.652500,0.664039,0.623652,0.647800,Time Exit (5 days),1.768473,4.421182,0.720307,0.680307,WIN
AUDUSD,2003-07-31,2003-08-01,2003-08-07,SHORT,-0.004993,0.648500,0.660243,0.619143,0.651700,Time Exit (5 days),1.810772,4.526930,-0.493446,-0.533446,LOSS
AUDUSD,2003-08-04,2003-08-05,2003-08-11,SHORT,-0.004993,0.646300,0.658396,0.616059,0.658396,Stop Loss,1.871643,4.679107,-1.871643,-1.911643,LOSS
AUDUSD,2003-08-06,2003-08-07,2003-08-11,SHORT,-0.011241,0.647800,0.659296,0.619059,0.659296,Stop Loss,1.774688,4.436720,-1.774688,-1.814688,LOSS
AUDUSD,2003-08-08,2003-08-11,2003-08-15,SHORT,-0.004993,0.652300,0.663336,0.624711,0.659000,Time Exit (5 days),1.691816,4.229539,-1.027135,-1.067135,LOSS
AUDUSD,2003-08-12,2003-08-13,2003-08-19,SHORT,-0.011241,0.656200,0.667054,0.629066,0.655600,Time Exit (5 days),1.654004,4.135009,0.091436,0.051436,WIN
AUDUSD,2003-08-13,2003-08-14,2003-08-20,SHORT,-0.011241,0.658100,0.668857,0.631207,0.660400,Time Exit (5 days),1.634576,4.086439,-0.349491,-0.389491,LOSS
AUDUSD,2003-08-15,2003-08-18,2003-08-22,SHORT,-0.004993,0.659000,0.669661,0.632348,0.652300,Time Exit (5 days),1.617711,4.044277,1.016692,0.976692,WIN
AUDUSD,2003-08-18,2003-08-19,2003-08-25,SHORT,-0.004993,0.658100,0.669018,0.630805,0.649900,Time Exit (5 days),1.658997,4.147492,1.246011,1.206011,WIN
AUDUSD,2003-08-19,2003-08-20,2003-08-26,SHORT,-0.011241,0.655600,0.665757,0.630207,0.644100,Time Exit (5 days),1.549290,3.873224,1.754118,1.714118,WIN
AUDUSD,2003-08-20,2003-08-21,2003-08-27,SHORT,-0.011241,0.660400,0.670621,0.634846,0.639400,Time Exit (5 days),1.547763,3.869408,3.179891,3.139891,WIN
AUDUSD,2003-08-21,2003-08-22,2003-08-28,SHORT,-0.010518,0.653700,0.663879,0.628254,0.640300,Time Exit (5 days),1.557071,3.892677,2.049870,2.009870,WIN
AUDUSD,2003-08-22,2003-08-25,2003-08-29,SHORT,-0.010518,0.652300,0.662189,0.627577,0.647100,Time Exit (5 days),1.516064,3.790160,0.797179,0.757179,WIN
AUDUSD,2003-08-25,2003-08-26,2003-09-01,SHORT,-0.010518,0.649900,0.659414,0.626114,0.645400,Time Exit (5 days),1.463961,3.659904,0.692414,0.652414,WIN
AUDUSD,2003-08-26,2003-08-27,2003-09-02,SHORT,-0.010518,0.644100,0.654032,0.619270,0.636400,Time Exit (5 days),1.542019,3.855047,1.195467,1.155467,WIN
AUDUSD,2003-08-27,2003-08-28,2003-08-29,SHORT,-0.010518,0.639400,0.649289,0.614677,0.649289,Stop Loss,1.546651,3.866627,-1.546651,-1.586651,LOSS
AUDUSD,2003-08-29,2003-09-01,2003-09-05,SHORT,-0.011241,0.647100,0.657375,0.621413,0.647700,Time Exit (5 days),1.587854,3.969634,-0.092721,-0.132721,LOSS
AUDUSD,2003-09-02,2003-09-03,2003-09-05,SHORT,-0.011112,0.636400,0.646857,0.610257,0.646857,Stop Loss,1.643171,4.107929,-1.643171,-1.683171,LOSS
AUDUSD,2003-09-04,2003-09-05,2003-09-09,SHORT,-0.011241,0.642300,0.653314,0.614764,0.653314,Stop Loss,1.714820,4.287049,-1.714820,-1.754820,LOSS
AUDUSD,2003-09-08,2003-09-09,2003-09-09,SHORT,-0.010518,0.648400,0.659521,0.620596,0.659521,Stop Loss,1.715211,4.288028,-1.715211,-1.755211,LOSS
AUDUSD,2003-09-10,2003-09-11,2003-09-17,SHORT,-0.010518,0.657000,0.668057,0.629357,0.665200,Time Exit (5 days),1.682975,4.207436,-1.248097,-1.288097,LOSS
AUDUSD,2003-09-12,2003-09-15,2003-09-19,SHORT,-0.010518,0.662400,0.673929,0.633579,0.671700,Time Exit (5 days),1.740424,4.351061,-1.403986,-1.443986,LOSS
AUDUSD,2003-09-16,2003-09-17,2003-09-22,SHORT,-0.010518,0.662900,0.673979,0.635204,0.673979,Stop Loss,1.671228,4.178070,-1.671228,-1.711228,LOSS
AUDUSD,2003-09-18,2003-09-19,2003-09-22,SHORT,-0.010518,0.665800,0.676471,0.639121,0.676471,Stop Loss,1.602798,4.006995,-1.602798,-1.642798,LOSS
AUDUSD,2003-09-22,2003-09-23,2003-09-29,SHORT,-0.004993,0.677600,0.688968,0.649180,0.678200,Time Exit (5 days),1.677665,4.194162,-0.088548,-0.128548,LOSS
AUDUSD,2003-09-24,2003-09-25,2003-10-01,SHORT,-0.010518,0.677200,0.688343,0.649343,0.686300,Time Exit (5 days),1.645431,4.113577,-1.343768,-1.383768,LOSS
AUDUSD,2003-09-26,2003-09-29,2003-09-30,SHORT,-0.011112,0.674500,0.685396,0.647259,0.685396,Stop Loss,1.615482,4.038706,-1.615482,-1.655482,LOSS
AUDUSD,2003-09-30,2003-10-01,2003-10-07,SHORT,-0.010518,0.679800,0.691232,0.651220,0.691232,Stop Loss,1.681692,4.204230,-1.681692,-1.721692,LOSS
AUDUSD,2003-10-02,2003-10-03,2003-10-09,SHORT,-0.010518,0.684400,0.695682,0.656195,0.690100,Time Exit (5 days),1.648472,4.121180,-0.832846,-0.872846,LOSS
AUDUSD,2003-10-06,2003-10-07,2003-10-13,SHORT,-0.010518,0.685200,0.697221,0.655146,0.689600,Time Exit (5 days),1.754441,4.386102,-0.642148,-0.682148,LOSS
AUDUSD,2003-10-08,2003-10-09,2003-10-15,SHORT,-0.010518,0.690400,0.702314,0.660614,0.688300,Time Exit (5 days),1.725708,4.314269,0.304171,0.264171,WIN
AUDUSD,2003-10-09,2003-10-10,2003-10-16,SHORT,-0.010518,0.690100,0.702175,0.659913,0.688000,Time Exit (5 days),1.749746,4.374366,0.304304,0.264304,WIN
AUDUSD,2003-10-10,2003-10-13,2003-10-17,SHORT,-0.011241,0.691000,0.702507,0.662232,0.692500,Time Exit (5 days),1.665288,4.163221,-0.217077,-0.257077,LOSS
AUDUSD,2003-10-14,2003-10-15,2003-10-21,SHORT,-0.011241,0.689900,0.701836,0.660061,0.699800,Time Exit (5 days),1.730064,4.325161,-1.434991,-1.474991,LOSS
AUDUSD,2003-10-16,2003-10-17,2003-10-21,SHORT,-0.004993,0.688000,0.700000,0.658000,0.700000,Stop Loss,1.744186,4.360465,-1.744186,-1.784186,LOSS
AUDUSD,2003-10-20,2003-10-21,2003-10-22,SHORT,-0.011241,0.691100,0.702050,0.663725,0.702050,Stop Loss,1.584431,3.961077,-1.584431,-1.624431,LOSS
AUDUSD,2003-10-22,2003-10-23,2003-10-29,SHORT,-0.004993,0.704700,0.716154,0.676066,0.703200,Time Exit (5 days),1.625312,4.063279,0.212857,0.172857,WIN
AUDUSD,2003-10-23,2003-10-24,2003-10-30,SHORT,-0.010518,0.699800,0.711371,0.670871,0.704500,Time Exit (5 days),1.653534,4.133834,-0.671620,-0.711620,LOSS
AUDUSD,2003-10-27,2003-10-28,2003-11-03,SHORT,-0.010518,0.704400,0.715286,0.677186,0.696500,Time Exit (5 days),1.545388,3.863470,1.121522,1.081522,WIN
AUDUSD,2003-10-28,2003-10-29,2003-11-04,SHORT,-0.010518,0.705200,0.716139,0.677852,0.703000,Time Exit (5 days),1.551232,3.878079,0.311968,0.271968,WIN
AUDUSD,2003-10-29,2003-10-30,2003-11-05,SHORT,-0.009999,0.703200,0.713625,0.677137,0.709000,Time Exit (5 days),1.482509,3.706271,-0.824801,-0.864801,LOSS
AUDUSD,2003-10-31,2003-11-03,2003-11-07,SHORT,-0.009999,0.707600,0.718293,0.680868,0.708900,Time Exit (5 days),1.511144,3.777861,-0.183720,-0.223720,LOSS
AUDUSD,2003-11-04,2003-11-05,2003-11-10,SHORT,-0.005386,0.703000,0.714604,0.673991,0.714604,Stop Loss,1.650579,4.126448,-1.650579,-1.690579,LOSS
AUDUSD,2003-11-06,2003-11-07,2003-11-12,SHORT,-0.010518,0.706600,0.718504,0.676841,0.718504,Stop Loss,1.684627,4.211566,-1.684627,-1.724627,LOSS
AUDUSD,2003-11-10,2003-11-11,2003-11-17,SHORT,-0.004993,0.715200,0.727189,0.685227,0.711600,Time Exit (5 days),1.676354,4.190886,0.503356,0.463356,WIN
AUDUSD,2003-11-11,2003-11-12,2003-11-18,SHORT,-0.004993,0.715200,0.726557,0.686807,0.724200,Time Exit (5 days),1.587967,3.969919,-1.258389,-1.298389,LOSS
AUDUSD,2003-11-13,2003-11-14,2003-11-18,SHORT,-0.004993,0.721100,0.732350,0.692975,0.724200,Time Exit (5 days),1.560116,3.900291,-0.429899,-0.469899,LOSS
AUDUSD,2003-11-17,2003-11-18,2003-11-18,SHORT,-0.004993,0.711600,0.723268,0.682430,0.723268,Stop Loss,1.639665,4.099163,-1.639665,-1.679665,LOSS
AUDUSD,2003-11-19,2003-11-20,2003-11-24,LONG,0.004618,0.721100,0.718216,0.728311,0.718216,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2003-11-21,2003-11-24,2003-11-24,LONG,0.004618,0.723700,0.720805,0.730937,0.720805,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2003-11-25,2003-11-26,2003-12-01,LONG,0.004618,0.719200,0.716323,0.726392,0.726392,Target,0.400000,1.000000,1.000000,0.960000,WIN
AUDUSD,2003-11-26,2003-11-27,2003-11-28,LONG,0.004618,0.723300,0.720407,0.730533,0.720407,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2003-11-28,2003-12-01,2003-12-02,LONG,0.004618,0.724200,0.721303,0.731442,0.731442,Target,0.400000,1.000000,1.000000,0.960000,WIN
AUDUSD,2003-12-01,2003-12-02,2003-12-03,LONG,0.004618,0.727800,0.724889,0.735078,0.735078,Target,0.400000,1.000000,1.000000,0.960000,WIN
AUDUSD,2003-12-02,2003-12-03,2003-12-08,LONG,0.004618,0.731200,0.728275,0.738512,0.738512,Target,0.400000,1.000000,1.000000,0.960000,WIN
AUDUSD,2003-12-03,2003-12-04,2003-12-04,LONG,0.004618,0.737000,0.734052,0.744370,0.734052,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2003-12-05,2003-12-08,2003-12-11,LONG,0.004618,0.736300,0.733355,0.743663,0.733355,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
AUDUSD,2003-12-09,2003-12-10,2003-12-16,LONG,0.004618,0.741300,0.732204,0.764041,0.743500,Time Exit (5 days),1.227091,3.067729,0.296776,0.256776,WIN
AUDUSD,2003-12-10,2003-12-11,2003-12-17,LONG,0.004618,0.739600,0.730621,0.762046,0.739100,Time Exit (5 days),1.213977,3.034942,-0.067604,-0.107604,LOSS
AUDUSD,2003-12-12,2003-12-15,2003-12-19,LONG,0.005821,0.742400,0.733518,0.764605,0.736700,Time Exit (5 days),1.196409,2.991023,-0.767780,-0.807780,LOSS
AUDUSD,2003-12-16,2003-12-17,2003-12-18,LONG,0.005821,0.743500,0.734768,0.765330,0.734768,Stop Loss,1.174464,2.936161,-1.174464,-1.214464,LOSS
AUDUSD,2003-12-18,2003-12-19,2003-12-26,LONG,0.005821,0.740800,0.731468,0.764130,0.740700,Time Exit (5 days),1.259739,3.149346,-0.013499,-0.053499,LOSS
AUDUSD,2003-12-22,2003-12-23,2003-12-30,LONG,0.004618,0.733600,0.724257,0.756957,0.748800,Time Exit (5 days),1.273563,3.183907,2.071974,2.031974,WIN
AUDUSD,2003-12-23,2003-12-24,2003-12-31,LONG,0.004618,0.736600,0.727739,0.758752,0.752800,Time Exit (5 days),1.202921,3.007302,2.199294,2.159294,WIN
AUDUSD,2003-12-24,2003-12-26,2004-01-02,LONG,0.004618,0.741800,0.732950,0.763925,0.758400,Time Exit (5 days),1.193044,2.982610,2.237800,2.197800,WIN
AUDUSD,2003-12-26,2003-12-29,2004-01-05,LONG,0.004618,0.740700,0.731925,0.762638,0.762638,Target,1.184690,2.961725,2.961725,2.921725,WIN
AUDUSD,2003-12-29,2003-12-30,2004-01-05,LONG,0.004618,0.744200,0.735682,0.765495,0.765495,Target,1.144566,2.861414,2.861414,2.821414,WIN
AUDUSD,2003-12-30,2003-12-31,2004-01-06,LONG,0.004618,0.748800,0.740282,0.770095,0.770095,Target,1.137534,2.843836,2.843836,2.803836,WIN
AUDUSD,2003-12-31,2004-01-02,2004-01-08,LONG,0.004618,0.752800,0.744207,0.774282,0.774282,Target,1.141453,2.853632,2.853632,2.813632,WIN
AUDUSD,2004-01-02,2004-01-05,2004-01-09,LONG,0.004618,0.758400,0.749368,0.780980,0.776500,Time Exit (5 days),1.190947,2.977368,2.386603,2.346603,WIN
AUDUSD,2004-01-05,2004-01-06,2004-01-12,LONG,0.004618,0.767800,0.758061,0.792148,0.777300,Time Exit (5 days),1.268466,3.171166,1.237301,1.197301,WIN
AUDUSD,2004-01-06,2004-01-07,2004-01-13,LONG,0.004618,0.769600,0.760139,0.793252,0.779100,Time Exit (5 days),1.229303,3.073257,1.234407,1.194407,WIN
