Year,Return (%),Trades,Win Rate (%),Avg Win (%),Avg Loss (%),Sharpe,Max DD (%),End Equity
2022,56.91969988338792,242,33.88429752066116,0.937056222630209,-0.1946572944526558,4.163291350318976,-5.079454773587713,1569.1969988338792
2023,28.506495324278635,253,34.78260869565217,0.6577046571427304,-0.1968445373069945,3.2396382810112527,-5.756459949780321,2016.5200679351797
2024,5.734023882694251,251,32.27091633466135,0.4773584487124166,-0.19367252132226428,0.9961661814732279,-7.966639507108058,2132.147810229905
2025,27.21609647633374,227,37.44493392070485,0.6145386494168286,-0.19651654052208564,3.4589640564100312,-2.9285337405387666,2712.4352152801134
